account_id,n_logins,n_failed,mean_mfa,lat_std,lon_std,failure_rate,geo_dispersion,n_txns,total_amount,mean_amount,max_amount,n_cashout,n_device_events,n_sim_changes,label_account_takeover
ACC100502,19,1,0.8421052631578947,0.04572630949592335,0.04174153274085265,0.05263157894736842,0.087467842236776,12,5854.36,487.8633333333333,1262.23,2,2.0,2.0,0
ACC100503,12,0,0.75,0.027872463874301475,0.06274930580323303,0.0,0.0906217696775345,10,4559.09,455.909,872.03,0,3.0,3.0,0
ACC100504,11,0,0.9090909090909091,0.04126071651429147,0.05743701055780745,0.0,0.09869772707209892,11,7512.45,682.9499999999999,1098.96,1,3.0,1.0,0
ACC100505,11,0,0.7272727272727273,0.07163192025905774,0.050783843171552,0.0,0.12241576343060973,17,9490.45,558.2617647058823,1726.2,2,2.0,0.0,0
ACC100506,18,2,0.7222222222222222,0.05640165829852461,0.06406697093437291,0.1111111111111111,0.12046862923289753,8,6269.92,783.74,2127.07,3,3.0,1.0,0
ACC100507,12,2,0.8333333333333334,0.05000766229168074,0.04336702681936388,0.16666666666666666,0.09337468911104463,9,5588.16,620.9066666666666,1208.35,1,2.0,1.0,0
ACC100508,16,1,0.875,0.043106893783554694,0.037561579994277186,0.0625,0.08066847377783187,11,7152.2,650.1999999999999,3203.97,2,1.0,1.0,0
ACC100509,11,0,0.8181818181818182,0.024075842286785814,0.04261404591318346,0.0,0.06668988819996928,13,7041.51,541.6546153846155,1351.25,2,4.0,2.0,0
ACC100510,22,0,0.7727272727272727,0.03930207164384386,0.06059109631275202,0.0,0.09989316795659589,13,7367.91,566.7623076923077,2062.27,0,2.0,0.0,0
ACC100511,21,3,0.8095238095238095,0.04155659193597737,0.04102769970223912,0.14285714285714285,0.08258429163821648,14,8662.62,618.7585714285715,1467.71,1,3.0,3.0,0
ACC100512,19,0,0.8421052631578947,0.06155810263482784,0.0666018171432559,0.0,0.12815991977808375,7,3375.05,482.15000000000003,1567.61,1,2.0,1.0,0
ACC100513,21,0,0.6666666666666666,0.06270515244265919,0.0447358650195526,0.0,0.1074410174622118,9,4280.219999999999,475.5799999999999,1559.08,0,1.0,0.0,0
ACC100514,19,3,0.9473684210526315,0.057404092911925164,0.04732108131522533,0.15789473684210525,0.1047251742271505,7,2769.07,395.5814285714286,689.79,0,0.0,0.0,0
ACC100515,13,0,0.9230769230769231,0.03422816541522945,0.05611648027963114,0.0,0.09034464569486059,13,8679.8,667.676923076923,1452.86,2,3.0,2.0,0
ACC100516,13,1,0.7692307692307693,0.05889066901840984,0.0654057768169271,0.07692307692307693,0.12429644583533694,12,7510.14,625.845,1931.31,4,4.0,0.0,0
ACC100517,17,1,0.6470588235294118,0.04425481695284043,0.035784775352917915,0.058823529411764705,0.08003959230575834,14,9150.14,653.5814285714285,1953.89,1,3.0,1.0,0
ACC100518,10,0,0.9,0.05952365449503615,0.053887326896033816,0.0,0.11341098139106998,6,4170.13,695.0216666666666,1479.31,0,0.0,0.0,0
ACC100519,16,5,0.5625,0.05174813201137426,0.050332083455784445,0.3125,0.1020802154671587,10,5264.14,526.414,1503.53,0,0.0,0.0,0
ACC100520,18,1,0.9444444444444444,0.04928494579841724,0.05019745195731089,0.05555555555555555,0.09948239775572812,14,6256.78,446.91285714285715,817.61,3,0.0,0.0,0
ACC100521,8,1,0.875,0.048054089687708024,0.05220979656293049,0.125,0.1002638862506385,13,5212.1,400.9307692307693,1188.69,2,2.0,1.0,0
ACC100522,26,1,0.7307692307692307,0.05435812486152865,0.05818757890187348,0.038461538461538464,0.11254570376340213,10,4962.89,496.28900000000004,1607.54,4,1.0,0.0,0
ACC100523,18,0,0.8333333333333334,0.07223217671468288,0.05303361370872755,0.0,0.12526579042341043,15,9042.54,602.836,1239.83,3,2.0,1.0,0
ACC100524,14,1,0.7142857142857143,0.05847330376118024,0.044221091009945514,0.07142857142857142,0.10269439477112575,16,7950.3,496.89375,2370.12,4,2.0,0.0,0
ACC100525,14,0,0.7857142857142857,0.05252384335593808,0.05311488895377084,0.0,0.10563873230970891,8,3420.0,427.5,837.16,0,3.0,0.0,0
ACC100526,10,0,0.9,0.06309927363554466,0.05040659568835068,0.0,0.11350586932389534,7,3391.52,484.5028571428571,1224.04,0,0.0,0.0,0
ACC100527,22,2,0.7727272727272727,0.048989432556057394,0.056852865465940414,0.09090909090909091,0.10584229802199781,13,4496.110000000001,345.85461538461544,912.99,3,1.0,0.0,0
ACC100528,15,1,0.5333333333333333,0.05118054410846074,0.050908556676232085,0.06666666666666667,0.10208910078469283,13,6118.150000000001,470.6269230769231,1622.12,3,2.0,0.0,0
ACC100529,10,2,0.7,2.6935510861644665,1.9604003349656238,0.2,4.65395142113009,9,13396.03,1488.447777777778,7267.33,3,2.0,1.0,1
ACC100530,17,3,0.7647058823529411,0.057666257082303794,0.05438446604554153,0.17647058823529413,0.11205072312784532,16,7954.78,497.17375,1901.17,5,0.0,0.0,0
ACC100531,10,0,0.6,0.06934910477672634,0.03678299123840317,0.0,0.10613209601512952,5,1806.19,361.238,627.5,0,3.0,2.0,0
ACC100532,17,0,0.5294117647058824,0.049089803661548824,0.05137212923137039,0.0,0.10046193289291921,10,4376.24,437.62399999999997,1226.69,2,1.0,0.0,0
ACC100533,21,2,0.7619047619047619,0.056787691489986684,0.04239659072097567,0.09523809523809523,0.09918428221096236,9,3914.03,434.89222222222224,945.38,3,2.0,2.0,0
ACC100534,19,0,0.7894736842105263,0.05690015467763842,0.05490925102342164,0.0,0.11180940570106006,10,6186.93,618.693,1361.0,4,1.0,1.0,0
ACC100535,15,1,0.8,0.04142346930815695,0.045094961179820564,0.06666666666666667,0.08651843048797751,13,5448.17,419.09000000000003,1238.08,1,2.0,0.0,0
ACC100536,15,0,0.6666666666666666,0.043968579690501726,0.04593962601170238,0.0,0.0899082057022041,15,5974.89,398.326,917.59,2,5.0,1.0,0
ACC100537,13,0,0.5384615384615384,0.06217232771364859,0.03460380148080712,0.0,0.09677612919445572,10,4300.39,430.03900000000004,1548.06,2,0.0,0.0,0
ACC100538,21,1,0.6190476190476191,0.046163913447214676,0.060885239043081824,0.047619047619047616,0.1070491524902965,7,6350.900000000001,907.2714285714286,2141.13,4,2.0,1.0,0
ACC100539,14,0,0.8571428571428571,0.04679222016673144,0.05780272627510588,0.0,0.10459494644183731,15,11785.79,785.7193333333333,5193.12,1,0.0,0.0,0
ACC100540,16,0,0.625,0.05642999165632876,0.04913910484532674,0.0,0.1055690965016555,7,6052.2,864.6,4198.08,0,3.0,2.0,0
ACC100541,17,0,0.8823529411764706,0.05445417730964804,0.05488671823160387,0.0,0.10934089554125191,9,5357.900000000001,595.3222222222223,989.07,1,2.0,0.0,0
ACC100542,13,1,0.6153846153846154,0.044853112117964195,0.04723732634262721,0.07692307692307693,0.0920904384605914,16,11051.01,690.688125,1727.05,1,1.0,0.0,0
ACC100543,11,1,0.9090909090909091,0.050846110068430095,0.09161999583258888,0.09090909090909091,0.142466105901019,9,4225.28,469.4755555555555,972.14,1,1.0,0.0,0
ACC100544,15,1,0.7333333333333333,0.04361233115268467,0.06399665913899193,0.06666666666666667,0.10760899029167659,7,3594.29,513.47,1244.0,0,0.0,0.0,0
ACC100545,19,2,0.8947368421052632,0.042759118585656355,0.05926402664181032,0.10526315789473684,0.10202314522746667,15,8293.69,552.9126666666667,1564.07,1,1.0,0.0,0
ACC100546,10,0,0.7,0.061570022467647895,0.04479102216590644,0.0,0.10636104463355434,10,4998.96,499.896,1339.18,3,2.0,1.0,0
ACC100547,19,1,0.9473684210526315,0.04232997154768793,0.05078412113116102,0.05263157894736842,0.09311409267884896,14,4863.37,347.38357142857143,1074.79,3,2.0,1.0,0
ACC100548,22,4,0.8636363636363636,0.0665027024806469,0.04887330316138622,0.18181818181818182,0.11537600564203311,4,3539.37,884.8425,1354.92,1,0.0,0.0,0
ACC100549,16,1,0.6875,0.0456720588361564,0.05333072558728914,0.0625,0.09900278442344554,15,7196.280000000001,479.75200000000007,1162.69,2,0.0,0.0,0
ACC100550,14,1,0.5714285714285714,2.011509475302259,0.7521511033381184,0.07142857142857142,2.7636605786403776,11,37713.33,3428.4845454545457,18708.28,3,2.0,1.0,1
ACC100551,20,1,0.65,0.042086793465534136,0.04964261327358985,0.05,0.09172940673912398,15,17797.23,1186.482,5377.91,2,2.0,1.0,0
ACC100552,14,1,0.7142857142857143,0.04071762382691172,0.03924474907131243,0.07142857142857142,0.07996237289822415,11,4350.25,395.47727272727275,907.87,0,2.0,2.0,0
ACC100553,19,1,0.8421052631578947,0.024293216149311975,0.03422087526778895,0.05263157894736842,0.05851409141710093,12,5747.92,478.99333333333334,1224.78,1,1.0,1.0,0
ACC100554,20,3,0.85,0.050404870274294133,0.05315651071674076,0.15,0.1035613809910349,14,6149.71,439.265,1152.26,3,1.0,0.0,0
ACC100555,13,0,0.8461538461538461,0.0529574381594338,0.04764945717666332,0.0,0.10060689533609712,12,8324.12,693.6766666666667,2371.8,3,0.0,0.0,0
ACC100556,10,3,0.5,1.138329946115019,1.8712202040676842,0.3,3.009550150182703,11,44158.84,4014.4399999999996,17739.27,6,3.0,1.0,1
ACC100557,7,0,1.0,0.05791892938368579,0.06118463081214978,0.0,0.11910356019583557,6,3822.4,637.0666666666667,2019.53,0,0.0,0.0,0
ACC100558,13,2,0.7692307692307693,0.03142277469019514,0.04756170755598381,0.15384615384615385,0.07898448224617895,16,8812.45,550.778125,1393.05,1,1.0,0.0,0
ACC100559,8,1,0.875,0.039558760543200615,0.034870280018539104,0.125,0.07442904056173971,14,9146.48,653.3199999999999,2059.63,1,3.0,0.0,0
ACC100560,14,1,0.7142857142857143,0.051892543769804726,0.04230505711073745,0.07142857142857142,0.09419760088054217,8,2987.34,373.4175,980.01,1,2.0,1.0,0
ACC100561,12,1,0.8333333333333334,0.04575963137566082,0.06268528112481361,0.08333333333333333,0.10844491250047443,8,2957.6499999999996,369.70624999999995,858.67,3,2.0,2.0,0
ACC100562,21,6,0.7142857142857143,2.2082389781172216,2.234029347496622,0.2857142857142857,4.442268325613844,16,33277.85,2079.865625,5522.12,4,4.0,3.0,1
ACC100563,14,1,0.8571428571428571,0.056533536191235335,0.042211294775135126,0.07142857142857142,0.09874483096637046,8,3671.58,458.9475,915.93,2,3.0,2.0,0
ACC100564,15,0,0.6666666666666666,0.05093698441164711,0.05165232212546209,0.0,0.10258930653710921,6,3006.79,501.13166666666666,927.39,0,2.0,1.0,0
ACC100565,9,1,0.7777777777777778,0.037634064061402905,0.06998565924530678,0.1111111111111111,0.10761972330670969,7,2714.23,387.7471428571429,849.6,2,2.0,0.0,0
ACC100566,11,2,1.0,0.0477561895084149,0.03766579591377514,0.18181818181818182,0.08542198542219004,12,6668.72,555.7266666666667,2000.88,2,0.0,0.0,0
ACC100567,19,1,0.8421052631578947,0.04136037881442205,0.0330587497596706,0.05263157894736842,0.07441912857409265,6,3186.42,531.07,901.33,0,2.0,0.0,0
ACC100568,19,1,0.9473684210526315,0.043647729253717744,0.03452014836693045,0.05263157894736842,0.0781678776206482,12,5411.18,450.9316666666667,979.2,0,5.0,2.0,0
ACC100569,16,1,0.9375,0.06128462558695559,0.039926164666794696,0.0625,0.1012107902537503,17,8180.08,481.18117647058824,1052.32,2,1.0,0.0,0
ACC100570,13,0,0.9230769230769231,0.04491609556746491,0.0513843061943709,0.0,0.09630040176183581,7,2667.52,381.07428571428574,996.47,1,1.0,1.0,0
ACC100571,12,1,0.8333333333333334,0.041264971571393076,0.042303910378749955,0.08333333333333333,0.08356888195014303,12,6452.59,537.7158333333333,1302.3,2,0.0,0.0,0
ACC100572,17,1,0.8235294117647058,0.04754678578237748,0.03681084898425041,0.058823529411764705,0.08435763476662789,15,7473.4400000000005,498.2293333333334,1910.24,0,2.0,1.0,0
ACC100573,24,0,0.625,0.03732218106267856,0.0450790270251748,0.0,0.08240120808785337,11,3520.92,320.08363636363634,877.19,2,0.0,0.0,0
ACC100574,13,1,0.8461538461538461,0.06371795323221362,0.04923705348512997,0.07692307692307693,0.11295500671734358,11,4050.56,368.2327272727273,715.92,1,0.0,0.0,0
ACC100575,16,2,0.8125,0.06532989074688562,0.04244100218735019,0.125,0.1077708929342358,10,4451.9,445.18999999999994,1258.03,0,4.0,0.0,0
ACC100576,20,1,0.6,0.057167649114365005,0.05292532450239868,0.05,0.11009297361676368,10,5025.05,502.505,2413.24,3,0.0,0.0,0
ACC100577,20,2,0.7,0.05715354642033207,0.05679270037416358,0.1,0.11394624679449564,11,4986.8,453.3454545454546,2075.16,0,3.0,1.0,0
ACC100578,18,1,0.8333333333333334,0.04591870373759669,0.053936005714349464,0.05555555555555555,0.09985470945194616,7,4016.59,573.7985714285714,1517.34,1,2.0,1.0,0
ACC100579,17,0,0.6470588235294118,0.03138002010459372,0.04062297596767929,0.0,0.072002996072273,7,2639.0,377.0,772.09,0,1.0,0.0,0
ACC100580,18,2,0.8333333333333334,0.040886401290129666,0.07069687571098267,0.1111111111111111,0.11158327700111234,8,6843.070000000001,855.3837500000001,4721.56,1,2.0,1.0,0
ACC100581,12,1,0.9166666666666666,0.038190101644750334,0.026669895637840814,0.08333333333333333,0.06485999728259115,16,12511.39,781.961875,5176.04,0,1.0,0.0,0
ACC100582,10,0,0.9,0.07501908571971683,0.06312510418033389,0.0,0.13814418990005073,15,6499.73,433.3153333333333,1022.2,5,1.0,1.0,0
ACC100583,19,3,0.5789473684210527,3.08516208156592,3.0123399699699163,0.15789473684210525,6.0975020515358365,9,39355.6,4372.844444444444,23574.74,5,1.0,1.0,1
ACC100584,11,0,0.6363636363636364,0.02646425376376079,0.05289839488886481,0.0,0.0793626486526256,13,5896.58,453.58307692307693,931.34,2,3.0,1.0,0
ACC100585,11,0,0.8181818181818182,0.05538807551351563,0.03602759548406694,0.0,0.09141567099758258,10,6100.43,610.043,2488.57,0,0.0,0.0,0
ACC100586,15,1,0.8666666666666667,0.03779318154678924,0.06413222353262076,0.06666666666666667,0.10192540507941,9,4763.28,529.2533333333333,1684.06,2,3.0,1.0,0
ACC100587,18,1,0.8888888888888888,0.04448580738644101,0.04406968486593825,0.05555555555555555,0.08855549225237927,12,5596.78,466.3983333333333,1179.67,3,1.0,1.0,0
ACC100588,11,0,0.9090909090909091,0.05752661992503993,0.04430904689071413,0.0,0.10183566681575407,8,5051.7300000000005,631.4662500000001,1342.18,1,1.0,1.0,0
ACC100589,18,1,0.7777777777777778,0.04972337366761111,0.03727282254745005,0.05555555555555555,0.08699619621506116,12,9095.65,757.9708333333333,1898.07,1,1.0,1.0,0
ACC100590,15,1,0.6666666666666666,0.04299526330500452,0.05459637176153659,0.06666666666666667,0.09759163506654112,18,7812.139999999999,434.00777777777773,806.91,3,2.0,2.0,0
ACC100591,20,3,0.8,0.04700507811312574,0.05251707767353888,0.15,0.09952215578666462,6,4025.81,670.9683333333334,1329.59,0,2.0,1.0,0
ACC100592,17,0,0.7058823529411765,0.05017578144999485,0.04300568361890676,0.0,0.09318146506890161,11,7029.91,639.0827272727273,1666.83,0,4.0,2.0,0
ACC100593,16,1,0.75,0.07137581172918453,0.049910075385636445,0.0625,0.12128588711482097,16,13905.11,869.069375,5861.59,2,1.0,0.0,0
ACC100594,18,0,0.9444444444444444,0.05692225663704502,0.0443754941056896,0.0,0.10129775074273462,11,5059.19,459.9263636363636,876.01,1,1.0,0.0,0
ACC100595,15,1,1.0,0.042886344813105354,0.04794037467322845,0.06666666666666667,0.0908267194863338,8,3309.89,413.73625,622.91,1,2.0,1.0,0
ACC100596,13,0,0.8461538461538461,0.031165457949960697,0.031075905828744265,0.0,0.06224136377870496,12,6967.889999999999,580.6574999999999,2459.63,2,3.0,1.0,0
ACC100597,25,1,0.76,0.037619238429293066,0.03529281654954659,0.04,0.07291205497883965,13,6393.17,491.7823076923077,1440.44,3,1.0,0.0,0
ACC100598,19,2,0.631578947368421,0.05532696961926853,0.04581723672687506,0.10526315789473684,0.10114420634614359,12,4567.01,380.5841666666667,1077.37,0,1.0,0.0,0
ACC100599,13,0,0.6923076923076923,0.05648760699117766,0.04325743007172683,0.0,0.0997450370629045,10,4012.1600000000003,401.216,558.37,0,0.0,0.0,0
ACC100600,10,2,0.8,0.03114946762519922,0.04444319220457995,0.2,0.07559265982977917,18,12583.16,699.0644444444445,2772.73,2,0.0,0.0,0
ACC100601,14,5,0.7142857142857143,2.853190774831297,1.9217225029232903,0.35714285714285715,4.774913277754587,11,52780.7,4798.245454545454,24493.07,5,4.0,1.0,1
ACC100602,13,0,0.8461538461538461,0.036322937232976756,0.04755745378230879,0.0,0.08388039101528555,11,4789.96,435.4509090909091,1325.66,2,2.0,1.0,0
ACC100603,18,3,0.8333333333333334,1.9203874997721284,2.749744260170366,0.16666666666666666,4.670131759942494,6,9589.58,1598.2633333333333,4937.99,2,1.0,1.0,1
ACC100604,12,0,0.6666666666666666,0.044404739714256944,0.032038821148820514,0.0,0.07644356086307746,10,4724.16,472.416,1126.33,0,3.0,1.0,0
ACC100605,10,1,0.9,0.049126106433680795,0.07015622329249567,0.1,0.11928232972617647,11,5510.32,500.9381818181818,1271.53,1,1.0,1.0,0
ACC100606,10,0,0.9,0.03597152577618382,0.07560895670046874,0.0,0.11158048247665256,14,6900.37,492.88357142857143,1039.49,2,2.0,1.0,0
ACC100607,16,6,0.5,2.6661694038451498,3.3038234358025744,0.375,5.969992839647724,14,13673.32,976.6657142857142,3391.88,4,1.0,0.0,1
ACC100608,20,0,0.75,0.059552626880945,0.03359674013008363,0.0,0.09314936701102863,10,4519.650000000001,451.96500000000003,717.4,1,6.0,2.0,0
ACC100609,13,2,0.6923076923076923,0.0574657434187244,0.06610485939700123,0.15384615384615385,0.12357060281572563,21,11260.11,536.1957142857143,1907.31,5,4.0,1.0,0
ACC100610,19,1,0.8947368421052632,0.0417660582977493,0.04238288507603484,0.05263157894736842,0.08414894337378415,4,3297.46,824.365,1499.92,1,2.0,2.0,0
ACC100611,18,1,0.8888888888888888,0.05122828090718918,0.051012211789275216,0.05555555555555555,0.1022404926964644,16,7231.610000000001,451.97562500000004,1233.13,2,3.0,1.0,0
ACC100612,11,0,0.8181818181818182,0.0639591645291957,0.05430390911761665,0.0,0.11826307364681235,12,6691.54,557.6283333333333,1852.56,3,2.0,1.0,0
ACC100613,8,1,0.5,0.0537028530766421,0.04469189763576483,0.125,0.09839475071240693,12,6730.110000000001,560.8425000000001,1457.15,6,2.0,0.0,0
ACC100614,18,4,0.8333333333333334,0.04221054022258367,0.057151043998035264,0.2222222222222222,0.09936158422061894,7,2497.11,356.73,725.21,1,3.0,1.0,0
ACC100615,13,1,0.6923076923076923,0.06723875942661918,0.06234736027558244,0.07692307692307693,0.12958611970220163,7,3464.77,494.96714285714285,1221.6,1,2.0,1.0,0
ACC100616,17,0,0.8823529411764706,0.06442570561598565,0.05603746383394994,0.0,0.1204631694499356,16,8325.36,520.335,1450.27,4,1.0,1.0,0
ACC100617,21,0,0.9047619047619048,0.04931384090457654,0.05095676925917954,0.0,0.10027061016375607,13,6369.49,489.9607692307692,793.99,1,1.0,0.0,0
ACC100618,16,2,0.875,0.0498971943099008,0.05251005578299632,0.125,0.10240725009289711,11,13168.12,1197.1018181818183,7169.89,3,6.0,1.0,0
ACC100619,11,0,0.8181818181818182,0.030567656703837084,0.047053826044802446,0.0,0.07762148274863953,14,5920.17,422.8692857142857,1762.47,0,4.0,1.0,0
ACC100620,14,1,0.7142857142857143,0.04119146996408611,0.042712180752279325,0.07142857142857142,0.08390365071636544,13,6817.75,524.4423076923077,1672.31,3,0.0,0.0,0
ACC100621,15,1,0.7333333333333333,0.04087936608398632,0.050186820504799966,0.06666666666666667,0.09106618658878629,13,5846.29,449.7146153846154,1362.32,1,3.0,1.0,0
ACC100622,20,1,0.95,0.0514789931607263,0.04222582646974065,0.05,0.09370481963046695,8,3252.58,406.5725,749.12,0,4.0,2.0,0
ACC100623,18,1,0.8333333333333334,0.0405279170304067,0.05755959372741744,0.05555555555555555,0.09808751075782414,17,10845.9,637.9941176470588,1018.05,3,3.0,2.0,0
ACC100624,13,1,0.9230769230769231,0.04823151831504332,0.052491498701194135,0.07692307692307693,0.10072301701623745,13,5694.56,438.04307692307697,1958.16,3,1.0,1.0,0
ACC100625,11,0,0.9090909090909091,0.04442542883611487,0.052764776474118556,0.0,0.09719020531023342,12,5923.12,493.5933333333333,995.44,1,2.0,0.0,0
ACC100626,16,1,0.75,0.05772258801081831,0.035630789588032855,0.0625,0.09335337759885116,13,6292.24,484.0184615384615,1360.8,1,0.0,0.0,0
ACC100627,17,2,0.8235294117647058,0.05194249365460637,0.04424309101928906,0.11764705882352941,0.09618558467389543,15,6302.2,420.14666666666665,1066.66,3,3.0,0.0,0
ACC100628,12,0,0.75,0.049012203180494276,0.040906600934323224,0.0,0.08991880411481751,15,7688.38,512.5586666666667,1122.31,3,4.0,1.0,0
ACC100629,9,0,0.8888888888888888,0.03825526107609253,0.03738786567858566,0.0,0.07564312675467819,10,7939.72,793.972,1974.73,2,3.0,1.0,0
ACC100630,10,0,0.7,0.034497705237691786,0.04552169690256543,0.0,0.08001940214025721,10,4172.23,417.22299999999996,830.03,1,5.0,2.0,0
ACC100631,14,2,0.8571428571428571,0.05801564254767627,0.04066821598261787,0.14285714285714285,0.09868385853029414,7,1714.38,244.9114285714286,492.49,1,1.0,0.0,0
ACC100632,12,1,0.75,0.06204959099320674,0.046645984594474915,0.08333333333333333,0.10869557558768166,15,7467.68,497.8453333333334,1803.94,3,0.0,0.0,0
ACC100633,20,4,0.7,0.04907042710013306,0.0539260553662933,0.2,0.10299648246642637,9,4682.19,520.2433333333333,1510.32,0,1.0,0.0,0
ACC100634,21,2,0.9047619047619048,0.05612854803717898,0.04455791309125448,0.09523809523809523,0.10068646112843346,12,4550.45,379.20416666666665,785.74,2,3.0,1.0,0
ACC100635,12,0,0.75,0.04583301955815439,0.04909647506325043,0.0,0.09492949462140482,18,7294.66,405.25888888888886,972.12,2,3.0,2.0,0
ACC100636,15,3,0.8,0.055002569636942125,0.04503401042809943,0.2,0.10003658006504156,10,5201.5199999999995,520.1519999999999,1445.36,1,2.0,0.0,0
ACC100637,21,1,0.8095238095238095,0.05798903632009531,0.050321640237481494,0.047619047619047616,0.10831067655757681,13,7444.76,572.6738461538462,2190.15,1,0.0,0.0,0
ACC100638,17,0,0.7647058823529411,0.04835441080312785,0.059237082235409716,0.0,0.10759149303853757,20,18205.07,910.2535,2723.39,4,1.0,1.0,0
ACC100639,12,3,0.75,0.05688726424546477,0.05918887270015521,0.25,0.11607613694561998,8,3427.71,428.46375,1069.54,0,1.0,1.0,0
ACC100640,16,0,0.9375,0.0622420958837345,0.05118099907843387,0.0,0.11342309496216837,11,3115.4,283.21818181818185,703.64,0,3.0,0.0,0
ACC100641,10,2,0.7,0.2074368380442051,0.33526412738482925,0.2,0.5427009654290343,15,46493.68,3099.578666666667,21156.06,7,2.0,2.0,1
ACC100642,18,0,0.8333333333333334,0.049351912240865256,0.06580741957096184,0.0,0.1151593318118271,8,4498.77,562.34625,1078.04,1,3.0,2.0,0
ACC100643,18,1,0.7222222222222222,0.05178388631951971,0.059491126377360114,0.05555555555555555,0.11127501269687982,11,9607.64,873.4218181818181,1555.5,1,2.0,0.0,0
ACC100644,15,1,0.9333333333333333,0.03413053652976357,0.04412983873374653,0.06666666666666667,0.0782603752635101,6,2407.79,401.29833333333335,592.93,1,2.0,1.0,0
ACC100645,17,0,0.7058823529411765,0.05876534655630265,0.04226757031105361,0.0,0.10103291686735627,8,4226.03,528.25375,2214.18,0,5.0,4.0,0
ACC100646,18,2,0.7222222222222222,0.04324514442500874,0.06385565037619953,0.1111111111111111,0.10710079480120827,11,7844.110000000001,713.1009090909091,2062.21,2,1.0,0.0,0
ACC100647,14,6,0.5714285714285714,2.214837662805655,0.6705315921296756,0.42857142857142855,2.8853692549353305,20,60557.11,3027.8555,12027.71,11,2.0,0.0,1
ACC100648,15,0,0.8666666666666667,0.045484295562942825,0.05189045053902489,0.0,0.09737474610196772,7,3735.79,533.6842857142857,1040.18,3,1.0,1.0,0
ACC100649,11,0,1.0,0.028248639548899182,0.05831430823952772,0.0,0.08656294778842691,9,4792.35,532.4833333333333,1175.46,1,2.0,0.0,0
ACC100650,10,0,0.6,1.3490622692159995,1.9576840626107137,0.0,3.306746331826713,9,34951.1,3883.4555555555553,15135.27,3,1.0,1.0,1
ACC100651,15,1,0.7333333333333333,0.04637738775780817,0.04411264584911597,0.06666666666666667,0.09049003360692415,7,2610.59,372.9414285714286,734.14,2,2.0,0.0,0
ACC100652,13,2,0.8461538461538461,0.05252748242830997,0.06433190778279793,0.15384615384615385,0.1168593902111079,13,7628.62,586.8169230769231,1430.55,2,1.0,0.0,0
ACC100653,22,5,0.5909090909090909,1.4140500128388402,0.9591656933472819,0.22727272727272727,2.373215706186122,20,40143.74,2007.187,8068.87,8,1.0,0.0,1
ACC100654,8,0,0.875,0.03199976562414168,0.0528079268941434,0.0,0.08480769251828509,12,7270.64,605.8866666666667,1410.94,0,2.0,0.0,0
ACC100655,15,0,0.9333333333333333,0.05753265739270755,0.05329717047791976,0.0,0.11082982787062731,9,2898.4,322.0444444444445,761.96,1,1.0,0.0,0
ACC100656,15,3,0.8666666666666667,0.05608228223737316,0.054263731639361,0.2,0.11034601387673415,11,8141.01,740.0918181818182,1834.48,3,1.0,0.0,0
ACC100657,14,2,1.0,0.06220785479183635,0.06020534869086803,0.14285714285714285,0.12241320348270437,8,7319.47,914.93375,2979.95,1,1.0,0.0,0
ACC100658,15,0,0.9333333333333333,0.04175107982635501,0.05026439902678505,0.0,0.09201547885314006,18,7351.9,408.43888888888887,1375.87,3,1.0,1.0,0
ACC100659,15,2,0.8,0.04613393028790766,0.04054346638691107,0.13333333333333333,0.08667739667481873,9,6454.32,717.1466666666666,1916.41,1,0.0,0.0,0
ACC100660,19,0,0.8947368421052632,0.05328518111366235,0.04557077780193856,0.0,0.09885595891560091,8,5566.38,695.7975,1497.48,1,2.0,1.0,0
ACC100661,20,4,0.8,0.052942215520419306,0.03840144048833432,0.2,0.09134365600875363,11,6044.32,549.4836363636364,1135.91,4,3.0,1.0,0
ACC100662,13,0,0.8461538461538461,0.047089666240765264,0.04076471104603538,0.0,0.08785437728680065,10,3935.27,393.527,992.02,3,4.0,1.0,0
ACC100663,11,3,0.8181818181818182,0.030470850452075093,0.0364276094092473,0.2727272727272727,0.0668984598613224,10,6787.5199999999995,678.752,2429.29,3,0.0,0.0,0
ACC100664,12,1,0.9166666666666666,0.04373291787727645,0.05104325186159337,0.08333333333333333,0.09477616973886982,12,9707.64,808.9699999999999,2483.28,3,3.0,0.0,0
ACC100665,12,1,0.9166666666666666,0.049198167618008846,0.04776494451208309,0.08333333333333333,0.09696311213009193,14,8444.0,603.1428571428571,1470.77,2,0.0,0.0,0
ACC100666,11,1,1.0,0.05474813736972744,0.05085714931416672,0.09090909090909091,0.10560528668389416,12,6549.43,545.7858333333334,1149.27,1,0.0,0.0,0
ACC100667,10,2,1.0,0.03762006556790317,0.03434191478515803,0.2,0.0719619803530612,7,2061.86,294.5514285714286,513.48,1,2.0,0.0,0
ACC100668,25,1,0.96,0.051784848813785936,0.04015329998891721,0.04,0.09193814880270315,8,3301.26,412.6575,812.96,0,3.0,1.0,0
ACC100669,21,1,0.8095238095238095,0.04700835336101754,0.0455967923892742,0.047619047619047616,0.09260514575029175,12,5009.91,417.4925,863.79,2,2.0,1.0,0
ACC100670,16,3,0.875,0.02903849671843685,0.04654803567284037,0.1875,0.07558653239127722,10,4744.1900000000005,474.41900000000004,2835.08,0,3.0,0.0,0
ACC100671,17,3,0.8823529411764706,0.03764257015979769,0.04146550568562652,0.17647058823529413,0.0791080758454242,12,5878.67,489.88916666666665,1738.6,2,1.0,0.0,0
