event_id,timestamp,account_id,change_type,device_id,sim_hash,device_model,os_version
DEV_EVT_0019567,2026-09-08 04:05:20,NDM_003514,SIM_CHANGE,DEV_EVT_0019567,157b2a2e689ae1ef,Samsung_A25,iOS_18
DEV_EVT_0004622,2026-09-12 23:05:55,NDM_003514,SIM_CHANGE,DEV_EVT_0004622,d40ca1d3b7cad256,Samsung_A25,Android_13
DEV_EVT_0008261,2026-09-13 20:22:13,NDM_003514,SIM_CHANGE,DEV_EVT_0008261,e76b1732769b0bbb,Samsung_A25,Android_13
DEV_EVT_0001855,2026-09-20 01:41:45,NDM_003514,SIM_CHANGE,DEV_EVT_0001855,47ac27de06260f89,Samsung_A15,iOS_17
DEV_EVT_0011109,2026-09-03 19:18:55,NDM_003515,SIM_CHANGE,DEV_EVT_0011109,f27b1d2446094f3c,iPhone_14,iOS_18
DEV_EVT_0014791,2026-09-08 14:15:37,NDM_003515,SIM_CHANGE,DEV_EVT_0014791,152bbb1b39067ee6,Samsung_A15,iOS_17
DEV_EVT_0010802,2026-09-09 16:29:02,NDM_003515,DEVICE_CHANGE,DEV_EVT_0010802,6ac07ffd75c18833,iPhone_14,iOS_17
DEV_EVT_0005053,2026-09-11 06:33:35,NDM_003515,SIM_CHANGE,DEV_EVT_0005053,6113d76d7a94fe46,Xiaomi_Redmi,iOS_17
DEV_EVT_0014542,2026-09-19 10:06:22,NDM_003515,SIM_CHANGE,DEV_EVT_0014542,6eb580c0057c5b35,iPhone_13,Android_13
DEV_EVT_0001066,2026-09-30 05:51:10,NDM_003515,SIM_CHANGE,DEV_EVT_0001066,39b6fde7321b2990,Xiaomi_Redmi,Android_14
DEV_EVT_0012625,2026-09-14 10:38:19,NDM_003516,SIM_CHANGE,DEV_EVT_0012625,fd867884c4fbc43f,Huawei_Nova,Android_15
DEV_EVT_0017284,2026-09-19 02:26:42,NDM_003516,SIM_CHANGE,DEV_EVT_0017284,aa1ccb8610917742,Huawei_Nova,Android_14
DEV_EVT_0012306,2026-09-29 14:50:28,NDM_003516,SIM_CHANGE,DEV_EVT_0012306,6a299eaadfbe70bb,iPhone_13,iOS_18
DEV_EVT_0013045,2026-09-30 00:06:52,NDM_003516,OS_UPDATE,DEV_EVT_0013045,ce894f715e770d2a,Xiaomi_Redmi,iOS_18
DEV_EVT_0014039,2026-09-30 00:53:29,NDM_003516,OS_UPDATE,DEV_EVT_0014039,e9c947ecf7ccff59,iPhone_13,Android_14
DEV_EVT_0011584,2026-09-02 07:16:18,NDM_003517,OS_UPDATE,DEV_EVT_0011584,23efa92895f5ad08,Google_Pixel,Android_13
DEV_EVT_0019425,2026-09-03 21:08:14,NDM_003517,SIM_CHANGE,DEV_EVT_0019425,8ba097884b307d68,Samsung_A15,iOS_17
DEV_EVT_0010043,2026-09-04 18:22:26,NDM_003517,SIM_CHANGE,DEV_EVT_0010043,2328e78fec210580,Xiaomi_Redmi,Android_13
DEV_EVT_0018402,2026-09-04 21:02:07,NDM_003517,SIM_CHANGE,DEV_EVT_0018402,96e50a55c0184bea,Samsung_A15,Android_15
DEV_EVT_0008861,2026-09-07 08:19:16,NDM_003517,SIM_CHANGE,DEV_EVT_0008861,17d96213babf2c9b,Samsung_A15,iOS_18
DEV_EVT_0008388,2026-09-14 01:31:15,NDM_003517,DEVICE_CHANGE,DEV_EVT_0008388,454a4cf3aeb158cf,Google_Pixel,Android_15
DEV_EVT_0017241,2026-09-17 17:54:30,NDM_003517,SIM_CHANGE,DEV_EVT_0017241,bd40745b06b6bfe1,iPhone_13,Android_15
DEV_EVT_0001085,2026-09-02 06:36:39,NDM_003518,SIM_CHANGE,DEV_EVT_0001085,2ac4712961c61f38,Samsung_A15,Android_15
DEV_EVT_0006582,2026-09-07 06:39:44,NDM_003518,OS_UPDATE,DEV_EVT_0006582,69e58ad65a112283,Samsung_A15,Android_15
DEV_EVT_0016886,2026-09-09 04:13:34,NDM_003518,DEVICE_CHANGE,DEV_EVT_0016886,4892fee068218c08,Samsung_A25,Android_14
DEV_EVT_0014440,2026-09-15 21:30:41,NDM_003518,DEVICE_CHANGE,DEV_EVT_0014440,2048e9c17ced1157,iPhone_14,Android_14
DEV_EVT_0002278,2026-09-17 01:29:21,NDM_003518,DEVICE_CHANGE,DEV_EVT_0002278,ffe893e6ebfdb687,Xiaomi_Redmi,Android_14
DEV_EVT_0013315,2026-09-21 19:06:14,NDM_003518,SIM_CHANGE,DEV_EVT_0013315,9f99c05497592159,Google_Pixel,Android_14
DEV_EVT_0014149,2026-09-22 07:30:40,NDM_003518,SIM_CHANGE,DEV_EVT_0014149,66a2cee0d92d7320,Google_Pixel,Android_14
DEV_EVT_0007546,2026-09-29 15:43:35,NDM_003518,DEVICE_CHANGE,DEV_EVT_0007546,3bceb46d8491d984,Samsung_A15,iOS_18
DEV_EVT_0012716,2026-09-06 04:18:48,NDM_003519,SIM_CHANGE,DEV_EVT_0012716,5599226246cbd672,Samsung_A25,Android_14
DEV_EVT_0008568,2026-09-17 03:40:14,NDM_003519,SIM_CHANGE,DEV_EVT_0008568,e168422836793cbd,iPhone_14,iOS_18
DEV_EVT_0013116,2026-09-18 10:59:23,NDM_003519,OS_UPDATE,DEV_EVT_0013116,565c2a46a02d9d43,Samsung_A25,Android_15
DEV_EVT_0019860,2026-09-01 23:20:51,NDM_003520,SIM_CHANGE,DEV_EVT_0019860,8e11dbd7b84ae884,Xiaomi_Redmi,Android_13
DEV_EVT_0019853,2026-09-27 03:26:04,NDM_003520,SIM_CHANGE,DEV_EVT_0019853,3b813139f218c934,Samsung_A15,iOS_17
DEV_EVT_0014613,2026-09-30 19:10:28,NDM_003520,DEVICE_CHANGE,DEV_EVT_0014613,20c44cf1f3f4ecf7,Xiaomi_Redmi,Android_13
DEV_EVT_0018263,2026-09-03 08:22:06,NDM_003521,SIM_CHANGE,DEV_EVT_0018263,e5a2a48c522ec456,Samsung_A15,iOS_17
DEV_EVT_0017837,2026-09-16 01:47:41,NDM_003521,SIM_CHANGE,DEV_EVT_0017837,022b8ec3ab442658,Xiaomi_Redmi,Android_14
DEV_EVT_0019578,2026-09-24 00:42:33,NDM_003521,SIM_CHANGE,DEV_EVT_0019578,cde05a8d1eed1c37,iPhone_13,Android_14
DEV_EVT_0000576,2026-09-27 02:53:32,NDM_003521,SIM_CHANGE,DEV_EVT_0000576,fc32f92b55cbfd2c,iPhone_14,Android_13
DEV_EVT_0003721,2026-09-27 06:08:07,NDM_003521,SIM_CHANGE,DEV_EVT_0003721,2c3ce80536ea46af,Xiaomi_Redmi,Android_15
DEV_EVT_0007144,2026-09-08 21:02:38,NDM_003522,SIM_CHANGE,DEV_EVT_0007144,4b92168c979b1ed3,Samsung_A15,Android_14
DEV_EVT_0008746,2026-09-12 13:28:25,NDM_003522,SIM_CHANGE,DEV_EVT_0008746,6295eaa2526d59fd,Samsung_A15,Android_14
DEV_EVT_0014180,2026-09-24 17:15:48,NDM_003522,SIM_CHANGE,DEV_EVT_0014180,9f7f8ff721260153,Google_Pixel,Android_14
DEV_EVT_0006219,2026-09-27 03:23:26,NDM_003522,SIM_CHANGE,DEV_EVT_0006219,70c62acefa9712de,Xiaomi_Redmi,Android_14
DEV_EVT_0005212,2026-09-01 11:59:21,NDM_003523,DEVICE_CHANGE,DEV_EVT_0005212,c2ce245420ce1c2b,Xiaomi_Redmi,iOS_18
DEV_EVT_0008281,2026-09-11 18:52:30,NDM_003523,SIM_CHANGE,DEV_EVT_0008281,e17110894cccc6fd,Google_Pixel,Android_14
DEV_EVT_0009548,2026-09-15 21:04:40,NDM_003523,OS_UPDATE,DEV_EVT_0009548,8114ad3512e6e6aa,Xiaomi_Redmi,Android_15
DEV_EVT_0001076,2026-09-24 03:04:53,NDM_003523,SIM_CHANGE,DEV_EVT_0001076,bdc6514fbd9db871,Google_Pixel,iOS_17
DEV_EVT_0016801,2026-09-25 11:30:39,NDM_003523,DEVICE_CHANGE,DEV_EVT_0016801,dfd01ba72038d463,Xiaomi_Redmi,Android_15
DEV_EVT_0006306,2026-09-21 15:54:10,NDM_003525,DEVICE_CHANGE,DEV_EVT_0006306,cc666eaf61772d45,Google_Pixel,Android_13
DEV_EVT_0008405,2026-09-27 11:07:33,NDM_003525,DEVICE_CHANGE,DEV_EVT_0008405,f0741809b6799e32,Samsung_A15,iOS_18
DEV_EVT_0007278,2026-09-30 16:28:27,NDM_003525,SIM_CHANGE,DEV_EVT_0007278,b0882b5a299fde6d,Samsung_A25,Android_14
DEV_EVT_0005516,2026-09-01 05:48:14,NDM_003526,SIM_CHANGE,DEV_EVT_0005516,8e5593d4d1438331,iPhone_13,Android_13
DEV_EVT_0019818,2026-09-01 21:34:18,NDM_003526,SIM_CHANGE,DEV_EVT_0019818,b5d367ba403094bb,Samsung_A15,Android_13
DEV_EVT_0017959,2026-09-02 02:43:43,NDM_003526,DEVICE_CHANGE,DEV_EVT_0017959,5709ee3125a8a29c,iPhone_13,Android_15
DEV_EVT_0012901,2026-09-03 09:30:51,NDM_003526,SIM_CHANGE,DEV_EVT_0012901,f5f49353ef56d957,Huawei_Nova,iOS_18
DEV_EVT_0015809,2026-09-03 20:32:46,NDM_003526,SIM_CHANGE,DEV_EVT_0015809,0c12eb3126c1667d,Huawei_Nova,Android_14
DEV_EVT_0000391,2026-09-02 16:47:55,NDM_003527,DEVICE_CHANGE,DEV_EVT_0000391,c0bf2500e13209fb,Samsung_A15,Android_13
DEV_EVT_0004818,2026-09-08 12:18:46,NDM_003527,SIM_CHANGE,DEV_EVT_0004818,466f8a369ba74795,Google_Pixel,Android_13
DEV_EVT_0016362,2026-09-18 02:54:44,NDM_003527,SIM_CHANGE,DEV_EVT_0016362,8e676ddd4234ed7f,iPhone_13,iOS_18
DEV_EVT_0008946,2026-09-29 04:22:16,NDM_003527,SIM_CHANGE,DEV_EVT_0008946,7bba00837a5aa177,Huawei_Nova,Android_15
DEV_EVT_0010554,2026-09-30 06:23:11,NDM_003527,DEVICE_CHANGE,DEV_EVT_0010554,0d9c472d582681e9,Google_Pixel,Android_13
DEV_EVT_0000339,2026-09-01 14:57:24,NDM_003528,SIM_CHANGE,DEV_EVT_0000339,6e094964c4d2d58b,Xiaomi_Redmi,iOS_18
DEV_EVT_0006230,2026-09-03 11:53:26,NDM_003528,SIM_CHANGE,DEV_EVT_0006230,21c70507beab36b9,Xiaomi_Redmi,iOS_17
DEV_EVT_0003720,2026-09-18 22:46:41,NDM_003528,SIM_CHANGE,DEV_EVT_0003720,71552e34a33fae00,Google_Pixel,Android_13
DEV_EVT_0018493,2026-09-22 17:17:01,NDM_003528,SIM_CHANGE,DEV_EVT_0018493,bef9ac08054a33cd,iPhone_13,Android_15
DEV_EVT_0012837,2026-09-24 13:15:29,NDM_003528,SIM_CHANGE,DEV_EVT_0012837,3a2d64ca6d56cdb5,iPhone_14,Android_14
DEV_EVT_0001919,2026-09-09 21:14:38,NDM_003529,SIM_CHANGE,DEV_EVT_0001919,277b0c92ddf49b22,iPhone_14,iOS_17
DEV_EVT_0005679,2026-09-12 17:27:10,NDM_003529,SIM_CHANGE,DEV_EVT_0005679,ffd97a4554e900fa,Samsung_A15,Android_13
DEV_EVT_0005484,2026-09-24 06:58:42,NDM_003529,DEVICE_CHANGE,DEV_EVT_0005484,ba3ec659818634d1,Xiaomi_Redmi,iOS_18
DEV_EVT_0009834,2026-09-26 05:54:27,NDM_003529,SIM_CHANGE,DEV_EVT_0009834,f8996cc2b19831e3,Xiaomi_Redmi,Android_13
DEV_EVT_0003906,2026-09-26 14:56:19,NDM_003529,SIM_CHANGE,DEV_EVT_0003906,8c812d0e7e25a160,Samsung_A15,Android_13
DEV_EVT_0017711,2026-09-09 12:36:53,NDM_003530,OS_UPDATE,DEV_EVT_0017711,0bad93f5773ebc20,Samsung_A25,Android_14
DEV_EVT_0012563,2026-09-16 14:19:53,NDM_003530,DEVICE_CHANGE,DEV_EVT_0012563,8e7c3a7de94d7eab,iPhone_14,iOS_17
DEV_EVT_0016160,2026-09-10 12:46:14,NDM_003531,SIM_CHANGE,DEV_EVT_0016160,ff71ef2da08c2c92,iPhone_13,iOS_18
DEV_EVT_0003098,2026-09-12 18:31:30,NDM_003531,DEVICE_CHANGE,DEV_EVT_0003098,394ef6a2f7e1d0fe,iPhone_14,Android_13
DEV_EVT_0007383,2026-09-17 21:31:27,NDM_003531,SIM_CHANGE,DEV_EVT_0007383,ce82e6b0da59d942,Samsung_A15,Android_14
DEV_EVT_0005989,2026-09-22 06:04:45,NDM_003531,SIM_CHANGE,DEV_EVT_0005989,3150f2d81a851371,iPhone_13,Android_13
DEV_EVT_0002651,2026-09-24 09:52:15,NDM_003531,DEVICE_CHANGE,DEV_EVT_0002651,68b3add52ec5929e,iPhone_14,Android_15
DEV_EVT_0001782,2026-09-30 01:44:58,NDM_003531,SIM_CHANGE,DEV_EVT_0001782,224efb59730b9593,Google_Pixel,Android_13
DEV_EVT_0007721,2026-09-03 18:14:12,NDM_003532,SIM_CHANGE,DEV_EVT_0007721,b8afea01ea0b6400,iPhone_14,Android_14
DEV_EVT_0009537,2026-09-04 14:48:47,NDM_003532,SIM_CHANGE,DEV_EVT_0009537,7964a524471b3222,iPhone_13,iOS_17
DEV_EVT_0000986,2026-09-04 18:00:39,NDM_003532,SIM_CHANGE,DEV_EVT_0000986,d55c9cee6e8ce81e,iPhone_14,iOS_17
DEV_EVT_0007792,2026-09-05 06:42:47,NDM_003532,SIM_CHANGE,DEV_EVT_0007792,3040dc78edac9378,Samsung_A25,Android_15
DEV_EVT_0018452,2026-09-10 17:30:09,NDM_003532,SIM_CHANGE,DEV_EVT_0018452,6c225adda6b27e1b,Huawei_Nova,iOS_18
DEV_EVT_0010120,2026-09-20 14:57:13,NDM_003532,SIM_CHANGE,DEV_EVT_0010120,36fb7def517a6b39,Google_Pixel,iOS_18
DEV_EVT_0016500,2026-09-27 12:42:09,NDM_003532,SIM_CHANGE,DEV_EVT_0016500,6ddd915667b787ce,Xiaomi_Redmi,iOS_18
DEV_EVT_0011351,2026-09-30 18:32:24,NDM_003532,DEVICE_CHANGE,DEV_EVT_0011351,8ce9f7580dc0bae7,Google_Pixel,Android_15
DEV_EVT_0000246,2026-09-06 22:34:37,NDM_003533,SIM_CHANGE,DEV_EVT_0000246,590c20b6814b057a,Google_Pixel,Android_14
DEV_EVT_0015832,2026-09-09 23:48:37,NDM_003533,OS_UPDATE,DEV_EVT_0015832,a9d8f0d793f5d50a,Google_Pixel,Android_14
DEV_EVT_0016798,2026-09-22 08:46:44,NDM_003533,SIM_CHANGE,DEV_EVT_0016798,ef011716cbbbcd3f,Google_Pixel,iOS_17
DEV_EVT_0001287,2026-09-28 15:51:09,NDM_003533,SIM_CHANGE,DEV_EVT_0001287,db4530ef492c1471,Samsung_A15,Android_14
DEV_EVT_0004662,2026-09-01 16:35:12,NDM_003534,SIM_CHANGE,DEV_EVT_0004662,9539627b5fb14202,Huawei_Nova,Android_14
DEV_EVT_0013248,2026-09-06 00:46:59,NDM_003534,OS_UPDATE,DEV_EVT_0013248,beccaf3604f00b5d,iPhone_13,Android_14
DEV_EVT_0008611,2026-09-06 12:28:19,NDM_003534,SIM_CHANGE,DEV_EVT_0008611,2148fa111c8faa0f,iPhone_14,iOS_17
DEV_EVT_0013905,2026-09-13 22:21:05,NDM_003534,SIM_CHANGE,DEV_EVT_0013905,269aa7dc40992beb,Google_Pixel,iOS_17
DEV_EVT_0011937,2026-09-19 14:05:07,NDM_003534,DEVICE_CHANGE,DEV_EVT_0011937,85fd8a3194be3da6,Samsung_A15,iOS_17
DEV_EVT_0007572,2026-09-28 05:38:36,NDM_003534,SIM_CHANGE,DEV_EVT_0007572,eb67bef06ad53c89,Xiaomi_Redmi,Android_15
DEV_EVT_0004858,2026-09-29 23:14:04,NDM_003534,SIM_CHANGE,DEV_EVT_0004858,7ef2edc0e7246615,Xiaomi_Redmi,Android_14
DEV_EVT_0014893,2026-09-12 07:14:55,NDM_003535,SIM_CHANGE,DEV_EVT_0014893,8c1c7644ade276c1,Google_Pixel,Android_13
DEV_EVT_0011763,2026-09-18 19:24:19,NDM_003535,SIM_CHANGE,DEV_EVT_0011763,ff19b9f144371857,Google_Pixel,Android_14
DEV_EVT_0016449,2026-09-26 08:39:22,NDM_003535,SIM_CHANGE,DEV_EVT_0016449,35049c94ba9caa37,Samsung_A15,iOS_17
DEV_EVT_0008235,2026-09-27 03:15:11,NDM_003535,SIM_CHANGE,DEV_EVT_0008235,0e776198798c142e,Samsung_A25,Android_15
DEV_EVT_0011656,2026-09-08 06:55:23,NDM_003536,SIM_CHANGE,DEV_EVT_0011656,0f3138765fe45615,Xiaomi_Redmi,Android_14
DEV_EVT_0003229,2026-09-09 02:00:13,NDM_003536,DEVICE_CHANGE,DEV_EVT_0003229,0edd9f859c5f7f6d,Xiaomi_Redmi,iOS_17
DEV_EVT_0001504,2026-09-10 06:16:57,NDM_003536,SIM_CHANGE,DEV_EVT_0001504,bcc7620ed1469f5d,iPhone_14,iOS_18
DEV_EVT_0001698,2026-09-11 06:38:58,NDM_003536,OS_UPDATE,DEV_EVT_0001698,38ef8ad7a262f70a,Samsung_A25,Android_15
DEV_EVT_0008574,2026-09-11 16:19:53,NDM_003536,SIM_CHANGE,DEV_EVT_0008574,5f77b0677011514e,Samsung_A25,iOS_18
DEV_EVT_0014019,2026-09-22 11:46:29,NDM_003536,SIM_CHANGE,DEV_EVT_0014019,2de03e6473e6ac75,Xiaomi_Redmi,Android_14
DEV_EVT_0016799,2026-09-30 08:08:38,NDM_003536,DEVICE_CHANGE,DEV_EVT_0016799,54bb0f8528733602,iPhone_13,Android_15
DEV_EVT_0005324,2026-09-13 07:00:38,NDM_003537,OS_UPDATE,DEV_EVT_0005324,3a1ea1fd7ab138e5,Samsung_A15,Android_15
DEV_EVT_0013684,2026-09-24 11:45:21,NDM_003537,SIM_CHANGE,DEV_EVT_0013684,8cda89208852d171,Samsung_A15,iOS_18
DEV_EVT_0007478,2026-09-29 08:40:35,NDM_003537,SIM_CHANGE,DEV_EVT_0007478,6fbd086d693d81bc,iPhone_13,iOS_17
DEV_EVT_0013683,2026-09-16 06:40:26,NDM_003538,SIM_CHANGE,DEV_EVT_0013683,93c6c783c9195754,Google_Pixel,iOS_17
DEV_EVT_0010147,2026-09-10 04:17:01,NDM_003539,SIM_CHANGE,DEV_EVT_0010147,875395e42d4992e6,Xiaomi_Redmi,Android_15
DEV_EVT_0019524,2026-09-12 20:07:00,NDM_003539,SIM_CHANGE,DEV_EVT_0019524,d38bb1f1e0fad909,Samsung_A15,iOS_18
DEV_EVT_0002782,2026-09-24 21:51:49,NDM_003539,OS_UPDATE,DEV_EVT_0002782,c2780508830af1d5,Google_Pixel,Android_14
DEV_EVT_0015112,2026-09-27 17:24:18,NDM_003539,DEVICE_CHANGE,DEV_EVT_0015112,c8b6859710562dfd,iPhone_13,iOS_17
DEV_EVT_0007057,2026-09-02 14:29:15,NDM_003540,SIM_CHANGE,DEV_EVT_0007057,c238c5e81ccf1df8,Samsung_A25,Android_15
DEV_EVT_0011022,2026-09-20 00:08:35,NDM_003540,SIM_CHANGE,DEV_EVT_0011022,1c25854a1fb3890a,Huawei_Nova,iOS_18
DEV_EVT_0008299,2026-09-09 05:28:39,NDM_003541,SIM_CHANGE,DEV_EVT_0008299,1272fb10800c4433,iPhone_14,Android_15
DEV_EVT_0014545,2026-09-10 23:28:17,NDM_003541,OS_UPDATE,DEV_EVT_0014545,d794a8ba99083f8a,Samsung_A15,Android_15
DEV_EVT_0004637,2026-09-13 09:15:08,NDM_003541,SIM_CHANGE,DEV_EVT_0004637,eacdbdad6e490ba4,Huawei_Nova,iOS_17
DEV_EVT_0017675,2026-09-16 16:03:18,NDM_003541,SIM_CHANGE,DEV_EVT_0017675,849a1efacb1de8ae,Samsung_A25,iOS_17
DEV_EVT_0006535,2026-09-23 03:09:35,NDM_003541,OS_UPDATE,DEV_EVT_0006535,de7ef0db5c8af654,Samsung_A15,Android_15
DEV_EVT_0017115,2026-09-13 00:38:47,NDM_003542,OS_UPDATE,DEV_EVT_0017115,985047efd2117866,Google_Pixel,iOS_18
DEV_EVT_0000470,2026-09-16 07:44:44,NDM_003542,SIM_CHANGE,DEV_EVT_0000470,1b313ad362af8c24,Google_Pixel,Android_14
DEV_EVT_0003706,2026-09-01 00:34:55,NDM_003543,DEVICE_CHANGE,DEV_EVT_0003706,cd3f20bfd1f85e5c,Huawei_Nova,iOS_18
DEV_EVT_0010245,2026-09-14 06:46:16,NDM_003543,SIM_CHANGE,DEV_EVT_0010245,f6fbb31501b46c3b,Samsung_A25,iOS_17
DEV_EVT_0012225,2026-09-28 08:49:47,NDM_003543,SIM_CHANGE,DEV_EVT_0012225,9d64c204eec64bf3,Samsung_A25,Android_14
DEV_EVT_0011928,2026-09-29 20:20:12,NDM_003543,SIM_CHANGE,DEV_EVT_0011928,038bc34ac1659229,Samsung_A15,iOS_17
DEV_EVT_0013365,2026-09-11 01:46:19,NDM_003544,OS_UPDATE,DEV_EVT_0013365,addfcff953e50d19,Xiaomi_Redmi,iOS_17
DEV_EVT_0016519,2026-09-13 02:56:21,NDM_003544,DEVICE_CHANGE,DEV_EVT_0016519,b912d3136ce103f7,Google_Pixel,Android_15
DEV_EVT_0018704,2026-09-03 13:55:38,NDM_003545,SIM_CHANGE,DEV_EVT_0018704,9ac3358dcf88e587,Huawei_Nova,iOS_18
DEV_EVT_0004336,2026-09-08 06:57:10,NDM_003545,SIM_CHANGE,DEV_EVT_0004336,c897867e764837d5,Xiaomi_Redmi,Android_15
DEV_EVT_0003856,2026-09-26 05:12:20,NDM_003545,SIM_CHANGE,DEV_EVT_0003856,0ea3952745e56ddf,Xiaomi_Redmi,Android_13
DEV_EVT_0010085,2026-09-07 01:46:58,NDM_003546,SIM_CHANGE,DEV_EVT_0010085,23f82ce99dfa438c,iPhone_14,Android_13
DEV_EVT_0011132,2026-09-13 13:42:21,NDM_003546,SIM_CHANGE,DEV_EVT_0011132,74bce95bc13ad705,iPhone_14,iOS_17
DEV_EVT_0004806,2026-09-13 15:44:03,NDM_003546,OS_UPDATE,DEV_EVT_0004806,1aa44f2037859a5e,Samsung_A15,iOS_17
DEV_EVT_0002202,2026-09-13 21:43:35,NDM_003546,SIM_CHANGE,DEV_EVT_0002202,ad3589e4edeab98c,Xiaomi_Redmi,Android_15
DEV_EVT_0006610,2026-09-06 12:34:03,NDM_003547,SIM_CHANGE,DEV_EVT_0006610,f13d7c57c45d54da,iPhone_13,iOS_18
DEV_EVT_0001213,2026-09-29 05:01:03,NDM_003547,DEVICE_CHANGE,DEV_EVT_0001213,8bbca58f0cab8cdc,iPhone_14,Android_15
DEV_EVT_0016460,2026-09-09 00:56:32,NDM_003548,SIM_CHANGE,DEV_EVT_0016460,56d513ab4b3631ad,Xiaomi_Redmi,Android_15
DEV_EVT_0012475,2026-09-21 12:43:16,NDM_003548,SIM_CHANGE,DEV_EVT_0012475,46c0391df3a4d310,Samsung_A25,iOS_17
DEV_EVT_0009556,2026-09-24 00:10:12,NDM_003548,SIM_CHANGE,DEV_EVT_0009556,dbc368055f159ade,Samsung_A25,Android_14
DEV_EVT_0016649,2026-09-29 12:52:16,NDM_003548,OS_UPDATE,DEV_EVT_0016649,d2205b49f2c26837,Huawei_Nova,Android_14
DEV_EVT_0018058,2026-09-29 16:20:55,NDM_003548,DEVICE_CHANGE,DEV_EVT_0018058,bc40095876428f67,iPhone_13,Android_14
DEV_EVT_0019618,2026-09-11 08:55:46,NDM_003549,SIM_CHANGE,DEV_EVT_0019618,c7e0cf7d5ea20f81,Google_Pixel,Android_13
DEV_EVT_0003525,2026-09-12 13:22:46,NDM_003549,SIM_CHANGE,DEV_EVT_0003525,6d2e1645dad02200,iPhone_14,iOS_18
DEV_EVT_0005652,2026-09-13 07:00:27,NDM_003549,DEVICE_CHANGE,DEV_EVT_0005652,2e081522e0ce998c,Samsung_A15,iOS_17
DEV_EVT_0001211,2026-09-14 10:17:40,NDM_003549,OS_UPDATE,DEV_EVT_0001211,b39db0b297de029c,Google_Pixel,Android_14
DEV_EVT_0014939,2026-09-30 10:21:34,NDM_003549,DEVICE_CHANGE,DEV_EVT_0014939,c104b95c1d9981c6,Samsung_A15,iOS_18
DEV_EVT_0012476,2026-09-02 01:34:26,NDM_003550,DEVICE_CHANGE,DEV_EVT_0012476,09c9e6485f0742fd,Samsung_A25,Android_15
DEV_EVT_0014616,2026-09-02 21:23:35,NDM_003550,SIM_CHANGE,DEV_EVT_0014616,59f0ed52930418cd,Huawei_Nova,Android_13
DEV_EVT_0010937,2026-09-04 13:26:54,NDM_003550,DEVICE_CHANGE,DEV_EVT_0010937,53ec292161a33034,Xiaomi_Redmi,iOS_18
DEV_EVT_0009794,2026-09-05 14:02:45,NDM_003550,DEVICE_CHANGE,DEV_EVT_0009794,f0eaf865f18e8c5e,Huawei_Nova,iOS_18
DEV_EVT_0012143,2026-09-19 07:18:22,NDM_003550,DEVICE_CHANGE,DEV_EVT_0012143,abebaae02b5edbae,iPhone_14,iOS_17
DEV_EVT_0010090,2026-09-29 07:00:27,NDM_003550,SIM_CHANGE,DEV_EVT_0010090,b4cd90bbe3eb3ce8,Xiaomi_Redmi,iOS_18
DEV_EVT_0013626,2026-09-30 06:33:22,NDM_003550,SIM_CHANGE,DEV_EVT_0013626,2f326b53d40414f0,Google_Pixel,iOS_18
DEV_EVT_0000268,2026-09-04 17:53:45,NDM_003551,SIM_CHANGE,DEV_EVT_0000268,bd8fdcf2d970ca81,Xiaomi_Redmi,iOS_17
DEV_EVT_0002178,2026-09-18 15:37:13,NDM_003551,DEVICE_CHANGE,DEV_EVT_0002178,38fc41dbb2e5e5c1,iPhone_14,Android_15
DEV_EVT_0001069,2026-09-28 19:30:04,NDM_003551,SIM_CHANGE,DEV_EVT_0001069,e09c2222746f946b,Xiaomi_Redmi,Android_15
DEV_EVT_0019228,2026-09-30 02:39:26,NDM_003551,SIM_CHANGE,DEV_EVT_0019228,86569dd89b04df22,Huawei_Nova,iOS_17
DEV_EVT_0011395,2026-09-21 11:31:44,NDM_003552,DEVICE_CHANGE,DEV_EVT_0011395,8f279d4b17bd037a,Xiaomi_Redmi,Android_14
DEV_EVT_0008654,2026-09-25 02:17:49,NDM_003552,SIM_CHANGE,DEV_EVT_0008654,6630a511f3e4e0e4,Huawei_Nova,iOS_18
DEV_EVT_0017758,2026-09-08 19:08:30,NDM_003553,DEVICE_CHANGE,DEV_EVT_0017758,25a5e39a98b0d85f,iPhone_13,Android_14
DEV_EVT_0011273,2026-09-10 12:55:07,NDM_003553,SIM_CHANGE,DEV_EVT_0011273,81ddee82c936e421,Samsung_A15,iOS_18
DEV_EVT_0004555,2026-09-11 06:02:50,NDM_003553,SIM_CHANGE,DEV_EVT_0004555,fff56adf3a84d0d3,Huawei_Nova,iOS_18
DEV_EVT_0015274,2026-09-15 23:20:23,NDM_003553,DEVICE_CHANGE,DEV_EVT_0015274,a222830b61f5447b,iPhone_13,Android_14
DEV_EVT_0013318,2026-09-18 14:32:13,NDM_003553,DEVICE_CHANGE,DEV_EVT_0013318,7a669585014357b0,iPhone_13,Android_14
DEV_EVT_0017651,2026-09-23 06:02:04,NDM_003553,SIM_CHANGE,DEV_EVT_0017651,89b7420a449d115f,iPhone_14,Android_15
DEV_EVT_0017102,2026-09-12 00:18:43,NDM_003554,DEVICE_CHANGE,DEV_EVT_0017102,f5a141eeb74feca4,Xiaomi_Redmi,iOS_18
DEV_EVT_0011850,2026-09-14 09:27:48,NDM_003554,OS_UPDATE,DEV_EVT_0011850,a69943b3aa5dd918,Samsung_A15,Android_14
