transaction_id,timestamp,account_id,transaction_type,channel,typical_daily_transactions,amount,counterparty_id,status
TXN_0027655,2026-09-04 09:42:15,NDM_004583,MERCHANT_PAYMENT,USSD,2,821.76,CP_002345,COMPLETED
TXN_0034580,2026-09-08 00:25:53,NDM_004583,P2P_TRANSFER,Web,2,502.06,CP_002820,COMPLETED
TXN_0091999,2026-09-08 12:25:27,NDM_004583,MERCHANT_PAYMENT,Web,2,1636.97,CP_009226,COMPLETED
TXN_0015524,2026-09-08 16:45:26,NDM_004583,P2P_TRANSFER,Mobile_App,2,2251.58,CP_005242,COMPLETED
TXN_0024151,2026-09-08 19:23:54,NDM_004583,CASH_OUT,USSD,2,664.75,CP_001784,COMPLETED
TXN_0080771,2026-09-09 21:48:16,NDM_004583,P2P_TRANSFER,Web,2,782.28,CP_004084,COMPLETED
TXN_0078816,2026-09-10 03:34:54,NDM_004583,BANK_TRANSFER,USSD,2,1134.5,CP_008686,COMPLETED
TXN_0025293,2026-09-13 05:03:16,NDM_004583,AIRTIME_PURCHASE,USSD,2,1040.14,CP_002422,COMPLETED
TXN_0091645,2026-09-13 21:06:17,NDM_004583,MERCHANT_PAYMENT,USSD,2,2158.27,CP_002338,COMPLETED
TXN_0019887,2026-09-14 18:29:03,NDM_004583,BILL_PAYMENT,USSD,2,4992.69,CP_001380,COMPLETED
TXN_0061924,2026-09-15 05:29:40,NDM_004583,AIRTIME_PURCHASE,USSD,2,1039.81,CP_003767,COMPLETED
TXN_0046184,2026-09-15 12:29:18,NDM_004583,BILL_PAYMENT,USSD,2,682.01,CP_001675,COMPLETED
TXN_0055096,2026-09-17 03:43:16,NDM_004583,MERCHANT_PAYMENT,Web,2,1386.79,CP_004350,COMPLETED
TXN_0061433,2026-09-17 07:37:13,NDM_004583,BILL_PAYMENT,USSD,2,642.82,CP_001839,COMPLETED
TXN_0049358,2026-09-18 15:37:59,NDM_004583,P2P_TRANSFER,USSD,2,1553.81,CP_007495,COMPLETED
TXN_0093208,2026-09-20 23:26:03,NDM_004583,P2P_TRANSFER,USSD,2,1757.43,CP_006662,COMPLETED
TXN_0025407,2026-09-22 01:19:29,NDM_004583,P2P_TRANSFER,USSD,2,1314.0,CP_006453,COMPLETED
TXN_0086580,2026-09-23 03:09:19,NDM_004583,AIRTIME_PURCHASE,Web,2,1185.6,CP_005225,FAILED
TXN_0010700,2026-09-24 07:25:08,NDM_004583,P2P_TRANSFER,Web,2,506.14,CP_000017,COMPLETED
TXN_0046989,2026-09-26 01:17:17,NDM_004583,MERCHANT_PAYMENT,USSD,2,1381.64,CP_000990,COMPLETED
TXN_0093745,2026-09-27 07:14:35,NDM_004583,BILL_PAYMENT,Mobile_App,2,738.33,CP_000606,COMPLETED
TXN_0020220,2026-09-27 14:30:10,NDM_004583,MERCHANT_PAYMENT,USSD,2,610.1,CP_001196,COMPLETED
TXN_0033540,2026-09-02 07:06:47,NDM_004584,MERCHANT_PAYMENT,USSD,4,260.62,CP_004915,COMPLETED
TXN_0020614,2026-09-06 02:07:30,NDM_004584,AIRTIME_PURCHASE,Web,4,270.71,CP_004381,COMPLETED
TXN_0059186,2026-09-07 10:07:08,NDM_004584,P2P_TRANSFER,USSD,4,100.66,CP_000116,COMPLETED
TXN_0009603,2026-09-08 12:29:49,NDM_004584,CASH_OUT,USSD,4,90.21,CP_003497,COMPLETED
TXN_0052015,2026-09-12 03:17:22,NDM_004584,P2P_TRANSFER,USSD,4,223.47,CP_002106,COMPLETED
TXN_0063456,2026-09-12 08:06:44,NDM_004584,CASH_OUT,Web,4,282.74,CP_009407,COMPLETED
TXN_0071702,2026-09-14 03:03:59,NDM_004584,P2P_TRANSFER,USSD,4,415.28,CP_008825,COMPLETED
TXN_0022568,2026-09-15 00:09:19,NDM_004584,MERCHANT_PAYMENT,Mobile_App,4,464.27,CP_000125,COMPLETED
TXN_0065806,2026-09-17 00:32:59,NDM_004584,AIRTIME_PURCHASE,USSD,4,229.62,CP_004829,COMPLETED
TXN_0052999,2026-09-18 14:34:56,NDM_004584,AIRTIME_PURCHASE,Web,4,178.22,CP_007118,COMPLETED
TXN_0046894,2026-09-20 17:10:31,NDM_004584,MERCHANT_PAYMENT,USSD,4,387.86,CP_002166,COMPLETED
TXN_0026569,2026-09-20 21:15:51,NDM_004584,CASH_OUT,USSD,4,344.33,CP_001649,COMPLETED
TXN_0037974,2026-09-22 11:35:04,NDM_004584,BANK_TRANSFER,USSD,4,409.39,CP_004382,COMPLETED
TXN_0098363,2026-09-26 22:12:28,NDM_004584,P2P_TRANSFER,USSD,4,259.68,CP_007430,COMPLETED
TXN_0018202,2026-09-27 06:41:32,NDM_004584,BILL_PAYMENT,USSD,4,151.84,CP_002481,FAILED
TXN_0042182,2026-09-28 00:12:35,NDM_004584,MERCHANT_PAYMENT,Web,4,294.71,CP_004781,COMPLETED
TXN_0061460,2026-09-28 06:53:15,NDM_004584,BILL_PAYMENT,USSD,4,385.43,CP_004644,COMPLETED
TXN_0016963,2026-09-30 21:25:32,NDM_004584,MERCHANT_PAYMENT,Web,4,67.56,CP_008074,COMPLETED
TXN_0030658,2026-09-01 11:18:59,NDM_004585,MERCHANT_PAYMENT,Web,6,549.3,CP_007843,COMPLETED
TXN_0049899,2026-09-02 05:35:25,NDM_004585,CASH_OUT,USSD,6,249.92,CP_005393,COMPLETED
TXN_0090837,2026-09-02 18:56:20,NDM_004585,MERCHANT_PAYMENT,USSD,6,255.86,CP_003261,COMPLETED
TXN_0088705,2026-09-03 10:14:33,NDM_004585,BILL_PAYMENT,USSD,6,280.36,CP_009095,COMPLETED
TXN_0071088,2026-09-08 02:01:19,NDM_004585,P2P_TRANSFER,USSD,6,2959.36,CP_002390,COMPLETED
TXN_0044746,2026-09-08 07:04:55,NDM_004585,MERCHANT_PAYMENT,USSD,6,183.24,CP_007901,COMPLETED
TXN_0029255,2026-09-09 01:51:59,NDM_004585,MERCHANT_PAYMENT,USSD,6,152.92,CP_008364,COMPLETED
TXN_0008391,2026-09-10 01:34:22,NDM_004585,MERCHANT_PAYMENT,Web,6,389.68,CP_000095,COMPLETED
TXN_0051536,2026-09-10 17:56:02,NDM_004585,MERCHANT_PAYMENT,USSD,6,340.48,CP_008418,COMPLETED
TXN_0051438,2026-09-16 21:51:45,NDM_004585,P2P_TRANSFER,Web,6,168.85,CP_008415,COMPLETED
TXN_0059313,2026-09-18 00:59:23,NDM_004585,MERCHANT_PAYMENT,Web,6,69.7,CP_000013,COMPLETED
TXN_0056031,2026-09-18 05:20:21,NDM_004585,P2P_TRANSFER,Web,6,342.12,CP_002835,COMPLETED
TXN_0082806,2026-09-20 10:34:44,NDM_004585,MERCHANT_PAYMENT,USSD,6,195.56,CP_001826,COMPLETED
TXN_0029153,2026-09-21 17:41:17,NDM_004585,MERCHANT_PAYMENT,Mobile_App,6,485.17,CP_001651,COMPLETED
TXN_0001380,2026-09-26 03:38:27,NDM_004585,P2P_TRANSFER,USSD,6,233.81,CP_001526,COMPLETED
TXN_0092179,2026-09-28 04:11:37,NDM_004585,BILL_PAYMENT,USSD,6,67.21,CP_004902,COMPLETED
TXN_0020464,2026-09-02 01:58:07,NDM_004586,MERCHANT_PAYMENT,USSD,2,1130.69,CP_005394,COMPLETED
TXN_0029834,2026-09-03 02:53:15,NDM_004586,P2P_TRANSFER,USSD,2,1719.69,CP_004397,COMPLETED
TXN_0084564,2026-09-03 03:13:35,NDM_004586,BILL_PAYMENT,Web,2,466.3,CP_001605,COMPLETED
TXN_0036386,2026-09-03 06:37:23,NDM_004586,P2P_TRANSFER,Web,2,242.66,CP_001324,COMPLETED
TXN_0014406,2026-09-04 20:26:17,NDM_004586,P2P_TRANSFER,Mobile_App,2,2204.65,CP_007704,COMPLETED
TXN_0068906,2026-09-06 06:42:12,NDM_004586,P2P_TRANSFER,USSD,2,1323.64,CP_003037,COMPLETED
TXN_0030211,2026-09-06 06:47:23,NDM_004586,BILL_PAYMENT,USSD,2,784.77,CP_001173,COMPLETED
TXN_0022512,2026-09-07 18:35:13,NDM_004586,MERCHANT_PAYMENT,USSD,2,1244.75,CP_006379,COMPLETED
TXN_0089019,2026-09-09 16:36:10,NDM_004586,MERCHANT_PAYMENT,USSD,2,1228.8,CP_009108,COMPLETED
TXN_0089743,2026-09-11 23:09:13,NDM_004586,P2P_TRANSFER,Web,2,690.72,CP_005646,COMPLETED
TXN_0035863,2026-09-15 17:12:13,NDM_004586,P2P_TRANSFER,USSD,2,197.81,CP_009649,COMPLETED
TXN_0042139,2026-09-16 08:06:27,NDM_004586,MERCHANT_PAYMENT,USSD,2,519.61,CP_005492,COMPLETED
TXN_0029151,2026-09-16 11:50:50,NDM_004586,BILL_PAYMENT,USSD,2,1023.45,CP_007237,COMPLETED
TXN_0004260,2026-09-19 20:05:15,NDM_004586,MERCHANT_PAYMENT,USSD,2,3468.37,CP_006549,COMPLETED
TXN_0086229,2026-09-20 02:23:12,NDM_004586,BILL_PAYMENT,USSD,2,831.97,CP_003486,COMPLETED
TXN_0011373,2026-09-20 05:13:11,NDM_004586,P2P_TRANSFER,USSD,2,937.27,CP_000997,COMPLETED
TXN_0090823,2026-09-20 09:58:06,NDM_004586,MERCHANT_PAYMENT,USSD,2,2482.76,CP_003660,COMPLETED
TXN_0017697,2026-09-22 10:12:23,NDM_004586,CASH_OUT,Web,2,1057.93,CP_006846,COMPLETED
TXN_0041054,2026-09-24 02:52:53,NDM_004586,P2P_TRANSFER,USSD,2,598.53,CP_003222,COMPLETED
TXN_0055292,2026-09-28 08:14:16,NDM_004586,P2P_TRANSFER,USSD,2,369.53,CP_005025,COMPLETED
TXN_0028066,2026-09-29 02:08:44,NDM_004586,MERCHANT_PAYMENT,Web,2,917.89,CP_007779,COMPLETED
TXN_0092134,2026-09-29 07:26:31,NDM_004586,P2P_TRANSFER,USSD,2,613.38,CP_001059,COMPLETED
TXN_0058467,2026-09-02 10:34:53,NDM_004587,AIRTIME_PURCHASE,USSD,2,32.69,CP_004935,COMPLETED
TXN_0036041,2026-09-05 00:18:31,NDM_004587,P2P_TRANSFER,USSD,2,335.5,CP_009293,COMPLETED
TXN_0053643,2026-09-06 23:13:22,NDM_004587,MERCHANT_PAYMENT,USSD,2,206.64,CP_004816,COMPLETED
TXN_0048783,2026-09-11 08:29:44,NDM_004587,AIRTIME_PURCHASE,USSD,2,55.33,CP_000240,COMPLETED
TXN_0001883,2026-09-11 13:53:20,NDM_004587,AIRTIME_PURCHASE,Mobile_App,2,127.25,CP_003480,COMPLETED
TXN_0035322,2026-09-11 17:14:53,NDM_004587,BILL_PAYMENT,USSD,2,69.18,CP_004776,COMPLETED
TXN_0050572,2026-09-11 18:53:55,NDM_004587,BILL_PAYMENT,USSD,2,391.05,CP_005363,COMPLETED
TXN_0015332,2026-09-13 09:01:05,NDM_004587,BILL_PAYMENT,Mobile_App,2,146.44,CP_005078,COMPLETED
TXN_0057985,2026-09-15 13:37:31,NDM_004587,BILL_PAYMENT,USSD,2,66.0,CP_009564,COMPLETED
TXN_0014582,2026-09-16 16:20:45,NDM_004587,P2P_TRANSFER,Mobile_App,2,102.42,CP_004167,COMPLETED
TXN_0038525,2026-09-19 19:17:34,NDM_004587,MERCHANT_PAYMENT,Web,2,167.59,CP_009540,COMPLETED
TXN_0033590,2026-09-21 22:50:07,NDM_004587,P2P_TRANSFER,USSD,2,276.74,CP_004584,COMPLETED
TXN_0043716,2026-09-23 17:14:12,NDM_004587,MERCHANT_PAYMENT,Mobile_App,2,162.73,CP_008939,COMPLETED
TXN_0021958,2026-09-26 02:50:24,NDM_004587,MERCHANT_PAYMENT,Web,2,164.81,CP_007406,COMPLETED
TXN_0018238,2026-09-26 15:23:03,NDM_004587,BILL_PAYMENT,USSD,2,60.98,CP_006109,COMPLETED
TXN_0013883,2026-09-27 08:35:44,NDM_004587,MERCHANT_PAYMENT,USSD,2,338.12,CP_006330,COMPLETED
TXN_0006278,2026-09-30 06:05:09,NDM_004587,CASH_OUT,USSD,2,114.36,CP_004457,COMPLETED
TXN_0007573,2026-09-05 16:25:44,NDM_004588,P2P_TRANSFER,USSD,5,1733.77,CP_007384,COMPLETED
TXN_0039323,2026-09-05 19:50:15,NDM_004588,AIRTIME_PURCHASE,Web,5,2898.04,CP_009039,COMPLETED
TXN_0076108,2026-09-09 04:43:34,NDM_004588,P2P_TRANSFER,USSD,5,563.15,CP_004087,COMPLETED
TXN_0045765,2026-09-10 00:46:11,NDM_004588,BANK_TRANSFER,USSD,5,781.76,CP_001031,COMPLETED
TXN_0041127,2026-09-11 03:00:13,NDM_004588,P2P_TRANSFER,Web,5,353.18,CP_001980,COMPLETED
TXN_0007788,2026-09-13 13:33:36,NDM_004588,BILL_PAYMENT,Web,5,2326.58,CP_005083,COMPLETED
TXN_0080699,2026-09-15 08:22:21,NDM_004588,BANK_TRANSFER,Web,5,348.94,CP_007896,COMPLETED
TXN_0069568,2026-09-20 07:28:31,NDM_004588,P2P_TRANSFER,Mobile_App,5,1554.6,CP_007160,COMPLETED
TXN_0074245,2026-09-20 09:23:59,NDM_004588,P2P_TRANSFER,USSD,5,2291.27,CP_000620,COMPLETED
TXN_0063260,2026-09-23 22:20:31,NDM_004588,AIRTIME_PURCHASE,USSD,5,2139.81,CP_007151,COMPLETED
TXN_0079703,2026-09-26 08:33:22,NDM_004588,P2P_TRANSFER,USSD,5,1612.2,CP_002863,COMPLETED
TXN_0050627,2026-09-27 20:04:33,NDM_004588,MERCHANT_PAYMENT,USSD,5,1046.85,CP_006839,COMPLETED
TXN_0026694,2026-09-27 21:48:46,NDM_004588,BILL_PAYMENT,Web,5,1088.25,CP_004760,COMPLETED
TXN_0007382,2026-09-01 07:12:55,NDM_004589,P2P_TRANSFER,USSD,2,373.74,CP_003450,COMPLETED
TXN_0022736,2026-09-02 20:04:53,NDM_004589,MERCHANT_PAYMENT,Web,2,481.35,CP_001312,COMPLETED
TXN_0013954,2026-09-05 18:56:12,NDM_004589,MERCHANT_PAYMENT,Mobile_App,2,436.32,CP_001714,COMPLETED
TXN_0018093,2026-09-06 06:20:02,NDM_004589,BILL_PAYMENT,USSD,2,723.48,CP_006093,COMPLETED
TXN_0042030,2026-09-06 15:56:17,NDM_004589,CASH_OUT,USSD,2,1648.45,CP_003322,COMPLETED
TXN_0073688,2026-09-07 11:23:54,NDM_004589,CASH_OUT,USSD,2,657.13,CP_004880,COMPLETED
TXN_0074418,2026-09-08 10:47:16,NDM_004589,CASH_OUT,Mobile_App,2,944.88,CP_003597,COMPLETED
TXN_0031853,2026-09-08 13:44:04,NDM_004589,MERCHANT_PAYMENT,USSD,2,633.65,CP_008100,COMPLETED
TXN_0080469,2026-09-08 16:33:31,NDM_004589,P2P_TRANSFER,Mobile_App,2,1100.45,CP_004233,COMPLETED
TXN_0090948,2026-09-09 19:02:13,NDM_004589,MERCHANT_PAYMENT,Mobile_App,2,1037.3,CP_009573,COMPLETED
TXN_0037066,2026-09-11 03:13:35,NDM_004589,CASH_OUT,USSD,2,2389.13,CP_001146,COMPLETED
TXN_0039062,2026-09-12 04:10:12,NDM_004589,P2P_TRANSFER,Mobile_App,2,1393.06,CP_000311,COMPLETED
TXN_0049854,2026-09-13 00:25:52,NDM_004589,P2P_TRANSFER,Web,2,749.8,CP_009841,COMPLETED
TXN_0052416,2026-09-13 03:41:43,NDM_004589,AIRTIME_PURCHASE,USSD,2,988.56,CP_005999,COMPLETED
TXN_0005011,2026-09-13 18:01:55,NDM_004589,MERCHANT_PAYMENT,Web,2,809.39,CP_007949,COMPLETED
TXN_0026835,2026-09-13 19:01:15,NDM_004589,MERCHANT_PAYMENT,USSD,2,1558.62,CP_009562,COMPLETED
TXN_0013235,2026-09-18 03:32:08,NDM_004589,P2P_TRANSFER,USSD,2,300.66,CP_008756,COMPLETED
TXN_0026114,2026-09-18 13:30:16,NDM_004589,P2P_TRANSFER,Web,2,691.04,CP_005255,COMPLETED
TXN_0087037,2026-09-18 22:00:40,NDM_004589,MERCHANT_PAYMENT,USSD,2,323.01,CP_006282,COMPLETED
TXN_0060825,2026-09-19 07:17:02,NDM_004589,P2P_TRANSFER,Web,2,290.45,CP_000844,COMPLETED
TXN_0014330,2026-09-19 15:59:50,NDM_004589,P2P_TRANSFER,USSD,2,403.11,CP_002668,COMPLETED
TXN_0099579,2026-09-21 07:27:07,NDM_004589,P2P_TRANSFER,USSD,2,346.77,CP_008389,COMPLETED
TXN_0048344,2026-09-21 09:22:51,NDM_004589,BILL_PAYMENT,Web,2,1714.13,CP_006232,FAILED
TXN_0029428,2026-09-24 01:47:25,NDM_004589,MERCHANT_PAYMENT,USSD,2,640.17,CP_000737,COMPLETED
TXN_0028546,2026-09-25 09:14:42,NDM_004589,P2P_TRANSFER,Web,2,686.3,CP_002357,COMPLETED
TXN_0084538,2026-09-27 12:20:14,NDM_004589,CASH_OUT,USSD,2,455.37,CP_007249,COMPLETED
TXN_0045387,2026-09-02 15:26:16,NDM_004590,MERCHANT_PAYMENT,Mobile_App,6,2194.23,CP_004174,COMPLETED
TXN_0094937,2026-09-05 06:47:46,NDM_004590,P2P_TRANSFER,USSD,6,1279.05,CP_006202,COMPLETED
TXN_0042089,2026-09-09 06:12:08,NDM_004590,P2P_TRANSFER,Web,6,888.61,CP_006363,COMPLETED
TXN_0054707,2026-09-09 21:52:16,NDM_004590,CASH_OUT,Mobile_App,6,1076.13,CP_007068,COMPLETED
TXN_0030060,2026-09-14 15:21:56,NDM_004590,P2P_TRANSFER,USSD,6,2061.68,CP_002999,COMPLETED
TXN_0077060,2026-09-16 17:24:09,NDM_004590,P2P_TRANSFER,Mobile_App,6,783.97,CP_006051,COMPLETED
TXN_0039638,2026-09-17 04:46:49,NDM_004590,P2P_TRANSFER,USSD,6,1045.43,CP_001826,COMPLETED
TXN_0017671,2026-09-20 11:15:37,NDM_004590,MERCHANT_PAYMENT,Mobile_App,6,1367.14,CP_002831,COMPLETED
TXN_0024253,2026-09-23 00:49:40,NDM_004590,BILL_PAYMENT,Web,6,4059.69,CP_000030,COMPLETED
TXN_0059512,2026-09-23 03:10:21,NDM_004590,AIRTIME_PURCHASE,USSD,6,447.36,CP_007369,COMPLETED
TXN_0015083,2026-09-23 17:44:18,NDM_004590,MERCHANT_PAYMENT,Web,6,1371.52,CP_007619,COMPLETED
TXN_0008403,2026-09-24 23:02:58,NDM_004590,CASH_OUT,Mobile_App,6,2210.86,CP_005110,COMPLETED
TXN_0043214,2026-09-26 18:49:41,NDM_004590,P2P_TRANSFER,USSD,6,1561.1,CP_005498,COMPLETED
TXN_0013199,2026-09-27 21:06:33,NDM_004590,P2P_TRANSFER,USSD,6,1736.92,CP_000682,COMPLETED
TXN_0072154,2026-09-28 07:12:59,NDM_004590,MERCHANT_PAYMENT,USSD,6,748.02,CP_007699,COMPLETED
TXN_0015712,2026-09-29 15:04:03,NDM_004590,P2P_TRANSFER,USSD,6,1437.08,CP_009975,COMPLETED
TXN_0049072,2026-09-01 22:13:28,NDM_004591,CASH_OUT,USSD,3,212.96,CP_004568,COMPLETED
TXN_0088070,2026-09-02 20:24:36,NDM_004591,BILL_PAYMENT,USSD,3,75.27,CP_006935,COMPLETED
TXN_0009469,2026-09-05 11:17:02,NDM_004591,P2P_TRANSFER,Web,3,188.01,CP_005401,COMPLETED
TXN_0084832,2026-09-05 12:36:05,NDM_004591,P2P_TRANSFER,USSD,3,383.17,CP_002243,COMPLETED
TXN_0092710,2026-09-09 13:00:06,NDM_004591,MERCHANT_PAYMENT,USSD,3,198.72,CP_003426,COMPLETED
TXN_0016305,2026-09-10 03:16:51,NDM_004591,MERCHANT_PAYMENT,USSD,3,138.19,CP_006564,COMPLETED
TXN_0043120,2026-09-10 08:42:12,NDM_004591,MERCHANT_PAYMENT,Web,3,331.58,CP_006433,COMPLETED
TXN_0011960,2026-09-11 12:16:48,NDM_004591,MERCHANT_PAYMENT,USSD,3,123.59,CP_001674,COMPLETED
TXN_0082043,2026-09-13 08:16:32,NDM_004591,CASH_OUT,USSD,3,108.82,CP_001024,COMPLETED
TXN_0077008,2026-09-17 00:07:21,NDM_004591,MERCHANT_PAYMENT,Web,3,83.8,CP_003049,COMPLETED
TXN_0093087,2026-09-17 06:10:09,NDM_004591,MERCHANT_PAYMENT,USSD,3,240.0,CP_000854,COMPLETED
TXN_0063084,2026-09-18 18:18:37,NDM_004591,MERCHANT_PAYMENT,Web,3,258.18,CP_009544,COMPLETED
TXN_0017856,2026-09-24 19:25:00,NDM_004591,P2P_TRANSFER,Web,3,202.19,CP_004870,COMPLETED
TXN_0085618,2026-09-27 01:52:20,NDM_004591,AIRTIME_PURCHASE,USSD,3,497.14,CP_008006,COMPLETED
TXN_0016848,2026-09-27 15:27:34,NDM_004591,MERCHANT_PAYMENT,Mobile_App,3,433.24,CP_001309,COMPLETED
TXN_0070526,2026-09-28 06:01:08,NDM_004591,P2P_TRANSFER,USSD,3,220.24,CP_008800,FAILED
TXN_0002865,2026-09-28 22:17:03,NDM_004591,MERCHANT_PAYMENT,Web,3,281.82,CP_004298,COMPLETED
TXN_0036451,2026-09-30 18:38:13,NDM_004591,MERCHANT_PAYMENT,Web,3,859.53,CP_004648,COMPLETED
TXN_0049798,2026-09-30 23:03:12,NDM_004591,BILL_PAYMENT,Web,3,240.34,CP_000442,COMPLETED
TXN_0080288,2026-09-02 07:42:13,NDM_004592,BANK_TRANSFER,USSD,5,1592.42,CP_000018,COMPLETED
TXN_0008489,2026-09-02 18:07:09,NDM_004592,CASH_OUT,Web,5,917.22,CP_008934,COMPLETED
TXN_0097290,2026-09-02 23:47:56,NDM_004592,BILL_PAYMENT,USSD,5,787.08,CP_009070,COMPLETED
TXN_0009791,2026-09-03 20:39:59,NDM_004592,P2P_TRANSFER,USSD,5,396.19,CP_008816,COMPLETED
TXN_0096443,2026-09-05 12:33:09,NDM_004592,BILL_PAYMENT,USSD,5,2339.0,CP_003556,COMPLETED
TXN_0065296,2026-09-06 22:21:22,NDM_004592,P2P_TRANSFER,Web,5,5928.74,CP_007020,COMPLETED
TXN_0099545,2026-09-09 00:52:39,NDM_004592,CASH_OUT,USSD,5,564.07,CP_005799,COMPLETED
TXN_0094843,2026-09-09 07:26:39,NDM_004592,AIRTIME_PURCHASE,Mobile_App,5,2510.57,CP_001389,COMPLETED
TXN_0005183,2026-09-09 22:35:35,NDM_004592,BANK_TRANSFER,USSD,5,818.76,CP_009265,COMPLETED
TXN_0085796,2026-09-10 14:37:15,NDM_004592,P2P_TRANSFER,Mobile_App,5,1378.21,CP_007801,COMPLETED
TXN_0095209,2026-09-12 12:27:14,NDM_004592,P2P_TRANSFER,USSD,5,716.43,CP_005989,COMPLETED
TXN_0065932,2026-09-16 18:38:48,NDM_004592,AIRTIME_PURCHASE,USSD,5,1249.43,CP_006964,COMPLETED
TXN_0057574,2026-09-16 21:25:08,NDM_004592,AIRTIME_PURCHASE,USSD,5,975.03,CP_003477,COMPLETED
TXN_0062236,2026-09-16 23:51:41,NDM_004592,P2P_TRANSFER,Web,5,1124.48,CP_000607,FAILED
TXN_0026170,2026-09-17 05:46:20,NDM_004592,P2P_TRANSFER,USSD,5,640.3,CP_006388,COMPLETED
TXN_0087613,2026-09-17 09:41:43,NDM_004592,CASH_OUT,USSD,5,1703.51,CP_004951,COMPLETED
TXN_0013073,2026-09-19 09:16:08,NDM_004592,MERCHANT_PAYMENT,Web,5,1514.62,CP_002935,COMPLETED
TXN_0034841,2026-09-19 18:37:29,NDM_004592,BILL_PAYMENT,USSD,5,2036.31,CP_001813,COMPLETED
TXN_0017561,2026-09-21 17:13:18,NDM_004592,BILL_PAYMENT,USSD,5,379.4,CP_003297,FAILED
TXN_0035155,2026-09-21 17:45:26,NDM_004592,P2P_TRANSFER,Mobile_App,5,913.69,CP_007627,COMPLETED
TXN_0014396,2026-09-23 05:49:52,NDM_004592,BANK_TRANSFER,USSD,5,507.49,CP_006882,COMPLETED
TXN_0092186,2026-09-23 07:09:40,NDM_004592,MERCHANT_PAYMENT,USSD,5,918.27,CP_007309,COMPLETED
TXN_0011675,2026-09-23 12:46:46,NDM_004592,MERCHANT_PAYMENT,Mobile_App,5,691.29,CP_004449,COMPLETED
TXN_0076755,2026-09-24 04:09:39,NDM_004592,MERCHANT_PAYMENT,USSD,5,1371.04,CP_009254,COMPLETED
TXN_0052468,2026-09-29 02:52:55,NDM_004592,CASH_OUT,USSD,5,1287.41,CP_005982,COMPLETED
TXN_0094560,2026-09-03 19:11:40,NDM_004593,MERCHANT_PAYMENT,USSD,2,967.23,CP_009752,COMPLETED
TXN_0037804,2026-09-04 15:18:18,NDM_004593,P2P_TRANSFER,USSD,2,472.26,CP_005312,COMPLETED
TXN_0037461,2026-09-04 17:19:31,NDM_004593,P2P_TRANSFER,USSD,2,659.19,CP_009199,COMPLETED
TXN_0028518,2026-09-05 04:56:47,NDM_004593,P2P_TRANSFER,USSD,2,235.97,CP_007242,COMPLETED
TXN_0023270,2026-09-07 10:50:35,NDM_004593,P2P_TRANSFER,Mobile_App,2,177.28,CP_007801,COMPLETED
TXN_0060907,2026-09-08 21:16:58,NDM_004593,P2P_TRANSFER,USSD,2,629.54,CP_001116,COMPLETED
TXN_0084317,2026-09-11 02:17:02,NDM_004593,MERCHANT_PAYMENT,USSD,2,369.99,CP_007299,COMPLETED
TXN_0006952,2026-09-12 12:19:41,NDM_004593,P2P_TRANSFER,USSD,2,672.97,CP_007680,COMPLETED
TXN_0025195,2026-09-13 05:00:38,NDM_004593,P2P_TRANSFER,USSD,2,249.54,CP_003211,COMPLETED
TXN_0036485,2026-09-15 01:38:35,NDM_004593,P2P_TRANSFER,USSD,2,472.07,CP_006611,COMPLETED
TXN_0011310,2026-09-18 09:21:03,NDM_004593,P2P_TRANSFER,USSD,2,257.31,CP_004952,COMPLETED
TXN_0049292,2026-09-19 15:41:32,NDM_004593,P2P_TRANSFER,USSD,2,1261.32,CP_008701,REVERSED
TXN_0044903,2026-09-20 05:11:43,NDM_004593,BILL_PAYMENT,USSD,2,1101.97,CP_006917,COMPLETED
TXN_0078809,2026-09-21 07:00:45,NDM_004593,CASH_OUT,Web,2,774.39,CP_007907,COMPLETED
TXN_0054489,2026-09-24 06:54:04,NDM_004593,BILL_PAYMENT,USSD,2,1028.71,CP_007969,COMPLETED
TXN_0084318,2026-09-24 10:31:16,NDM_004593,MERCHANT_PAYMENT,USSD,2,238.23,CP_001850,COMPLETED
TXN_0099058,2026-09-24 18:26:43,NDM_004593,P2P_TRANSFER,USSD,2,208.1,CP_007900,COMPLETED
TXN_0028255,2026-09-25 01:36:19,NDM_004593,CASH_OUT,USSD,2,632.77,CP_008745,COMPLETED
TXN_0050450,2026-09-27 17:02:21,NDM_004593,P2P_TRANSFER,USSD,2,1293.18,CP_007167,COMPLETED
TXN_0040313,2026-09-28 02:27:28,NDM_004593,BILL_PAYMENT,USSD,2,280.18,CP_005153,COMPLETED
TXN_0005681,2026-09-28 18:34:26,NDM_004593,BILL_PAYMENT,USSD,2,378.02,CP_000389,COMPLETED
TXN_0077598,2026-09-07 21:19:03,NDM_004594,MERCHANT_PAYMENT,Web,7,370.77,CP_003998,COMPLETED
TXN_0075419,2026-09-08 05:48:42,NDM_004594,BILL_PAYMENT,USSD,7,1514.2,CP_008663,COMPLETED
TXN_0089480,2026-09-08 06:24:43,NDM_004594,CASH_OUT,Web,7,822.82,CP_004568,COMPLETED
TXN_0093466,2026-09-12 00:18:52,NDM_004594,AIRTIME_PURCHASE,Mobile_App,7,1079.28,CP_002919,COMPLETED
TXN_0029344,2026-09-14 00:22:16,NDM_004594,CASH_OUT,USSD,7,1584.91,CP_001637,COMPLETED
