transaction_id,amount,is_fraud,transaction_hour,transaction_day,is_weekend,account_age_days,typical_transaction_amount,typical_daily_transactions,amount_deviation_ratio,channel_deviation,daily_transaction_count,total_login_attempts,failed_login_count,successful_login_count,failed_login_ratio,failed_logins_day,total_device_events,sim_change_count,device_change_count,os_update_count,distinct_cities,multi_city_activity,distinct_devices,transaction_type_AIRTIME_PURCHASE,transaction_type_BANK_TRANSFER,transaction_type_BILL_PAYMENT,transaction_type_CASH_OUT,transaction_type_MERCHANT_PAYMENT,transaction_type_P2P_TRANSFER,channel_Mobile_App,channel_USSD,channel_Web,status_COMPLETED,status_FAILED,status_REVERSED,home_city_Keetmanshoop,home_city_Oshakati,home_city_Rundu,home_city_Swakopmund,home_city_Walvis Bay,home_city_Windhoek,customer_segment_Business,customer_segment_Premium,customer_segment_Standard,preferred_channel_Mobile_App,preferred_channel_USSD,preferred_channel_Web,device_platform_Android,device_platform_iOS,baseline_risk_tier_High,baseline_risk_tier_Low,baseline_risk_tier_Medium
TXN_0032497,774.05,0,18,5,1,3283,352.44,3,2.196260356372716,0,1,28,0,28,0.0,0.0,2.0,1.0,1.0,0.0,6,1,2.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0060679,508.8,0,4,6,1,3283,352.44,3,1.4436499829758258,0,1,28,0,28,0.0,0.0,2.0,1.0,1.0,0.0,6,1,2.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0097995,114.18,0,16,2,0,3283,352.44,3,0.32397003745318353,0,1,28,0,28,0.0,0.0,2.0,1.0,1.0,0.0,6,1,2.0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN_0021809,38.2,0,20,1,0,1838,96.54,4,0.39569090532421797,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0008276,256.55,0,16,3,0,1838,96.54,4,2.657447690076652,0,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0084536,112.34,0,10,5,1,1838,96.54,4,1.1636627304744147,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0027812,47.18,0,17,2,0,1838,96.54,4,0.48870934327739796,1,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0018896,98.46,0,18,2,0,1838,96.54,4,1.0198881292728401,1,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0059242,73.41,0,2,4,0,1838,96.54,4,0.7604101926662522,1,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0092291,97.49,0,7,4,0,1838,96.54,4,1.0098404806297907,1,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0089574,50.68,0,18,5,1,1838,96.54,4,0.5249637455976797,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0051173,122.4,0,0,6,1,1838,96.54,4,1.2678682411435673,1,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0001452,47.2,0,20,6,1,1838,96.54,4,0.4889165112906567,0,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0028557,134.05,0,21,6,1,1838,96.54,4,1.388543608866791,0,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0023356,94.18,0,8,0,0,1838,96.54,4,0.9755541744354672,1,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0004282,152.61,0,19,0,0,1838,96.54,4,1.5807955251709136,1,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0056837,39.85,0,23,0,0,1838,96.54,4,0.41278226641806504,0,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0060756,125.25,0,11,3,0,1838,96.54,4,1.2973896830329397,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0060642,27.79,0,19,4,0,1838,96.54,4,0.2878599544230371,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0085543,143.29,0,18,5,1,1838,96.54,4,1.4842552309923347,0,1,34,2,32,0.058823529411764705,1.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0077993,76.59,0,5,0,0,1838,96.54,4,0.793349906774394,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0069818,50.98,0,14,1,0,1838,96.54,4,0.5280712657965609,1,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0085130,51.91,0,17,1,0,1838,96.54,4,0.5377045784130929,0,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0017957,111.43,0,0,2,0,1838,96.54,4,1.1542365858711414,0,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0024878,54.5,0,22,2,0,1838,96.54,4,0.5645328361301015,1,2,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0007166,144.92,0,17,3,0,1838,96.54,4,1.501139424072923,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0043591,337.28,0,17,4,0,1838,96.54,4,3.4936813755956075,1,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0029687,151.71,0,18,6,1,1838,96.54,4,1.5714729645742698,0,1,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0071832,47.63,0,7,0,0,1838,96.54,4,0.4933706235757199,0,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0077411,94.09,0,8,0,0,1838,96.54,4,0.9746219183758027,1,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0006280,90.87,0,16,0,0,1838,96.54,4,0.9412678682411435,1,3,34,2,32,0.058823529411764705,0.0,4.0,4.0,0.0,0.0,4,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
TXN_0091025,967.23,0,14,1,0,43,1923.54,3,0.5028385164852304,0,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0038775,1164.77,0,14,2,0,43,1923.54,3,0.6055345872713851,1,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0061766,798.74,0,0,3,0,43,1923.54,3,0.4152448090499808,0,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0027360,2869.11,0,10,5,1,43,1923.54,3,1.491578028010855,0,2,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0000671,4913.84,0,11,5,1,43,1923.54,3,2.554581656737058,0,2,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0006650,3079.27,0,13,6,1,43,1923.54,3,1.6008349189515165,1,2,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0011400,4231.61,0,17,6,1,43,1923.54,3,2.199907462283082,0,2,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0012227,1927.59,0,13,1,0,43,1923.54,3,1.0021054929972861,1,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0039921,1920.62,0,3,4,0,43,1923.54,3,0.9984819655426973,1,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0049936,5535.41,0,10,5,1,43,1923.54,3,2.8777202449650123,0,3,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0034803,7578.0,0,11,5,1,43,1923.54,3,3.9396113415889453,1,3,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0093861,5905.85,0,13,5,1,43,1923.54,3,3.0703026711167953,0,3,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0011574,392.63,0,15,6,1,43,1923.54,3,0.20411844827765474,0,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0008765,936.69,0,12,0,0,43,1923.54,3,0.4869615396612496,0,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0089730,1114.7,0,11,5,1,43,1923.54,3,0.5795044553271572,0,2,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0041230,3028.8,0,19,5,1,43,1923.54,3,1.5745968370816308,0,2,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0044003,12831.88,0,6,6,1,43,1923.54,3,6.670971230127785,1,1,28,2,26,0.07142857142857142,1.0,1.0,0.0,0.0,1.0,5,1,1.0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0099365,5364.61,0,5,0,0,43,1923.54,3,2.7889256267090885,0,4,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0000641,3653.51,0,11,0,0,43,1923.54,3,1.8993678322260001,0,4,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0005377,920.7,0,11,0,0,43,1923.54,3,0.478648741383075,1,4,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0001070,657.94,0,12,0,0,43,1923.54,3,0.34204643521839945,0,4,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0077346,921.04,0,23,1,0,43,1923.54,3,0.4788254988198842,1,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0053306,3313.75,0,15,2,0,43,1923.54,3,1.7227351653721785,1,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0022428,1106.36,0,10,1,0,43,1923.54,3,0.57516869937719,1,1,28,2,26,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,5,1,1.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0062388,390.83,0,8,5,1,1757,440.78,4,0.8866781614410817,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0099568,614.9,0,15,5,1,1757,440.78,4,1.3950269975951721,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0040219,118.93,0,4,6,1,1757,440.78,4,0.2698171423385816,1,1,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0028903,198.76,0,6,1,0,1757,440.78,4,0.4509279005399519,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0020616,1123.42,0,16,1,0,1757,440.78,4,2.5487091065837837,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0020893,1457.08,0,7,2,0,1757,440.78,4,3.3056853759244977,1,1,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0066560,313.26,0,1,5,1,1757,440.78,4,0.7106946776169518,0,1,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0036867,464.69,0,20,6,1,1757,440.78,4,1.0542447479468215,0,1,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0067259,455.74,0,13,0,0,1757,440.78,4,1.0339398339307593,0,1,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0024091,245.93,0,4,1,0,1757,440.78,4,0.5579427378737692,1,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0073071,303.92,0,23,1,0,1757,440.78,4,0.689504968464994,1,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0030518,288.13,0,14,5,1,1757,440.78,4,0.6536821089886111,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0078467,487.25,0,17,5,1,1757,440.78,4,1.1054267435001588,1,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0033497,681.41,0,2,6,1,1757,440.78,4,1.5459185988474977,0,1,29,3,26,0.10344827586206896,1.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0018715,813.94,0,6,0,0,1757,440.78,4,1.8465901356685877,0,1,29,3,26,0.10344827586206896,1.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0094632,335.62,0,13,2,0,1757,440.78,4,0.761422932074958,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0002279,976.25,0,17,2,0,1757,440.78,4,2.214823721584464,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0023763,516.22,0,11,3,0,1757,440.78,4,1.1711511411588549,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0036261,354.7,0,16,3,0,1757,440.78,4,0.8047098325695359,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0049644,556.53,0,10,5,1,1757,440.78,4,1.2626026589228188,0,1,29,3,26,0.10344827586206896,1.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0006350,293.9,0,7,2,0,1757,440.78,4,0.6667725395889106,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0065137,1048.92,0,15,2,0,1757,440.78,4,2.3796905485729845,0,2,29,3,26,0.10344827586206896,0.0,4.0,1.0,2.0,1.0,6,1,4.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
TXN_0063826,109.08,0,16,2,0,2459,171.41,5,0.6363689399684966,0,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0058277,85.56,0,10,3,0,2459,171.41,5,0.49915407502479436,1,2,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0093028,72.33,0,16,3,0,2459,171.41,5,0.42197071349396187,0,2,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0053024,121.88,0,12,4,0,2459,171.41,5,0.7110436964004434,0,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0034730,71.84,0,3,3,0,2459,171.41,5,0.41911207047430143,0,3,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0000012,290.25,0,5,3,0,2459,171.41,5,1.693308441747856,0,3,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0033263,157.95,0,8,3,0,2459,171.41,5,0.9214748264395309,1,3,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0025379,113.95,0,19,5,1,2459,171.41,5,0.6647803512047139,1,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0012258,118.69,0,2,0,0,2459,171.41,5,0.6924333469459192,0,2,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0024618,92.07,0,10,0,0,2459,171.41,5,0.5371331894288548,1,2,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0057933,450.2,0,9,1,0,2459,171.41,5,2.6264511988798787,0,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0022908,325.54,0,3,2,0,2459,171.41,5,1.899189078816872,0,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0099196,120.69,0,1,6,1,2459,171.41,5,0.7041012776384108,0,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0050103,114.53,0,17,0,0,2459,171.41,5,0.6681640511055364,1,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0011344,203.07,0,1,1,0,2459,171.41,5,1.1847033428621434,0,1,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0043833,229.81,0,9,5,1,2459,171.41,5,1.3407035762207573,0,2,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
TXN_0097451,327.66,0,14,5,1,2459,171.41,5,1.9115570853509132,1,2,27,1,26,0.037037037037037035,0.0,1.0,1.0,0.0,0.0,6,1,1.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
