ticket_id,timestamp,account_id,text,priority
TICKET_000783,2026-09-07 14:48:04,NDM_003782,My account is locked after several login attempts.,Low
TICKET_001342,2026-09-21 08:03:45,NDM_003784,I made this transaction myself but it is showing as pending.,Low
TICKET_000385,2026-09-22 14:06:53,NDM_003790,My phone was lost and I need to secure my account.,High
TICKET_000593,2026-09-24 08:06:44,NDM_003790,I made this transaction myself but it is showing as pending.,Low
TICKET_000459,2026-09-27 04:55:16,NDM_003791,I cannot access my account and my password no longer works.,High
TICKET_000994,2026-09-13 10:16:21,NDM_003793,My account is locked after several login attempts.,Low
TICKET_001578,2026-09-01 13:57:58,NDM_003794,I noticed a transfer that I do not recognise.,Low
TICKET_000667,2026-09-10 12:27:51,NDM_003794,I noticed a transfer that I do not recognise.,Medium
TICKET_001967,2026-09-29 20:33:18,NDM_003802,There was a transaction on my account that I did not make.,Medium
TICKET_001972,2026-09-04 16:42:06,NDM_003804,Please help me update my registered mobile number.,Low
TICKET_000999,2026-09-18 02:13:42,NDM_003805,I noticed a transfer that I do not recognise.,Medium
TICKET_000483,2026-09-18 12:49:55,NDM_003805,I received an OTP that I did not request.,Medium
TICKET_000594,2026-09-05 23:12:38,NDM_003813,I changed my phone and need help accessing my account.,Low
TICKET_000389,2026-09-11 00:17:57,NDM_003814,My SIM card was replaced and I cannot log in.,Medium
TICKET_000444,2026-09-29 04:24:05,NDM_003814,I received an OTP that I did not request.,High
TICKET_000671,2026-09-28 21:14:37,NDM_003815,I noticed a transfer that I do not recognise.,Medium
TICKET_000378,2026-09-10 19:28:30,NDM_003816,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001977,2026-09-29 17:41:07,NDM_003819,There was a transaction on my account that I did not make.,Low
TICKET_000441,2026-09-12 18:39:36,NDM_003820,My account is locked after several login attempts.,Low
TICKET_000429,2026-09-20 18:41:11,NDM_003824,I noticed a transfer that I do not recognise.,Medium
TICKET_000547,2026-09-26 05:32:28,NDM_003826,I am travelling and cannot access my normal device.,Low
TICKET_001479,2026-09-29 09:17:31,NDM_003827,I cannot access my account and my password no longer works.,Low
TICKET_001303,2026-09-07 12:43:16,NDM_003829,I am travelling and cannot access my normal device.,Low
TICKET_001076,2026-09-29 12:31:02,NDM_003829,My phone was lost and I need to secure my account.,Low
TICKET_001096,2026-09-04 18:47:17,NDM_003832,Please help me update my registered mobile number.,Low
TICKET_001499,2026-09-11 05:25:37,NDM_003833,My SIM card was replaced and I cannot log in.,Low
TICKET_000398,2026-09-25 23:33:50,NDM_003835,My SIM card was replaced and I cannot log in.,High
TICKET_000302,2026-09-27 20:00:04,NDM_003836,There is no problem with my account; I need assistance with a payment.,High
TICKET_001976,2026-09-06 14:50:03,NDM_003837,My account is locked after several login attempts.,Medium
TICKET_001394,2026-09-21 08:48:08,NDM_003839,I received an OTP that I did not request.,Medium
TICKET_001165,2026-09-16 17:01:47,NDM_003845,I changed my phone and need help accessing my account.,Low
TICKET_000844,2026-09-06 13:50:58,NDM_003847,My SIM card was replaced and I cannot log in.,Low
TICKET_000502,2026-09-06 20:43:01,NDM_003854,My phone was lost and I need to secure my account.,High
TICKET_001659,2026-09-19 13:14:32,NDM_003856,I noticed a transfer that I do not recognise.,Low
TICKET_001622,2026-09-14 05:56:07,NDM_003857,I cannot access my account and my password no longer works.,Medium
TICKET_000189,2026-09-01 01:45:02,NDM_003859,My account is locked after several login attempts.,Medium
TICKET_001028,2026-09-29 12:28:11,NDM_003859,My phone was lost and I need to secure my account.,Low
TICKET_000161,2026-09-16 18:30:29,NDM_003861,I changed my phone and need help accessing my account.,Low
TICKET_000948,2026-09-09 14:56:39,NDM_003863,I received an OTP that I did not request.,Low
TICKET_000167,2026-09-16 00:04:30,NDM_003863,I cannot access my account and my password no longer works.,Low
TICKET_000170,2026-09-20 15:49:59,NDM_003863,My phone was lost and I need to secure my account.,Low
TICKET_000885,2026-09-26 01:52:07,NDM_003877,I received an OTP that I did not request.,Low
TICKET_001843,2026-09-21 04:28:11,NDM_003878,There was a transaction on my account that I did not make.,Low
TICKET_001457,2026-09-26 12:17:08,NDM_003878,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000447,2026-09-05 19:46:24,NDM_003880,Please help me update my registered mobile number.,Medium
TICKET_000127,2026-09-12 06:52:08,NDM_003882,I received an OTP that I did not request.,Low
TICKET_000319,2026-09-09 00:12:47,NDM_003888,I cannot access my account and my password no longer works.,Low
TICKET_000351,2026-09-05 16:32:01,NDM_003889,I received an OTP that I did not request.,Low
TICKET_001231,2026-09-06 20:34:59,NDM_003896,Please help me update my registered mobile number.,Medium
TICKET_000448,2026-09-09 06:21:59,NDM_003897,My account is locked after several login attempts.,Low
TICKET_000362,2026-09-21 20:44:25,NDM_003899,I cannot access my account and my password no longer works.,Medium
TICKET_001104,2026-09-06 23:56:24,NDM_003900,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001651,2026-09-27 03:39:58,NDM_003901,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001017,2026-09-21 04:19:23,NDM_003904,I changed my phone and need help accessing my account.,Medium
TICKET_000155,2026-09-20 15:21:03,NDM_003909,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001376,2026-09-16 16:33:18,NDM_003910,My phone was lost and I need to secure my account.,Low
TICKET_001811,2026-09-30 21:04:24,NDM_003910,My account is locked after several login attempts.,Medium
TICKET_001635,2026-09-26 21:30:50,NDM_003912,There was a transaction on my account that I did not make.,Low
TICKET_001126,2026-09-10 10:53:59,NDM_003917,My phone was lost and I need to secure my account.,Low
TICKET_001656,2026-09-08 19:07:49,NDM_003918,There was a transaction on my account that I did not make.,Low
TICKET_001378,2026-09-18 10:24:30,NDM_003919,I noticed a transfer that I do not recognise.,Medium
TICKET_001508,2026-09-23 01:15:19,NDM_003920,My phone was lost and I need to secure my account.,Low
TICKET_001292,2026-09-25 15:47:50,NDM_003920,My account is locked after several login attempts.,Medium
TICKET_000764,2026-09-07 17:34:36,NDM_003921,My SIM card was replaced and I cannot log in.,Medium
TICKET_001539,2026-09-18 23:35:47,NDM_003921,I noticed a transfer that I do not recognise.,High
TICKET_001937,2026-09-09 07:10:03,NDM_003928,My SIM card was replaced and I cannot log in.,Medium
TICKET_001232,2026-09-21 23:56:22,NDM_003929,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001506,2026-09-08 11:19:12,NDM_003941,I noticed a transfer that I do not recognise.,Low
TICKET_001695,2026-09-11 12:48:42,NDM_003943,Please help me update my registered mobile number.,Low
TICKET_001575,2026-09-21 08:55:11,NDM_003943,I received an OTP that I did not request.,Low
TICKET_000243,2026-09-19 16:49:53,NDM_003945,I changed my phone and need help accessing my account.,Low
TICKET_000652,2026-09-12 11:47:29,NDM_003947,I am travelling and cannot access my normal device.,Low
TICKET_000204,2026-09-10 00:04:52,NDM_003948,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001166,2026-09-13 08:44:34,NDM_003948,I received an OTP that I did not request.,High
TICKET_001948,2026-09-16 17:23:44,NDM_003949,I cannot access my account and my password no longer works.,Low
TICKET_001441,2026-09-12 09:09:22,NDM_003950,I cannot access my account and my password no longer works.,Low
TICKET_001346,2026-09-12 20:38:13,NDM_003950,I received an OTP that I did not request.,Low
TICKET_000533,2026-09-17 22:41:08,NDM_003950,I made this transaction myself but it is showing as pending.,Low
TICKET_000617,2026-09-17 10:03:32,NDM_003956,Please help me update my registered mobile number.,High
TICKET_001445,2026-09-14 05:25:59,NDM_003962,I am travelling and cannot access my normal device.,Low
TICKET_000192,2026-09-27 14:15:25,NDM_003965,I made this transaction myself but it is showing as pending.,Low
TICKET_001696,2026-09-15 12:00:03,NDM_003968,I noticed a transfer that I do not recognise.,Medium
TICKET_000014,2026-09-21 01:40:56,NDM_003973,I changed my phone and need help accessing my account.,Low
TICKET_001256,2026-09-23 07:05:29,NDM_003977,I cannot access my account and my password no longer works.,Medium
TICKET_000904,2026-09-06 02:14:05,NDM_003980,My account is locked after several login attempts.,Low
TICKET_001844,2026-09-13 22:58:43,NDM_003982,I changed my phone and need help accessing my account.,Low
TICKET_000694,2026-09-11 22:24:50,NDM_003983,There is no problem with my account; I need assistance with a payment.,High
TICKET_000762,2026-09-03 07:45:31,NDM_003984,I noticed a transfer that I do not recognise.,Medium
TICKET_001031,2026-09-10 23:16:06,NDM_003986,My SIM card was replaced and I cannot log in.,Low
TICKET_000260,2026-09-12 02:01:06,NDM_003986,I cannot access my account and my password no longer works.,Low
TICKET_001257,2026-09-21 03:25:38,NDM_003988,I noticed a transfer that I do not recognise.,Low
TICKET_000564,2026-09-02 01:35:06,NDM_003997,I am travelling and cannot access my normal device.,Low
TICKET_000292,2026-09-13 21:45:31,NDM_004002,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001593,2026-09-22 10:43:47,NDM_004004,My account is locked after several login attempts.,Low
TICKET_000199,2026-09-30 04:36:36,NDM_004010,There was a transaction on my account that I did not make.,High
TICKET_000006,2026-09-30 02:55:08,NDM_004012,I made this transaction myself but it is showing as pending.,Low
TICKET_001906,2026-09-30 10:21:15,NDM_004013,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000546,2026-09-25 06:11:04,NDM_004014,My phone was lost and I need to secure my account.,Low
TICKET_000621,2026-09-25 19:03:34,NDM_004022,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001492,2026-09-24 12:11:37,NDM_004029,I noticed a transfer that I do not recognise.,Medium
TICKET_000874,2026-09-05 00:47:53,NDM_004030,I made this transaction myself but it is showing as pending.,Low
TICKET_001654,2026-09-29 15:37:54,NDM_004033,There was a transaction on my account that I did not make.,Low
TICKET_001004,2026-09-04 02:46:06,NDM_004037,I received an OTP that I did not request.,Low
TICKET_001730,2026-09-13 02:20:16,NDM_004039,I made this transaction myself but it is showing as pending.,Medium
TICKET_001087,2026-09-10 09:28:38,NDM_004040,I cannot access my account and my password no longer works.,Medium
TICKET_001209,2026-09-27 09:24:56,NDM_004040,I noticed a transfer that I do not recognise.,Medium
TICKET_000024,2026-09-27 09:03:56,NDM_004043,There was a transaction on my account that I did not make.,Low
TICKET_000005,2026-09-18 06:04:33,NDM_004045,I cannot access my account and my password no longer works.,Low
TICKET_000700,2026-09-14 13:17:45,NDM_004050,I cannot access my account and my password no longer works.,Low
TICKET_000743,2026-09-16 11:15:27,NDM_004052,I changed my phone and need help accessing my account.,Low
TICKET_000264,2026-09-18 21:26:33,NDM_004054,Please help me update my registered mobile number.,Low
TICKET_001010,2026-09-27 02:10:31,NDM_004056,My account is locked after several login attempts.,Medium
TICKET_000261,2026-09-21 18:49:52,NDM_004059,There was a transaction on my account that I did not make.,High
TICKET_000749,2026-09-02 08:38:59,NDM_004061,I cannot access my account and my password no longer works.,Low
TICKET_001743,2026-09-12 06:58:57,NDM_004063,My SIM card was replaced and I cannot log in.,Low
TICKET_000759,2026-09-20 05:45:12,NDM_004064,Please help me update my registered mobile number.,Low
TICKET_000977,2026-09-09 23:39:59,NDM_004068,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000384,2026-09-06 04:36:39,NDM_004069,I am travelling and cannot access my normal device.,Low
TICKET_000071,2026-09-06 19:02:14,NDM_004069,Please help me update my registered mobile number.,Medium
TICKET_001527,2026-09-04 00:46:30,NDM_004072,I noticed a transfer that I do not recognise.,Low
TICKET_001777,2026-09-10 17:57:48,NDM_004080,Please help me update my registered mobile number.,Low
TICKET_000297,2026-09-09 16:35:12,NDM_004083,I received an OTP that I did not request.,Medium
TICKET_000661,2026-09-01 09:31:27,NDM_004085,My SIM card was replaced and I cannot log in.,Medium
TICKET_001474,2026-09-10 23:59:57,NDM_004085,Please help me update my registered mobile number.,High
TICKET_000845,2026-09-28 14:43:00,NDM_004086,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001254,2026-09-07 12:55:54,NDM_004091,My phone was lost and I need to secure my account.,Medium
TICKET_001727,2026-09-15 13:30:24,NDM_004091,I made this transaction myself but it is showing as pending.,Low
TICKET_000927,2026-09-27 12:31:27,NDM_004093,My account is locked after several login attempts.,Low
TICKET_001962,2026-09-06 10:52:53,NDM_004104,I am travelling and cannot access my normal device.,High
TICKET_000917,2026-09-04 11:34:16,NDM_004105,I noticed a transfer that I do not recognise.,Medium
TICKET_001715,2026-09-11 08:30:34,NDM_004106,I changed my phone and need help accessing my account.,Low
TICKET_000561,2026-09-03 16:16:06,NDM_004109,I received an OTP that I did not request.,Medium
TICKET_000860,2026-09-30 14:41:54,NDM_004110,I noticed a transfer that I do not recognise.,Low
TICKET_000937,2026-09-20 20:40:33,NDM_004114,My account is locked after several login attempts.,Medium
TICKET_001325,2026-09-27 06:19:50,NDM_004114,I cannot access my account and my password no longer works.,Medium
TICKET_001940,2026-09-07 01:43:38,NDM_004127,There was a transaction on my account that I did not make.,Medium
TICKET_000831,2026-09-21 12:47:10,NDM_004127,I am travelling and cannot access my normal device.,Low
TICKET_000512,2026-09-27 08:52:09,NDM_004129,I am travelling and cannot access my normal device.,Low
TICKET_000366,2026-09-10 23:01:36,NDM_004133,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000647,2026-09-22 23:58:50,NDM_004136,My SIM card was replaced and I cannot log in.,Medium
TICKET_001929,2026-09-25 04:45:35,NDM_004136,I noticed a transfer that I do not recognise.,Low
TICKET_001277,2026-09-24 11:04:24,NDM_004138,My account is locked after several login attempts.,Low
TICKET_001272,2026-09-10 14:38:41,NDM_004140,There was a transaction on my account that I did not make.,Low
TICKET_000928,2026-09-26 16:27:42,NDM_004140,I am travelling and cannot access my normal device.,Low
TICKET_001771,2026-09-27 20:10:49,NDM_004140,Please help me update my registered mobile number.,Low
TICKET_001252,2026-09-28 17:45:50,NDM_004140,I am travelling and cannot access my normal device.,Low
TICKET_001255,2026-09-16 01:15:25,NDM_004143,I am travelling and cannot access my normal device.,Low
TICKET_001907,2026-09-29 23:22:29,NDM_004146,Please help me update my registered mobile number.,Low
TICKET_000964,2026-09-12 14:37:44,NDM_004148,I changed my phone and need help accessing my account.,Medium
TICKET_001471,2026-09-11 17:06:16,NDM_004156,I noticed a transfer that I do not recognise.,Low
TICKET_000947,2026-09-15 20:23:44,NDM_004167,I changed my phone and need help accessing my account.,Low
TICKET_000949,2026-09-06 17:22:38,NDM_004172,I made this transaction myself but it is showing as pending.,Low
TICKET_000090,2026-09-12 11:58:46,NDM_004178,My account is locked after several login attempts.,High
TICKET_000321,2026-09-21 04:33:44,NDM_004178,My SIM card was replaced and I cannot log in.,Medium
TICKET_001663,2026-09-02 22:36:49,NDM_004183,I noticed a transfer that I do not recognise.,Medium
TICKET_000851,2026-09-10 02:32:02,NDM_004183,I am travelling and cannot access my normal device.,Medium
TICKET_000223,2026-09-16 05:58:21,NDM_004184,I noticed a transfer that I do not recognise.,Low
TICKET_001959,2026-09-12 09:05:19,NDM_004185,I am travelling and cannot access my normal device.,Low
TICKET_000714,2026-09-21 02:38:35,NDM_004186,My phone was lost and I need to secure my account.,Low
TICKET_001045,2026-09-07 12:09:14,NDM_004188,I made this transaction myself but it is showing as pending.,Medium
TICKET_000493,2026-09-24 22:39:06,NDM_004188,My account is locked after several login attempts.,Low
TICKET_000839,2026-09-19 20:22:07,NDM_004189,I changed my phone and need help accessing my account.,Medium
TICKET_001902,2026-09-09 14:39:43,NDM_004195,I received an OTP that I did not request.,Low
TICKET_000958,2026-09-11 11:59:24,NDM_004202,I am travelling and cannot access my normal device.,High
TICKET_000778,2026-09-06 07:28:47,NDM_004203,Please help me update my registered mobile number.,Medium
TICKET_000903,2026-09-11 07:41:53,NDM_004203,I received an OTP that I did not request.,Medium
TICKET_001711,2026-09-14 21:38:27,NDM_004204,My phone was lost and I need to secure my account.,Low
TICKET_000064,2026-09-24 03:49:52,NDM_004207,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001461,2026-09-21 15:48:58,NDM_004208,My account is locked after several login attempts.,Low
TICKET_000945,2026-09-04 22:37:26,NDM_004210,I changed my phone and need help accessing my account.,Medium
TICKET_000835,2026-09-14 12:24:56,NDM_004212,My SIM card was replaced and I cannot log in.,Medium
TICKET_000055,2026-09-23 01:59:09,NDM_004218,I noticed a transfer that I do not recognise.,Medium
TICKET_000993,2026-09-30 20:03:36,NDM_004219,I received an OTP that I did not request.,Medium
TICKET_001214,2026-09-09 01:12:32,NDM_004224,There was a transaction on my account that I did not make.,Medium
TICKET_001528,2026-09-18 13:32:41,NDM_004224,My account is locked after several login attempts.,Low
TICKET_001522,2026-09-19 10:17:56,NDM_004224,I noticed a transfer that I do not recognise.,Medium
TICKET_001013,2026-09-21 15:37:46,NDM_004224,Please help me update my registered mobile number.,Medium
TICKET_000754,2026-09-11 11:52:21,NDM_004227,Please help me update my registered mobile number.,Medium
TICKET_001850,2026-09-18 20:50:55,NDM_004227,My SIM card was replaced and I cannot log in.,Medium
TICKET_001983,2026-09-06 08:08:22,NDM_004230,There was a transaction on my account that I did not make.,Low
TICKET_000527,2026-09-04 16:42:11,NDM_004231,I received an OTP that I did not request.,Low
TICKET_000795,2026-09-25 10:50:47,NDM_004231,I changed my phone and need help accessing my account.,Low
TICKET_001576,2026-09-23 10:26:38,NDM_004233,I am travelling and cannot access my normal device.,Medium
TICKET_001155,2026-09-16 00:07:31,NDM_004248,Please help me update my registered mobile number.,Low
TICKET_000187,2026-09-28 14:04:30,NDM_004248,I am travelling and cannot access my normal device.,Low
TICKET_000784,2026-09-18 18:51:27,NDM_004249,I changed my phone and need help accessing my account.,Low
TICKET_000466,2026-09-29 07:07:35,NDM_004253,My phone was lost and I need to secure my account.,Low
TICKET_001510,2026-09-15 20:07:40,NDM_004255,I am travelling and cannot access my normal device.,Medium
TICKET_000184,2026-09-06 05:05:02,NDM_004256,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001244,2026-09-24 23:01:46,NDM_004261,I am travelling and cannot access my normal device.,Low
TICKET_001347,2026-09-23 05:29:55,NDM_004262,My phone was lost and I need to secure my account.,Medium
TICKET_000116,2026-09-10 09:19:52,NDM_004263,Please help me update my registered mobile number.,Low
TICKET_000209,2026-09-01 13:52:53,NDM_004269,I cannot access my account and my password no longer works.,Low
TICKET_001038,2026-09-03 15:48:26,NDM_004269,I am travelling and cannot access my normal device.,Low
TICKET_001216,2026-09-09 18:38:52,NDM_004269,I cannot access my account and my password no longer works.,Low
TICKET_000317,2026-09-13 22:43:08,NDM_004275,I changed my phone and need help accessing my account.,Low
TICKET_001999,2026-09-30 17:08:00,NDM_004278,I noticed a transfer that I do not recognise.,Medium
TICKET_000156,2026-09-27 11:54:05,NDM_004280,Please help me update my registered mobile number.,Medium
TICKET_000501,2026-09-06 07:06:27,NDM_004282,I am travelling and cannot access my normal device.,Low
TICKET_000358,2026-09-29 10:55:38,NDM_004287,There was a transaction on my account that I did not make.,Medium
TICKET_000796,2026-09-08 09:59:28,NDM_004289,I cannot access my account and my password no longer works.,Low
TICKET_000001,2026-09-29 05:11:43,NDM_004289,I cannot access my account and my password no longer works.,Low
TICKET_000224,2026-09-18 21:18:55,NDM_004290,I am travelling and cannot access my normal device.,Low
TICKET_000959,2026-09-09 10:08:00,NDM_004291,My phone was lost and I need to secure my account.,Low
TICKET_000837,2026-09-04 07:37:09,NDM_004296,My SIM card was replaced and I cannot log in.,Medium
TICKET_001868,2026-09-26 03:33:52,NDM_004297,My account is locked after several login attempts.,Medium
TICKET_001174,2026-09-22 16:04:36,NDM_004299,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001408,2026-09-14 18:23:12,NDM_004304,I am travelling and cannot access my normal device.,Low
TICKET_001200,2026-09-24 03:53:38,NDM_004306,There was a transaction on my account that I did not make.,Medium
TICKET_000708,2026-09-10 00:00:55,NDM_004307,My SIM card was replaced and I cannot log in.,Medium
TICKET_000918,2026-09-21 09:25:45,NDM_004315,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001519,2026-09-14 00:01:20,NDM_004320,There was a transaction on my account that I did not make.,Medium
TICKET_000141,2026-09-05 15:19:50,NDM_004321,Please help me update my registered mobile number.,Low
TICKET_000788,2026-09-25 15:53:08,NDM_004321,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000279,2026-09-16 20:38:54,NDM_004322,There was a transaction on my account that I did not make.,Medium
TICKET_001707,2026-09-12 04:25:23,NDM_004324,Please help me update my registered mobile number.,Low
TICKET_000706,2026-09-06 23:53:02,NDM_004326,I cannot access my account and my password no longer works.,Low
TICKET_001847,2026-09-09 12:38:58,NDM_004330,I made this transaction myself but it is showing as pending.,Low
TICKET_001612,2026-09-06 15:54:01,NDM_004332,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001736,2026-09-15 18:38:51,NDM_004332,I noticed a transfer that I do not recognise.,High
TICKET_000328,2026-09-01 12:52:20,NDM_004335,I cannot access my account and my password no longer works.,High
TICKET_000871,2026-09-18 17:33:39,NDM_004339,I am travelling and cannot access my normal device.,Medium
TICKET_001934,2026-09-29 02:59:33,NDM_004343,I received an OTP that I did not request.,Low
TICKET_001534,2026-09-05 04:08:54,NDM_004351,Please help me update my registered mobile number.,Low
TICKET_000582,2026-09-01 04:19:23,NDM_004352,There was a transaction on my account that I did not make.,High
TICKET_000140,2026-09-27 10:24:43,NDM_004352,I received an OTP that I did not request.,High
TICKET_001953,2026-09-30 02:04:01,NDM_004352,My account is locked after several login attempts.,Low
TICKET_001084,2026-09-30 17:12:09,NDM_004354,I made this transaction myself but it is showing as pending.,Medium
TICKET_000018,2026-09-11 00:12:21,NDM_004355,I cannot access my account and my password no longer works.,Low
TICKET_000975,2026-09-09 19:42:08,NDM_004356,There was a transaction on my account that I did not make.,Medium
TICKET_000442,2026-09-05 18:38:29,NDM_004358,Please help me update my registered mobile number.,Low
TICKET_001237,2026-09-06 06:31:56,NDM_004358,I received an OTP that I did not request.,Low
TICKET_000586,2026-09-06 20:11:47,NDM_004363,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001774,2026-09-24 10:23:02,NDM_004363,I received an OTP that I did not request.,Low
TICKET_000830,2026-09-03 12:27:07,NDM_004366,I made this transaction myself but it is showing as pending.,Low
TICKET_000944,2026-09-08 18:20:25,NDM_004373,I am travelling and cannot access my normal device.,Low
TICKET_001271,2026-09-17 17:44:19,NDM_004373,Please help me update my registered mobile number.,Low
TICKET_000528,2026-09-19 21:57:13,NDM_004374,I made this transaction myself but it is showing as pending.,Medium
TICKET_000866,2026-09-19 11:25:19,NDM_004375,I cannot access my account and my password no longer works.,Low
TICKET_001705,2026-09-16 11:43:28,NDM_004378,I received an OTP that I did not request.,Medium
TICKET_000031,2026-09-16 15:00:38,NDM_004378,My account is locked after several login attempts.,High
TICKET_000701,2026-09-05 13:36:46,NDM_004384,My phone was lost and I need to secure my account.,Low
TICKET_000419,2026-09-12 16:57:03,NDM_004384,Please help me update my registered mobile number.,Low
TICKET_000992,2026-09-15 17:58:56,NDM_004384,Please help me update my registered mobile number.,Low
TICKET_000929,2026-09-10 21:56:02,NDM_004388,There was a transaction on my account that I did not make.,Medium
TICKET_001720,2026-09-22 07:01:50,NDM_004390,My phone was lost and I need to secure my account.,Low
TICKET_000653,2026-09-13 03:57:30,NDM_004391,Please help me update my registered mobile number.,Medium
TICKET_001242,2026-09-13 07:33:11,NDM_004393,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001329,2026-09-18 11:45:27,NDM_004393,I noticed a transfer that I do not recognise.,Medium
TICKET_000191,2026-09-27 19:20:42,NDM_004395,I received an OTP that I did not request.,Low
TICKET_000168,2026-09-08 00:31:28,NDM_004397,My account is locked after several login attempts.,High
TICKET_000603,2026-09-06 19:08:53,NDM_004398,I cannot access my account and my password no longer works.,Low
TICKET_000128,2026-09-07 09:21:51,NDM_004398,I made this transaction myself but it is showing as pending.,Low
TICKET_000500,2026-09-06 03:57:04,NDM_004400,My account is locked after several login attempts.,Low
TICKET_001193,2026-09-18 09:19:18,NDM_004403,My SIM card was replaced and I cannot log in.,High
TICKET_001159,2026-09-22 11:17:27,NDM_004403,I changed my phone and need help accessing my account.,Low
TICKET_001483,2026-09-17 10:24:53,NDM_004405,I changed my phone and need help accessing my account.,Low
TICKET_001803,2026-09-26 14:55:59,NDM_004409,Please help me update my registered mobile number.,Low
TICKET_000046,2026-09-18 12:12:09,NDM_004411,My SIM card was replaced and I cannot log in.,Low
TICKET_001668,2026-09-02 23:26:31,NDM_004415,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000832,2026-09-13 18:12:30,NDM_004421,I am travelling and cannot access my normal device.,Medium
TICKET_000063,2026-09-10 20:42:50,NDM_004422,There was a transaction on my account that I did not make.,Low
TICKET_001669,2026-09-18 18:48:23,NDM_004423,My phone was lost and I need to secure my account.,Medium
TICKET_001295,2026-09-09 00:35:07,NDM_004427,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001693,2026-09-06 15:33:50,NDM_004429,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001270,2026-09-26 22:12:26,NDM_004433,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000636,2026-09-21 00:01:34,NDM_004436,I am travelling and cannot access my normal device.,Low
TICKET_000480,2026-09-04 02:23:19,NDM_004438,I cannot access my account and my password no longer works.,Medium
TICKET_001481,2026-09-09 13:59:51,NDM_004438,I made this transaction myself but it is showing as pending.,Low
TICKET_000675,2026-09-22 16:17:48,NDM_004441,My account is locked after several login attempts.,Low
TICKET_000023,2026-09-05 16:24:22,NDM_004445,My SIM card was replaced and I cannot log in.,Medium
TICKET_000810,2026-09-01 08:57:26,NDM_004448,My account is locked after several login attempts.,High
TICKET_001960,2026-09-19 13:31:50,NDM_004450,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001518,2026-09-21 06:31:44,NDM_004453,I received an OTP that I did not request.,Low
TICKET_001290,2026-09-05 19:05:31,NDM_004455,My SIM card was replaced and I cannot log in.,Medium
TICKET_000587,2026-09-24 17:04:24,NDM_004456,I am travelling and cannot access my normal device.,Low
TICKET_000578,2026-09-17 15:15:22,NDM_004457,I am travelling and cannot access my normal device.,Medium
TICKET_001218,2026-09-17 18:54:31,NDM_004458,I received an OTP that I did not request.,Low
TICKET_000346,2026-09-05 15:07:42,NDM_004459,My SIM card was replaced and I cannot log in.,High
TICKET_001245,2026-09-04 08:12:00,NDM_004463,My phone was lost and I need to secure my account.,Medium
TICKET_001274,2026-09-11 17:22:13,NDM_004467,My SIM card was replaced and I cannot log in.,Low
TICKET_000372,2026-09-26 13:22:55,NDM_004474,I am travelling and cannot access my normal device.,Medium
TICKET_001558,2026-09-12 15:05:42,NDM_004475,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000729,2026-09-08 00:29:38,NDM_004476,I noticed a transfer that I do not recognise.,Low
TICKET_000203,2026-09-23 23:39:24,NDM_004476,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001541,2026-09-24 03:31:18,NDM_004476,My SIM card was replaced and I cannot log in.,Low
TICKET_000387,2026-09-21 17:54:49,NDM_004478,I noticed a transfer that I do not recognise.,Low
TICKET_001443,2026-09-25 17:30:39,NDM_004478,I noticed a transfer that I do not recognise.,Low
TICKET_000462,2026-09-23 03:47:31,NDM_004480,There was a transaction on my account that I did not make.,Low
TICKET_001477,2026-09-11 13:59:08,NDM_004481,My account is locked after several login attempts.,Low
TICKET_001460,2026-09-26 10:02:56,NDM_004484,My account is locked after several login attempts.,Low
TICKET_000438,2026-09-16 22:42:12,NDM_004485,I changed my phone and need help accessing my account.,Medium
TICKET_000990,2026-09-30 06:34:56,NDM_004494,My phone was lost and I need to secure my account.,Medium
TICKET_000059,2026-09-22 05:33:51,NDM_004495,I made this transaction myself but it is showing as pending.,Medium
TICKET_001503,2026-09-20 03:04:20,NDM_004500,There was a transaction on my account that I did not make.,Low
