event_id,account_id,timestamp,change_type,device_model_hash,is_suspicious
DEVCH001037,ACC100442,2026-06-03 20:15:00,sim_change,MODEL0066,0
DEVCH001038,ACC100711,2026-06-17 06:28:00,os_update,MODEL0117,0
DEVCH001039,ACC100510,2026-06-22 19:38:00,device_change,MODEL0023,0
DEVCH001040,ACC100706,2026-07-25 15:58:00,device_change,MODEL0134,0
DEVCH001041,ACC100310,2026-06-13 09:59:00,os_update,MODEL0133,0
DEVCH001042,ACC100740,2026-07-29 04:01:00,sim_change,MODEL0193,0
DEVCH001043,ACC100601,2026-06-10 22:49:00,os_update,MODEL0123,0
DEVCH001044,ACC100379,2026-06-25 16:26:00,os_update,MODEL0056,0
DEVCH001045,ACC100733,2026-07-21 20:52:00,os_update,MODEL0143,0
DEVCH001046,ACC100391,2026-07-06 07:02:00,device_change,MODEL0049,0
DEVCH001047,ACC100716,2026-07-29 14:22:00,device_change,MODEL0154,0
DEVCH001048,ACC100262,2026-07-17 10:42:00,device_change,MODEL0054,0
DEVCH001049,ACC100166,2026-07-21 17:28:00,device_change,MODEL0048,0
DEVCH001050,ACC100557,2026-06-09 07:58:00,sim_change,MODEL0050,0
DEVCH001051,ACC100255,2026-06-08 21:04:00,sim_change,MODEL0016,0
DEVCH001052,ACC100112,2026-06-19 18:37:00,sim_change,MODEL0019,0
DEVCH001053,ACC100555,2026-06-01 15:44:00,device_change,MODEL0066,0
DEVCH001054,ACC100750,2026-06-26 12:04:00,sim_change,MODEL0157,0
DEVCH001055,ACC100217,2026-07-20 07:16:00,sim_change,MODEL0164,0
DEVCH001056,ACC100182,2026-06-26 05:33:00,device_change,MODEL0033,0
DEVCH001057,ACC100101,2026-07-07 22:12:00,sim_change,MODEL0161,0
DEVCH001058,ACC100165,2026-06-05 23:57:00,sim_change,MODEL0125,0
DEVCH001059,ACC100638,2026-07-28 05:31:00,sim_change,MODEL0041,0
DEVCH001060,ACC100010,2026-06-30 03:03:00,os_update,MODEL0030,0
DEVCH001061,ACC100089,2026-06-01 02:21:00,os_update,MODEL0128,0
DEVCH001062,ACC100389,2026-06-12 06:17:00,device_change,MODEL0131,0
DEVCH001063,ACC100702,2026-07-28 14:10:00,sim_change,MODEL0109,0
DEVCH001064,ACC100244,2026-07-06 18:44:00,sim_change,MODEL0173,0
DEVCH001065,ACC100243,2026-07-26 02:26:00,os_update,MODEL0070,0
DEVCH001066,ACC100558,2026-07-28 18:02:00,os_update,MODEL0110,0
DEVCH001067,ACC100173,2026-07-28 08:49:00,sim_change,MODEL0153,0
DEVCH001068,ACC100566,2026-06-22 06:42:00,os_update,MODEL0047,0
DEVCH001069,ACC100180,2026-07-27 19:04:00,os_update,MODEL0042,0
DEVCH001070,ACC100444,2026-07-23 18:52:00,sim_change,MODEL0167,0
DEVCH001071,ACC100679,2026-07-15 06:47:00,sim_change,MODEL0190,0
DEVCH001072,ACC100549,2026-07-10 14:10:00,os_update,MODEL0003,0
DEVCH001073,ACC100383,2026-07-05 04:03:00,os_update,MODEL0124,0
DEVCH001074,ACC100402,2026-07-01 06:24:00,os_update,MODEL0009,0
DEVCH001075,ACC100099,2026-06-12 16:14:00,os_update,MODEL0135,0
DEVCH001076,ACC100182,2026-07-06 14:09:00,os_update,MODEL0121,0
DEVCH001077,ACC100580,2026-07-19 13:01:00,os_update,MODEL0069,0
DEVCH001078,ACC100280,2026-07-09 11:55:00,os_update,MODEL0019,0
DEVCH001079,ACC100501,2026-07-19 19:14:00,os_update,MODEL0145,0
DEVCH001080,ACC100784,2026-06-14 05:11:00,device_change,MODEL0026,0
DEVCH001081,ACC100387,2026-06-25 12:46:00,os_update,MODEL0175,0
DEVCH001082,ACC100681,2026-07-09 11:56:00,sim_change,MODEL0139,0
DEVCH001083,ACC100766,2026-07-28 00:32:00,sim_change,MODEL0148,0
DEVCH001084,ACC100406,2026-07-18 18:18:00,device_change,MODEL0186,0
DEVCH001085,ACC100418,2026-06-15 10:21:00,sim_change,MODEL0036,0
DEVCH001086,ACC100110,2026-07-06 21:06:00,device_change,MODEL0197,0
DEVCH001087,ACC100310,2026-06-18 21:41:00,os_update,MODEL0034,0
DEVCH001088,ACC100588,2026-07-14 23:01:00,os_update,MODEL0102,0
DEVCH001089,ACC100436,2026-07-23 04:49:00,sim_change,MODEL0153,0
DEVCH001090,ACC100163,2026-06-16 14:49:00,sim_change,MODEL0183,0
DEVCH001091,ACC100410,2026-07-15 12:57:00,device_change,MODEL0043,0
DEVCH001092,ACC100403,2026-07-24 13:22:00,device_change,MODEL0056,0
DEVCH001093,ACC100292,2026-07-06 12:52:00,os_update,MODEL0045,0
DEVCH001094,ACC100365,2026-07-10 14:10:00,sim_change,MODEL0144,0
DEVCH001095,ACC100344,2026-07-22 00:19:00,device_change,MODEL0064,0
DEVCH001096,ACC100544,2026-06-15 18:23:00,sim_change,MODEL0152,0
DEVCH001097,ACC100405,2026-06-20 05:48:00,sim_change,MODEL0041,0
DEVCH001098,ACC100274,2026-06-24 06:22:00,os_update,MODEL0093,0
DEVCH001099,ACC100753,2026-06-30 20:33:00,os_update,MODEL0014,0
DEVCH001100,ACC100556,2026-06-26 18:25:00,sim_change,MODEL0170,0
DEVCH001101,ACC100719,2026-06-24 17:36:00,os_update,MODEL0106,0
DEVCH001102,ACC100293,2026-06-10 23:36:00,device_change,MODEL0158,0
DEVCH001103,ACC100555,2026-06-30 01:22:00,sim_change,MODEL0006,0
DEVCH001104,ACC100469,2026-07-02 07:25:00,sim_change,MODEL0087,0
DEVCH001105,ACC100225,2026-07-24 05:19:00,device_change,MODEL0030,0
DEVCH001106,ACC100353,2026-06-24 21:02:00,sim_change,MODEL0193,0
DEVCH001107,ACC100610,2026-06-18 17:13:00,device_change,MODEL0193,0
DEVCH001108,ACC100064,2026-06-12 14:32:00,os_update,MODEL0154,0
DEVCH001109,ACC100155,2026-06-20 00:16:00,os_update,MODEL0150,0
DEVCH001110,ACC100438,2026-06-19 23:36:00,os_update,MODEL0174,0
DEVCH001111,ACC100139,2026-07-01 13:17:00,os_update,MODEL0024,0
DEVCH001112,ACC100611,2026-07-25 16:16:00,device_change,MODEL0134,0
DEVCH001113,ACC100474,2026-07-04 02:32:00,device_change,MODEL0168,0
DEVCH001114,ACC100480,2026-06-06 11:23:00,sim_change,MODEL0198,0
DEVCH001115,ACC100571,2026-07-07 22:37:00,sim_change,MODEL0042,0
DEVCH001116,ACC100307,2026-07-29 03:43:00,os_update,MODEL0011,0
DEVCH001117,ACC100560,2026-07-18 22:35:00,sim_change,MODEL0135,0
DEVCH001118,ACC100572,2026-07-12 00:47:00,device_change,MODEL0123,0
DEVCH001119,ACC100448,2026-06-27 19:21:00,os_update,MODEL0001,0
DEVCH001120,ACC100633,2026-06-24 21:25:00,os_update,MODEL0045,0
DEVCH001121,ACC100429,2026-06-05 15:27:00,os_update,MODEL0057,0
DEVCH001122,ACC100434,2026-07-16 09:41:00,sim_change,MODEL0144,1
DEVCH001123,ACC100185,2026-06-07 18:12:00,sim_change,MODEL0138,0
DEVCH001124,ACC100111,2026-06-15 17:37:00,os_update,MODEL0159,0
DEVCH001125,ACC100759,2026-06-25 06:44:00,os_update,MODEL0097,0
DEVCH001126,ACC100514,2026-07-20 05:25:00,sim_change,MODEL0088,0
DEVCH001127,ACC100331,2026-07-09 19:12:00,sim_change,MODEL0086,0
DEVCH001128,ACC100514,2026-06-03 08:48:00,device_change,MODEL0088,0
DEVCH001129,ACC100524,2026-06-16 10:40:00,sim_change,MODEL0041,0
DEVCH001130,ACC100070,2026-06-12 13:03:00,sim_change,MODEL0042,0
DEVCH001131,ACC100467,2026-07-12 20:23:00,device_change,MODEL0129,0
DEVCH001132,ACC100762,2026-07-07 10:34:00,device_change,MODEL0070,0
DEVCH001133,ACC100724,2026-07-02 03:41:00,sim_change,MODEL0143,0
DEVCH001134,ACC100654,2026-06-19 12:13:00,sim_change,MODEL0076,0
DEVCH001135,ACC100081,2026-06-01 16:37:00,os_update,MODEL0171,0
DEVCH001136,ACC100494,2026-06-03 10:39:00,sim_change,MODEL0190,0
DEVCH001137,ACC100236,2026-06-15 01:33:00,sim_change,MODEL0034,0
DEVCH001138,ACC100183,2026-06-25 12:48:00,sim_change,MODEL0145,0
DEVCH001139,ACC100107,2026-06-20 20:04:00,os_update,MODEL0038,0
DEVCH001140,ACC100462,2026-07-20 12:13:00,device_change,MODEL0089,0
DEVCH001141,ACC100240,2026-07-13 16:29:00,device_change,MODEL0174,0
DEVCH001142,ACC100646,2026-06-21 06:16:00,sim_change,MODEL0136,0
DEVCH001143,ACC100173,2026-06-09 00:25:00,device_change,MODEL0034,0
DEVCH001144,ACC100631,2026-06-25 23:22:00,sim_change,MODEL0167,0
DEVCH001145,ACC100221,2026-06-02 23:09:00,sim_change,MODEL0068,0
DEVCH001146,ACC100550,2026-07-15 04:28:00,device_change,MODEL0160,0
DEVCH001147,ACC100244,2026-06-14 07:34:00,device_change,MODEL0188,0
DEVCH001148,ACC100146,2026-06-04 12:28:00,os_update,MODEL0105,0
DEVCH001149,ACC100254,2026-06-19 01:03:00,sim_change,MODEL0105,0
DEVCH001150,ACC100427,2026-07-28 22:11:00,sim_change,MODEL0011,0
DEVCH001151,ACC100023,2026-07-14 02:31:00,os_update,MODEL0111,0
DEVCH001152,ACC100243,2026-07-01 01:21:00,os_update,MODEL0049,0
DEVCH001153,ACC100755,2026-06-30 17:38:00,os_update,MODEL0013,0
DEVCH001154,ACC100133,2026-06-01 04:12:00,sim_change,MODEL0093,0
DEVCH001155,ACC100139,2026-07-22 04:05:00,sim_change,MODEL0036,0
DEVCH001156,ACC100759,2026-06-03 15:11:00,device_change,MODEL0141,0
DEVCH001157,ACC100294,2026-06-17 12:44:00,device_change,MODEL0108,0
DEVCH001158,ACC100471,2026-07-16 13:21:00,os_update,MODEL0060,0
DEVCH001159,ACC100583,2026-07-04 03:20:00,sim_change,MODEL0146,0
DEVCH001160,ACC100626,2026-06-27 01:49:00,device_change,MODEL0046,0
DEVCH001161,ACC100364,2026-06-30 09:32:00,device_change,MODEL0134,0
DEVCH001162,ACC100379,2026-06-20 13:31:00,os_update,MODEL0081,0
DEVCH001163,ACC100421,2026-06-13 06:39:00,device_change,MODEL0163,0
DEVCH001164,ACC100555,2026-07-16 04:55:00,sim_change,MODEL0154,0
DEVCH001165,ACC100698,2026-06-06 13:30:00,os_update,MODEL0060,0
DEVCH001166,ACC100716,2026-06-02 20:27:00,sim_change,MODEL0070,0
DEVCH001167,ACC100159,2026-07-24 02:11:00,sim_change,MODEL0154,0
DEVCH001168,ACC100758,2026-06-30 11:08:00,sim_change,MODEL0037,0
DEVCH001169,ACC100200,2026-06-25 17:20:00,os_update,MODEL0063,0
DEVCH001170,ACC100280,2026-06-12 16:28:00,device_change,MODEL0106,0
DEVCH001171,ACC100283,2026-06-02 00:23:00,sim_change,MODEL0087,0
DEVCH001172,ACC100453,2026-07-11 07:35:00,device_change,MODEL0035,0
DEVCH001173,ACC100211,2026-06-06 08:42:00,os_update,MODEL0123,0
DEVCH001174,ACC100364,2026-06-03 03:13:00,sim_change,MODEL0068,0
DEVCH001175,ACC100290,2026-07-30 10:24:00,device_change,MODEL0098,0
DEVCH001176,ACC100452,2026-06-27 00:15:00,os_update,MODEL0190,0
DEVCH001177,ACC100489,2026-07-28 00:36:00,os_update,MODEL0187,0
DEVCH001178,ACC100132,2026-06-10 20:15:00,sim_change,MODEL0013,0
DEVCH001179,ACC100220,2026-07-14 18:16:00,os_update,MODEL0062,0
DEVCH001180,ACC100353,2026-06-22 20:06:00,os_update,MODEL0040,0
DEVCH001181,ACC100128,2026-07-05 22:58:00,device_change,MODEL0166,0
DEVCH001182,ACC100061,2026-06-27 22:52:00,device_change,MODEL0185,0
DEVCH001183,ACC100144,2026-06-23 02:32:00,device_change,MODEL0181,0
DEVCH001184,ACC100065,2026-06-13 15:35:00,sim_change,MODEL0188,0
DEVCH001185,ACC100438,2026-07-06 09:47:00,os_update,MODEL0095,0
DEVCH001186,ACC100647,2026-07-04 00:50:00,os_update,MODEL0006,0
DEVCH001187,ACC100160,2026-06-04 13:09:00,device_change,MODEL0026,0
DEVCH001188,ACC100781,2026-07-16 00:47:00,sim_change,MODEL0080,0
DEVCH001189,ACC100607,2026-06-25 17:36:00,sim_change,MODEL0154,0
DEVCH001190,ACC100324,2026-07-02 07:14:00,sim_change,MODEL0012,0
DEVCH001191,ACC100391,2026-07-28 09:00:00,sim_change,MODEL0022,0
DEVCH001192,ACC100787,2026-07-09 13:19:00,device_change,MODEL0170,0
DEVCH001193,ACC100035,2026-06-04 19:19:00,os_update,MODEL0019,0
DEVCH001194,ACC100508,2026-06-24 03:06:00,os_update,MODEL0131,0
DEVCH001195,ACC100166,2026-07-13 17:49:00,device_change,MODEL0026,0
DEVCH001196,ACC100247,2026-07-27 20:45:00,os_update,MODEL0006,0
DEVCH001197,ACC100677,2026-07-19 13:25:00,os_update,MODEL0098,0
DEVCH001198,ACC100722,2026-06-06 15:13:00,sim_change,MODEL0153,0
DEVCH001199,ACC100360,2026-07-12 18:03:00,device_change,MODEL0039,0
DEVCH001200,ACC100708,2026-06-16 16:48:00,sim_change,MODEL0054,0
DEVCH001201,ACC100461,2026-06-17 14:23:00,device_change,MODEL0147,0
DEVCH001202,ACC100725,2026-06-05 10:50:00,device_change,MODEL0167,0
DEVCH001203,ACC100732,2026-06-13 23:37:00,device_change,MODEL0048,0
DEVCH001204,ACC100587,2026-06-02 15:12:00,device_change,MODEL0086,0
DEVCH001205,ACC100057,2026-06-30 19:04:00,os_update,MODEL0136,0
DEVCH001206,ACC100276,2026-07-01 22:02:00,sim_change,MODEL0076,0
DEVCH001207,ACC100401,2026-07-24 18:38:00,device_change,MODEL0066,0
DEVCH001208,ACC100661,2026-06-30 16:25:00,device_change,MODEL0031,0
DEVCH001209,ACC100427,2026-06-03 20:22:00,device_change,MODEL0074,0
DEVCH001210,ACC100598,2026-06-19 23:37:00,sim_change,MODEL0075,1
DEVCH001211,ACC100091,2026-07-28 01:44:00,device_change,MODEL0170,0
DEVCH001212,ACC100689,2026-06-20 18:13:00,sim_change,MODEL0082,0
DEVCH001213,ACC100245,2026-07-16 17:13:00,os_update,MODEL0058,0
DEVCH001214,ACC100505,2026-07-12 03:08:00,os_update,MODEL0039,0
DEVCH001215,ACC100695,2026-07-06 06:16:00,sim_change,MODEL0103,0
DEVCH001216,ACC100547,2026-06-20 14:40:00,os_update,MODEL0134,0
DEVCH001217,ACC100616,2026-06-22 16:38:00,sim_change,MODEL0160,0
DEVCH001218,ACC100545,2026-06-30 01:49:00,os_update,MODEL0080,0
DEVCH001219,ACC100316,2026-06-29 07:59:00,sim_change,MODEL0165,0
DEVCH001220,ACC100349,2026-06-09 04:41:00,os_update,MODEL0062,0
DEVCH001221,ACC100766,2026-07-10 18:14:00,device_change,MODEL0026,0
DEVCH001222,ACC100442,2026-07-16 22:51:00,os_update,MODEL0076,0
DEVCH001223,ACC100410,2026-07-28 08:53:00,sim_change,MODEL0089,1
DEVCH001224,ACC100303,2026-07-17 07:35:00,sim_change,MODEL0004,0
DEVCH001225,ACC100642,2026-06-15 17:13:00,device_change,MODEL0169,0
DEVCH001226,ACC100387,2026-06-24 04:17:00,os_update,MODEL0138,0
DEVCH001227,ACC100742,2026-07-30 22:12:00,device_change,MODEL0070,0
DEVCH001228,ACC100186,2026-07-10 12:22:00,device_change,MODEL0031,0
DEVCH001229,ACC100615,2026-06-12 12:29:00,os_update,MODEL0118,0
DEVCH001230,ACC100054,2026-06-06 18:41:00,sim_change,MODEL0145,0
DEVCH001231,ACC100379,2026-06-22 00:02:00,sim_change,MODEL0160,0
DEVCH001232,ACC100779,2026-06-22 18:55:00,os_update,MODEL0197,0
DEVCH001233,ACC100033,2026-06-30 23:30:00,device_change,MODEL0199,0
DEVCH001234,ACC100105,2026-06-22 17:44:00,os_update,MODEL0005,0
DEVCH001235,ACC100422,2026-06-27 00:11:00,sim_change,MODEL0147,0
DEVCH001236,ACC100360,2026-06-04 17:09:00,os_update,MODEL0022,0
DEVCH001237,ACC100181,2026-06-10 07:51:00,device_change,MODEL0024,0
DEVCH001238,ACC100380,2026-06-01 22:45:00,os_update,MODEL0022,0
DEVCH001239,ACC100385,2026-07-22 00:32:00,device_change,MODEL0057,0
DEVCH001240,ACC100117,2026-06-27 11:47:00,sim_change,MODEL0158,0
DEVCH001241,ACC100253,2026-06-23 15:35:00,device_change,MODEL0099,0
DEVCH001242,ACC100328,2026-07-19 09:59:00,device_change,MODEL0126,0
DEVCH001243,ACC100626,2026-07-03 20:33:00,os_update,MODEL0102,0
DEVCH001244,ACC100718,2026-06-10 03:25:00,sim_change,MODEL0037,0
DEVCH001245,ACC100510,2026-06-19 19:00:00,os_update,MODEL0068,0
DEVCH001246,ACC100647,2026-07-23 00:05:00,os_update,MODEL0187,0
DEVCH001247,ACC100048,2026-06-16 21:45:00,sim_change,MODEL0170,0
DEVCH001248,ACC100469,2026-06-30 04:06:00,os_update,MODEL0028,0
DEVCH001249,ACC100398,2026-07-24 06:36:00,device_change,MODEL0185,0
DEVCH001250,ACC100618,2026-07-27 13:01:00,sim_change,MODEL0126,0
DEVCH001251,ACC100291,2026-06-12 06:22:00,sim_change,MODEL0106,0
DEVCH001252,ACC100316,2026-06-05 02:29:00,device_change,MODEL0119,0
DEVCH001253,ACC100105,2026-06-13 09:02:00,device_change,MODEL0033,0
DEVCH001254,ACC100558,2026-06-03 03:42:00,sim_change,MODEL0086,0
DEVCH001255,ACC100781,2026-07-10 13:51:00,sim_change,MODEL0140,0
DEVCH001256,ACC100440,2026-06-17 19:22:00,sim_change,MODEL0162,0
DEVCH001257,ACC100255,2026-06-04 18:04:00,device_change,MODEL0118,0
DEVCH001258,ACC100221,2026-07-21 14:04:00,os_update,MODEL0097,0
DEVCH001259,ACC100240,2026-06-21 21:35:00,os_update,MODEL0036,0
DEVCH001260,ACC100484,2026-06-27 22:37:00,os_update,MODEL0126,0
DEVCH001261,ACC100590,2026-07-04 15:50:00,os_update,MODEL0132,0
DEVCH001262,ACC100404,2026-06-28 06:20:00,sim_change,MODEL0187,0
DEVCH001263,ACC100121,2026-07-21 23:04:00,sim_change,MODEL0156,1
DEVCH001264,ACC100381,2026-06-17 21:15:00,os_update,MODEL0138,0
DEVCH001265,ACC100407,2026-06-25 04:42:00,os_update,MODEL0056,0
DEVCH001266,ACC100416,2026-06-12 02:07:00,sim_change,MODEL0069,0
DEVCH001267,ACC100110,2026-07-06 20:40:00,sim_change,MODEL0073,0
DEVCH001268,ACC100690,2026-07-05 13:36:00,sim_change,MODEL0128,0
DEVCH001269,ACC100124,2026-06-21 07:13:00,os_update,MODEL0182,0
DEVCH001270,ACC100639,2026-07-09 19:20:00,sim_change,MODEL0047,0
DEVCH001271,ACC100242,2026-07-28 03:40:00,device_change,MODEL0059,0
DEVCH001272,ACC100507,2026-07-11 01:13:00,sim_change,MODEL0103,0
DEVCH001273,ACC100051,2026-07-14 13:41:00,sim_change,MODEL0146,0
DEVCH001274,ACC100238,2026-07-05 17:02:00,device_change,MODEL0047,0
DEVCH001275,ACC100788,2026-06-02 11:45:00,device_change,MODEL0024,0
DEVCH001276,ACC100681,2026-06-05 03:19:00,sim_change,MODEL0185,0
DEVCH001277,ACC100198,2026-07-02 01:02:00,os_update,MODEL0074,0
DEVCH001278,ACC100021,2026-06-20 01:05:00,os_update,MODEL0098,0
DEVCH001279,ACC100055,2026-06-15 11:41:00,os_update,MODEL0018,0
DEVCH001280,ACC100589,2026-07-26 01:05:00,sim_change,MODEL0170,0
DEVCH001281,ACC100211,2026-06-22 22:43:00,device_change,MODEL0036,0
DEVCH001282,ACC100071,2026-06-16 05:58:00,device_change,MODEL0049,0
DEVCH001283,ACC100736,2026-06-26 23:44:00,device_change,MODEL0089,0
DEVCH001284,ACC100340,2026-07-09 07:03:00,sim_change,MODEL0185,0
DEVCH001285,ACC100360,2026-07-14 13:22:00,sim_change,MODEL0118,1
DEVCH001286,ACC100151,2026-07-26 18:25:00,device_change,MODEL0063,0
DEVCH001287,ACC100096,2026-07-21 19:43:00,device_change,MODEL0147,0
DEVCH001288,ACC100102,2026-07-13 14:59:00,os_update,MODEL0173,0
DEVCH001289,ACC100739,2026-06-02 16:37:00,device_change,MODEL0168,0
DEVCH001290,ACC100657,2026-07-20 04:27:00,sim_change,MODEL0094,1
DEVCH001291,ACC100360,2026-07-28 11:07:00,device_change,MODEL0035,1
DEVCH001292,ACC100074,2026-07-04 09:14:00,sim_change,MODEL0086,1
DEVCH001293,ACC100206,2026-06-06 03:05:00,os_update,MODEL0193,0
DEVCH001294,ACC100260,2026-06-04 04:31:00,os_update,MODEL0188,0
DEVCH001295,ACC100520,2026-06-06 17:55:00,sim_change,MODEL0023,0
DEVCH001296,ACC100141,2026-06-03 04:29:00,sim_change,MODEL0062,0
DEVCH001297,ACC100482,2026-07-05 16:43:00,sim_change,MODEL0186,0
DEVCH001298,ACC100561,2026-07-27 23:13:00,os_update,MODEL0063,0
DEVCH001299,ACC100724,2026-06-07 19:51:00,os_update,MODEL0003,0
DEVCH001300,ACC100025,2026-06-30 07:18:00,sim_change,MODEL0007,0
DEVCH001301,ACC100059,2026-06-17 01:42:00,sim_change,MODEL0101,0
DEVCH001302,ACC100230,2026-06-08 14:23:00,sim_change,MODEL0169,1
DEVCH001303,ACC100354,2026-06-05 05:35:00,os_update,MODEL0053,0
DEVCH001304,ACC100658,2026-07-03 01:40:00,os_update,MODEL0172,0
DEVCH001305,ACC100419,2026-06-09 23:20:00,os_update,MODEL0161,0
DEVCH001306,ACC100197,2026-06-05 02:39:00,os_update,MODEL0058,0
DEVCH001307,ACC100508,2026-06-10 21:37:00,os_update,MODEL0086,0
DEVCH001308,ACC100294,2026-07-13 04:49:00,sim_change,MODEL0191,0
DEVCH001309,ACC100004,2026-06-30 15:04:00,sim_change,MODEL0118,0
DEVCH001310,ACC100076,2026-07-14 00:52:00,device_change,MODEL0053,0
DEVCH001311,ACC100365,2026-07-11 15:58:00,os_update,MODEL0139,0
DEVCH001312,ACC100161,2026-07-22 16:55:00,os_update,MODEL0158,0
DEVCH001313,ACC100448,2026-07-21 20:19:00,device_change,MODEL0190,0
DEVCH001314,ACC100482,2026-06-10 01:56:00,sim_change,MODEL0027,0
DEVCH001315,ACC100179,2026-07-14 08:53:00,sim_change,MODEL0168,0
DEVCH001316,ACC100015,2026-06-05 19:00:00,device_change,MODEL0169,0
DEVCH001317,ACC100637,2026-07-18 07:48:00,sim_change,MODEL0047,0
DEVCH001318,ACC100270,2026-07-25 19:29:00,device_change,MODEL0128,0
DEVCH001319,ACC100323,2026-06-06 00:12:00,sim_change,MODEL0159,0
DEVCH001320,ACC100184,2026-07-22 05:47:00,os_update,MODEL0180,0
DEVCH001321,ACC100111,2026-06-14 23:33:00,sim_change,MODEL0060,0
DEVCH001322,ACC100212,2026-06-23 12:35:00,os_update,MODEL0193,0
DEVCH001323,ACC100653,2026-06-09 06:28:00,sim_change,MODEL0178,0
DEVCH001324,ACC100043,2026-06-01 09:10:00,os_update,MODEL0068,0
DEVCH001325,ACC100145,2026-07-24 20:03:00,os_update,MODEL0035,0
DEVCH001326,ACC100136,2026-07-14 18:56:00,os_update,MODEL0016,0
DEVCH001327,ACC100674,2026-07-23 08:16:00,sim_change,MODEL0107,0
DEVCH001328,ACC100079,2026-07-13 02:32:00,device_change,MODEL0182,0
DEVCH001329,ACC100129,2026-06-10 13:12:00,sim_change,MODEL0193,0
DEVCH001330,ACC100582,2026-06-27 10:22:00,device_change,MODEL0081,0
DEVCH001331,ACC100300,2026-06-21 10:47:00,os_update,MODEL0152,0
DEVCH001332,ACC100692,2026-07-02 17:37:00,device_change,MODEL0090,0
DEVCH001333,ACC100023,2026-06-01 17:50:00,sim_change,MODEL0186,0
DEVCH001334,ACC100057,2026-07-13 00:16:00,os_update,MODEL0102,0
DEVCH001335,ACC100369,2026-07-13 09:16:00,sim_change,MODEL0037,0
DEVCH001336,ACC100144,2026-06-26 12:24:00,device_change,MODEL0196,0
DEVCH001337,ACC100197,2026-06-03 17:48:00,os_update,MODEL0078,0
DEVCH001338,ACC100406,2026-06-13 11:16:00,sim_change,MODEL0119,0
DEVCH001339,ACC100050,2026-06-24 02:14:00,device_change,MODEL0015,0
DEVCH001340,ACC100159,2026-07-06 01:19:00,sim_change,MODEL0042,0
DEVCH001341,ACC100545,2026-06-22 11:01:00,sim_change,MODEL0153,0
DEVCH001342,ACC100332,2026-07-25 00:29:00,device_change,MODEL0078,0
DEVCH001343,ACC100271,2026-07-20 19:03:00,device_change,MODEL0033,0
DEVCH001344,ACC100306,2026-07-25 15:28:00,sim_change,MODEL0141,0
DEVCH001345,ACC100661,2026-07-07 04:00:00,os_update,MODEL0157,0
DEVCH001346,ACC100450,2026-07-28 09:04:00,sim_change,MODEL0165,0
DEVCH001347,ACC100474,2026-06-29 11:12:00,sim_change,MODEL0047,0
DEVCH001348,ACC100002,2026-06-04 07:38:00,os_update,MODEL0048,0
DEVCH001349,ACC100356,2026-06-21 04:16:00,device_change,MODEL0083,0
DEVCH001350,ACC100023,2026-07-21 21:48:00,sim_change,MODEL0146,0
DEVCH001351,ACC100186,2026-06-24 07:06:00,sim_change,MODEL0154,0
DEVCH001352,ACC100289,2026-07-27 09:39:00,sim_change,MODEL0003,0
DEVCH001353,ACC100235,2026-06-09 04:43:00,os_update,MODEL0100,0
DEVCH001354,ACC100213,2026-06-21 02:12:00,os_update,MODEL0159,0
DEVCH001355,ACC100722,2026-07-24 18:12:00,sim_change,MODEL0044,0
DEVCH001356,ACC100058,2026-06-02 02:46:00,device_change,MODEL0027,0
DEVCH001357,ACC100636,2026-06-13 23:02:00,os_update,MODEL0119,0
DEVCH001358,ACC100449,2026-07-29 02:40:00,sim_change,MODEL0156,0
DEVCH001359,ACC100343,2026-07-21 07:31:00,device_change,MODEL0176,0
DEVCH001360,ACC100255,2026-07-03 10:08:00,sim_change,MODEL0140,0
DEVCH001361,ACC100206,2026-06-03 10:49:00,os_update,MODEL0086,0
DEVCH001362,ACC100628,2026-06-27 21:24:00,sim_change,MODEL0070,0
DEVCH001363,ACC100349,2026-06-13 11:41:00,sim_change,MODEL0120,0
DEVCH001364,ACC100191,2026-07-20 12:17:00,sim_change,MODEL0191,0
DEVCH001365,ACC100448,2026-07-27 20:25:00,sim_change,MODEL0016,0
DEVCH001366,ACC100178,2026-07-09 18:27:00,device_change,MODEL0099,0
DEVCH001367,ACC100293,2026-06-13 01:54:00,sim_change,MODEL0097,0
DEVCH001368,ACC100442,2026-07-08 14:22:00,os_update,MODEL0196,0
DEVCH001369,ACC100110,2026-07-20 09:52:00,sim_change,MODEL0173,0
DEVCH001370,ACC100704,2026-07-09 17:36:00,os_update,MODEL0190,0
DEVCH001371,ACC100623,2026-07-05 14:49:00,sim_change,MODEL0129,0
DEVCH001372,ACC100082,2026-07-30 00:49:00,sim_change,MODEL0021,0
DEVCH001373,ACC100101,2026-06-03 17:36:00,device_change,MODEL0135,0
DEVCH001374,ACC100795,2026-06-07 08:08:00,sim_change,MODEL0075,0
DEVCH001375,ACC100620,2026-06-07 11:07:00,device_change,MODEL0011,0
DEVCH001376,ACC100779,2026-06-12 10:02:00,sim_change,MODEL0028,0
DEVCH001377,ACC100659,2026-06-28 11:01:00,os_update,MODEL0136,0
DEVCH001378,ACC100684,2026-06-09 03:36:00,device_change,MODEL0093,0
DEVCH001379,ACC100490,2026-07-10 14:03:00,os_update,MODEL0118,0
DEVCH001380,ACC100719,2026-06-12 12:54:00,device_change,MODEL0039,0
DEVCH001381,ACC100059,2026-06-21 19:24:00,sim_change,MODEL0153,0
