transaction_id,account_id,timestamp,amount,currency,channel,counterparty_id,is_fraud
TXN007710,ACC100439,2026-07-03 22:11:00,201.24,N$,p2p_transfer,CP03057,0
TXN007711,ACC100225,2026-06-30 13:15:00,696.95,N$,merchant_payment,CP01971,0
TXN007712,ACC100299,2026-06-08 10:21:00,316.31,N$,bill_payment,CP01028,0
TXN007713,ACC100597,2026-07-13 01:38:00,513.72,N$,cash_out,CP00595,0
TXN007714,ACC100377,2026-06-22 16:29:00,528.25,N$,p2p_transfer,CP02998,0
TXN007715,ACC100213,2026-06-19 18:45:00,1430.5,N$,p2p_transfer,CP03687,0
TXN007716,ACC100408,2026-07-22 21:27:00,501.32,N$,p2p_transfer,CP01125,0
TXN007717,ACC100619,2026-07-18 05:34:00,31275.6,N$,cash_out,CP00460,1
TXN007718,ACC100182,2026-06-30 13:38:00,477.42,N$,cash_out,CP00380,0
TXN007719,ACC100039,2026-06-30 03:17:00,235.12,N$,cash_out,CP02756,0
TXN007720,ACC100581,2026-06-02 01:27:00,181.99,N$,merchant_payment,CP00823,0
TXN007721,ACC100094,2026-07-19 04:19:00,706.33,N$,bill_payment,CP00022,0
TXN007722,ACC100271,2026-06-20 17:28:00,323.87,N$,p2p_transfer,CP01277,0
TXN007723,ACC100026,2026-06-12 22:28:00,1180.6,N$,p2p_transfer,CP00182,0
TXN007724,ACC100624,2026-06-06 09:19:00,189.6,N$,bill_payment,CP00444,0
TXN007725,ACC100172,2026-07-22 21:29:00,389.22,N$,merchant_payment,CP02880,0
TXN007726,ACC100385,2026-07-16 04:46:00,783.51,N$,p2p_transfer,CP01933,0
TXN007727,ACC100764,2026-06-25 12:20:00,189.61,N$,cash_out,CP01516,0
TXN007728,ACC100507,2026-06-13 11:02:00,446.23,N$,merchant_payment,CP00552,0
TXN007729,ACC100042,2026-07-30 03:56:00,470.18,N$,p2p_transfer,CP02783,0
TXN007730,ACC100280,2026-07-06 17:50:00,101.6,N$,p2p_transfer,CP00057,0
TXN007731,ACC100458,2026-06-09 05:09:00,922.18,N$,merchant_payment,CP02405,0
TXN007732,ACC100514,2026-07-27 02:53:00,1690.32,N$,merchant_payment,CP01570,0
TXN007733,ACC100452,2026-07-11 23:59:00,217.77,N$,cash_out,CP00834,0
TXN007734,ACC100327,2026-06-20 06:14:00,285.87,N$,cash_out,CP00711,0
TXN007735,ACC100572,2026-06-09 06:35:00,549.2,N$,p2p_transfer,CP00752,0
TXN007736,ACC100189,2026-07-25 04:33:00,86.7,N$,p2p_transfer,CP03942,0
TXN007737,ACC100561,2026-07-01 12:34:00,53.39,N$,merchant_payment,CP00767,0
TXN007738,ACC100534,2026-06-03 05:12:00,462.08,N$,p2p_transfer,CP03109,0
TXN007739,ACC100398,2026-06-02 13:56:00,94.49,N$,merchant_payment,CP02793,0
TXN007740,ACC100623,2026-06-12 10:29:00,200.27,N$,merchant_payment,CP02563,0
TXN007741,ACC100385,2026-06-03 15:55:00,229.49,N$,p2p_transfer,CP00843,0
TXN007742,ACC100218,2026-07-25 10:05:00,634.07,N$,merchant_payment,CP00956,0
TXN007743,ACC100555,2026-07-27 13:15:00,514.22,N$,p2p_transfer,CP00276,0
TXN007744,ACC100654,2026-07-21 00:59:00,277.19,N$,p2p_transfer,CP01168,0
TXN007745,ACC100244,2026-06-21 23:37:00,241.24,N$,merchant_payment,CP03248,0
TXN007746,ACC100457,2026-07-07 08:14:00,576.5,N$,p2p_transfer,CP00614,0
TXN007747,ACC100056,2026-06-03 03:53:00,233.97,N$,cash_out,CP01766,0
TXN007748,ACC100503,2026-06-11 18:18:00,207.63,N$,p2p_transfer,CP02907,0
TXN007749,ACC100236,2026-07-29 13:10:00,153.35,N$,merchant_payment,CP02474,0
TXN007750,ACC100216,2026-07-27 08:54:00,178.65,N$,merchant_payment,CP01039,0
TXN007751,ACC100338,2026-06-23 14:14:00,491.52,N$,merchant_payment,CP03404,0
TXN007752,ACC100721,2026-07-12 22:41:00,1027.21,N$,bill_payment,CP02480,0
TXN007753,ACC100632,2026-06-01 19:54:00,1145.72,N$,p2p_transfer,CP02205,0
TXN007754,ACC100671,2026-07-29 20:23:00,377.69,N$,cash_out,CP01809,0
TXN007755,ACC100366,2026-07-20 15:56:00,1011.86,N$,merchant_payment,CP01303,0
TXN007756,ACC100112,2026-06-11 04:38:00,235.8,N$,cash_out,CP01633,0
TXN007757,ACC100371,2026-06-25 03:10:00,88.39,N$,p2p_transfer,CP02508,0
TXN007758,ACC100413,2026-07-06 20:24:00,686.7,N$,merchant_payment,CP03108,0
TXN007759,ACC100048,2026-07-15 02:01:00,144.89,N$,bill_payment,CP03984,0
TXN007760,ACC100586,2026-07-10 02:06:00,79.34,N$,p2p_transfer,CP02981,0
TXN007761,ACC100280,2026-07-29 16:00:00,694.05,N$,cash_out,CP01745,0
TXN007762,ACC100127,2026-06-02 21:47:00,443.91,N$,p2p_transfer,CP00638,0
TXN007763,ACC100586,2026-06-16 11:25:00,316.1,N$,merchant_payment,CP01546,0
TXN007764,ACC100695,2026-07-09 17:48:00,247.03,N$,merchant_payment,CP00193,0
TXN007765,ACC100510,2026-07-18 23:54:00,243.71,N$,p2p_transfer,CP01050,0
TXN007766,ACC100445,2026-06-10 22:55:00,374.19,N$,p2p_transfer,CP03538,0
TXN007767,ACC100007,2026-06-04 22:50:00,696.83,N$,merchant_payment,CP03009,0
TXN007768,ACC100334,2026-06-09 02:31:00,185.55,N$,merchant_payment,CP00783,0
TXN007769,ACC100692,2026-06-26 03:38:00,177.72,N$,merchant_payment,CP03664,0
TXN007770,ACC100345,2026-07-16 19:09:00,123.95,N$,merchant_payment,CP00982,0
TXN007771,ACC100655,2026-06-25 03:39:00,263.02,N$,cash_out,CP01532,0
TXN007772,ACC100365,2026-07-10 02:22:00,250.37,N$,p2p_transfer,CP03813,0
TXN007773,ACC100362,2026-07-09 16:06:00,141.6,N$,cash_out,CP02345,0
TXN007774,ACC100630,2026-06-21 05:02:00,276.06,N$,merchant_payment,CP03948,0
TXN007775,ACC100057,2026-06-09 16:47:00,597.83,N$,merchant_payment,CP00534,0
TXN007776,ACC100506,2026-07-20 01:04:00,414.88,N$,merchant_payment,CP02795,0
TXN007777,ACC100630,2026-06-08 19:13:00,943.58,N$,p2p_transfer,CP00232,0
TXN007778,ACC100645,2026-06-25 09:53:00,1028.2,N$,p2p_transfer,CP03054,0
TXN007779,ACC100258,2026-07-01 18:56:00,82.48,N$,merchant_payment,CP02527,0
TXN007780,ACC100784,2026-06-16 11:46:00,177.41,N$,p2p_transfer,CP00955,0
TXN007781,ACC100527,2026-06-29 15:53:00,317.69,N$,merchant_payment,CP03785,0
TXN007782,ACC100733,2026-07-03 17:50:00,747.91,N$,cash_out,CP00288,0
TXN007783,ACC100670,2026-07-05 20:43:00,442.51,N$,p2p_transfer,CP00050,0
TXN007784,ACC100193,2026-06-06 11:48:00,1006.16,N$,p2p_transfer,CP01551,0
TXN007785,ACC100223,2026-07-27 04:23:00,175.96,N$,p2p_transfer,CP03593,0
TXN007786,ACC100273,2026-07-28 12:57:00,343.85,N$,merchant_payment,CP01747,0
TXN007787,ACC100531,2026-07-23 12:15:00,149.84,N$,merchant_payment,CP01752,0
TXN007788,ACC100399,2026-06-02 05:48:00,875.17,N$,merchant_payment,CP01072,0
TXN007789,ACC100792,2026-06-13 22:09:00,961.69,N$,merchant_payment,CP02774,0
TXN007790,ACC100133,2026-06-12 12:22:00,216.01,N$,p2p_transfer,CP00377,0
TXN007791,ACC100436,2026-06-05 03:55:00,821.22,N$,p2p_transfer,CP00530,0
TXN007792,ACC100234,2026-06-04 17:11:00,280.94,N$,cash_out,CP01147,0
TXN007793,ACC100151,2026-07-18 11:46:00,592.72,N$,p2p_transfer,CP03383,0
TXN007794,ACC100453,2026-07-07 22:49:00,266.15,N$,merchant_payment,CP00290,0
TXN007795,ACC100223,2026-07-23 19:22:00,375.78,N$,p2p_transfer,CP03872,0
TXN007796,ACC100547,2026-06-14 22:05:00,489.68,N$,merchant_payment,CP03634,0
TXN007797,ACC100404,2026-07-05 15:02:00,142.7,N$,merchant_payment,CP01924,0
TXN007798,ACC100272,2026-07-06 02:27:00,425.17,N$,p2p_transfer,CP03278,0
TXN007799,ACC100797,2026-06-23 10:22:00,81.97,N$,p2p_transfer,CP02838,0
TXN007800,ACC100504,2026-06-22 04:15:00,1492.55,N$,cash_out,CP03079,0
TXN007801,ACC100445,2026-07-14 14:29:00,305.99,N$,p2p_transfer,CP00686,0
TXN007802,ACC100098,2026-06-21 09:34:00,648.75,N$,merchant_payment,CP01145,0
TXN007803,ACC100197,2026-06-20 20:03:00,1150.89,N$,merchant_payment,CP00175,0
TXN007804,ACC100576,2026-07-08 09:57:00,46.88,N$,merchant_payment,CP00412,0
TXN007805,ACC100183,2026-06-25 12:18:00,108.28,N$,merchant_payment,CP02287,0
TXN007806,ACC100493,2026-07-27 08:39:00,283.02,N$,p2p_transfer,CP01715,0
TXN007807,ACC100661,2026-07-07 18:18:00,1164.94,N$,p2p_transfer,CP00707,0
TXN007808,ACC100081,2026-07-07 11:24:00,838.96,N$,cash_out,CP03125,1
TXN007809,ACC100408,2026-06-08 03:43:00,94.23,N$,p2p_transfer,CP02916,0
TXN007810,ACC100555,2026-06-10 15:54:00,204.24,N$,merchant_payment,CP02119,0
TXN007811,ACC100461,2026-06-15 02:40:00,583.17,N$,bill_payment,CP00634,0
TXN007812,ACC100125,2026-07-08 03:22:00,185.63,N$,merchant_payment,CP02920,0
TXN007813,ACC100677,2026-06-23 07:14:00,274.83,N$,merchant_payment,CP01642,0
TXN007814,ACC100330,2026-07-07 02:48:00,194.94,N$,merchant_payment,CP00362,0
TXN007815,ACC100416,2026-06-11 15:15:00,1639.81,N$,p2p_transfer,CP00914,0
TXN007816,ACC100109,2026-06-24 05:27:00,271.35,N$,p2p_transfer,CP01804,0
TXN007817,ACC100518,2026-07-05 07:15:00,314.61,N$,cash_out,CP02029,0
TXN007818,ACC100324,2026-06-01 19:19:00,421.31,N$,p2p_transfer,CP01102,0
TXN007819,ACC100564,2026-07-06 05:27:00,699.64,N$,bill_payment,CP00375,0
TXN007820,ACC100592,2026-07-11 14:19:00,152.75,N$,p2p_transfer,CP01512,0
TXN007821,ACC100085,2026-06-03 07:45:00,709.76,N$,merchant_payment,CP02098,0
TXN007822,ACC100340,2026-06-26 11:21:00,1039.81,N$,cash_out,CP00116,0
TXN007823,ACC100643,2026-07-07 08:51:00,263.25,N$,p2p_transfer,CP01247,0
TXN007824,ACC100349,2026-06-05 18:31:00,117.89,N$,merchant_payment,CP01835,0
TXN007825,ACC100496,2026-07-05 11:05:00,207.32,N$,cash_out,CP03806,0
TXN007826,ACC100474,2026-07-29 04:15:00,176.48,N$,merchant_payment,CP01690,0
TXN007827,ACC100393,2026-07-02 09:03:00,578.08,N$,merchant_payment,CP01376,0
TXN007828,ACC100447,2026-07-17 14:05:00,472.61,N$,bill_payment,CP02663,0
TXN007829,ACC100735,2026-07-18 04:00:00,795.72,N$,merchant_payment,CP00266,0
TXN007830,ACC100103,2026-07-20 20:37:00,2464.32,N$,cash_out,CP00335,1
TXN007831,ACC100730,2026-07-08 03:56:00,25561.14,N$,p2p_transfer,CP02209,1
TXN007832,ACC100771,2026-07-17 14:18:00,483.2,N$,merchant_payment,CP02770,0
TXN007833,ACC100283,2026-06-10 04:26:00,1392.74,N$,merchant_payment,CP01587,0
TXN007834,ACC100405,2026-07-23 04:32:00,356.05,N$,cash_out,CP02048,0
TXN007835,ACC100664,2026-07-07 19:52:00,635.29,N$,cash_out,CP00090,0
TXN007836,ACC100681,2026-06-25 02:40:00,140.68,N$,merchant_payment,CP01479,0
TXN007837,ACC100150,2026-06-25 05:54:00,673.0,N$,merchant_payment,CP03114,0
TXN007838,ACC100622,2026-07-27 16:22:00,137.95,N$,bill_payment,CP03305,0
TXN007839,ACC100382,2026-07-14 18:54:00,316.78,N$,bill_payment,CP00000,0
TXN007840,ACC100252,2026-06-20 19:13:00,834.15,N$,p2p_transfer,CP02367,0
TXN007841,ACC100545,2026-06-14 05:17:00,461.03,N$,bill_payment,CP01511,0
TXN007842,ACC100343,2026-07-30 23:56:00,228.64,N$,bill_payment,CP03533,0
TXN007843,ACC100381,2026-07-21 21:28:00,127.21,N$,p2p_transfer,CP01728,0
TXN007844,ACC100300,2026-06-13 01:14:00,437.43,N$,cash_out,CP03620,0
TXN007845,ACC100395,2026-07-29 08:53:00,288.86,N$,merchant_payment,CP01534,0
TXN007846,ACC100616,2026-06-05 08:57:00,350.27,N$,p2p_transfer,CP02787,0
TXN007847,ACC100087,2026-07-13 03:26:00,346.79,N$,p2p_transfer,CP00296,0
TXN007848,ACC100072,2026-06-05 21:11:00,231.25,N$,cash_out,CP03963,0
TXN007849,ACC100078,2026-07-18 15:10:00,155.21,N$,cash_out,CP03850,0
TXN007850,ACC100579,2026-07-26 06:29:00,356.06,N$,p2p_transfer,CP03838,0
TXN007851,ACC100485,2026-06-06 13:35:00,230.46,N$,merchant_payment,CP02243,0
TXN007852,ACC100320,2026-06-12 09:11:00,487.78,N$,merchant_payment,CP02091,0
TXN007853,ACC100072,2026-07-14 07:51:00,1245.18,N$,p2p_transfer,CP02578,0
TXN007854,ACC100140,2026-06-08 22:56:00,485.71,N$,merchant_payment,CP01645,0
TXN007855,ACC100612,2026-07-19 16:29:00,238.09,N$,merchant_payment,CP01266,0
TXN007856,ACC100229,2026-06-12 16:23:00,125.42,N$,p2p_transfer,CP00289,0
TXN007857,ACC100040,2026-06-09 20:54:00,259.08,N$,bill_payment,CP00249,0
TXN007858,ACC100549,2026-06-04 07:09:00,769.57,N$,merchant_payment,CP00807,0
TXN007859,ACC100370,2026-07-08 08:50:00,508.75,N$,p2p_transfer,CP02621,0
TXN007860,ACC100071,2026-06-16 04:48:00,694.46,N$,cash_out,CP02005,0
TXN007861,ACC100216,2026-07-17 14:22:00,511.28,N$,p2p_transfer,CP02422,0
TXN007862,ACC100420,2026-06-18 18:49:00,147.53,N$,merchant_payment,CP03048,0
TXN007863,ACC100003,2026-06-18 09:03:00,416.2,N$,bill_payment,CP03510,0
TXN007864,ACC100373,2026-06-28 09:31:00,457.0,N$,p2p_transfer,CP03654,0
TXN007865,ACC100783,2026-06-05 19:21:00,579.0,N$,cash_out,CP02384,0
TXN007866,ACC100222,2026-07-04 00:26:00,1141.67,N$,cash_out,CP01780,0
TXN007867,ACC100186,2026-06-11 10:03:00,308.1,N$,merchant_payment,CP00453,0
TXN007868,ACC100768,2026-07-26 04:09:00,625.83,N$,bill_payment,CP03987,0
TXN007869,ACC100487,2026-06-20 16:37:00,346.44,N$,merchant_payment,CP00029,0
TXN007870,ACC100280,2026-07-17 18:44:00,507.1,N$,bill_payment,CP00247,0
TXN007871,ACC100736,2026-06-02 17:43:00,506.39,N$,p2p_transfer,CP03059,0
TXN007872,ACC100003,2026-07-06 18:27:00,367.47,N$,p2p_transfer,CP01134,0
TXN007873,ACC100206,2026-07-11 05:44:00,765.47,N$,p2p_transfer,CP03397,0
TXN007874,ACC100521,2026-06-08 21:22:00,1348.73,N$,p2p_transfer,CP02242,0
TXN007875,ACC100302,2026-06-14 19:05:00,427.88,N$,merchant_payment,CP03564,0
TXN007876,ACC100455,2026-07-05 11:36:00,448.5,N$,merchant_payment,CP01505,0
TXN007877,ACC100718,2026-07-17 12:50:00,305.6,N$,p2p_transfer,CP03436,0
TXN007878,ACC100429,2026-06-24 03:12:00,229.02,N$,merchant_payment,CP03939,0
TXN007879,ACC100334,2026-06-16 22:49:00,659.52,N$,merchant_payment,CP01738,0
TXN007880,ACC100499,2026-06-16 17:37:00,447.68,N$,p2p_transfer,CP00387,0
TXN007881,ACC100402,2026-06-06 18:38:00,949.23,N$,p2p_transfer,CP01489,0
TXN007882,ACC100409,2026-07-25 00:03:00,263.1,N$,bill_payment,CP00399,0
TXN007883,ACC100714,2026-07-17 17:09:00,673.83,N$,merchant_payment,CP00064,0
TXN007884,ACC100720,2026-07-27 13:34:00,518.27,N$,cash_out,CP02216,0
TXN007885,ACC100409,2026-07-02 08:26:00,444.85,N$,p2p_transfer,CP02466,0
TXN007886,ACC100702,2026-06-12 20:44:00,151.9,N$,p2p_transfer,CP03875,0
TXN007887,ACC100429,2026-06-03 22:43:00,237.67,N$,p2p_transfer,CP00900,0
TXN007888,ACC100129,2026-06-30 20:20:00,319.3,N$,p2p_transfer,CP00646,0
TXN007889,ACC100250,2026-06-14 10:41:00,336.77,N$,bill_payment,CP02616,0
TXN007890,ACC100601,2026-06-22 21:09:00,624.24,N$,p2p_transfer,CP01436,0
TXN007891,ACC100061,2026-06-11 19:14:00,833.53,N$,p2p_transfer,CP02743,0
TXN007892,ACC100466,2026-07-10 05:00:00,707.52,N$,merchant_payment,CP02485,0
TXN007893,ACC100724,2026-07-24 06:40:00,549.45,N$,p2p_transfer,CP03712,0
TXN007894,ACC100148,2026-07-22 07:11:00,1403.1,N$,cash_out,CP00143,0
TXN007895,ACC100535,2026-07-17 04:31:00,667.87,N$,p2p_transfer,CP02856,0
TXN007896,ACC100143,2026-07-18 10:40:00,492.51,N$,p2p_transfer,CP03431,0
TXN007897,ACC100606,2026-06-28 07:16:00,362.54,N$,p2p_transfer,CP00961,0
TXN007898,ACC100089,2026-07-27 05:20:00,391.33,N$,p2p_transfer,CP02689,0
TXN007899,ACC100076,2026-06-25 19:40:00,265.0,N$,p2p_transfer,CP00947,0
TXN007900,ACC100205,2026-07-07 08:31:00,216.55,N$,p2p_transfer,CP03825,0
TXN007901,ACC100426,2026-06-28 10:29:00,792.16,N$,merchant_payment,CP03786,0
TXN007902,ACC100346,2026-07-06 16:36:00,483.87,N$,merchant_payment,CP01355,0
TXN007903,ACC100444,2026-07-27 06:40:00,442.38,N$,merchant_payment,CP02920,0
TXN007904,ACC100603,2026-07-29 07:42:00,118.05,N$,merchant_payment,CP00633,0
TXN007905,ACC100071,2026-07-21 20:46:00,136.47,N$,merchant_payment,CP01319,0
TXN007906,ACC100304,2026-06-29 17:22:00,458.48,N$,p2p_transfer,CP03078,0
TXN007907,ACC100634,2026-07-06 05:54:00,1046.25,N$,p2p_transfer,CP03572,0
TXN007908,ACC100587,2026-07-15 02:46:00,172.13,N$,p2p_transfer,CP01107,0
TXN007909,ACC100693,2026-06-25 06:00:00,212.88,N$,p2p_transfer,CP02057,0
TXN007910,ACC100242,2026-06-09 14:27:00,516.93,N$,bill_payment,CP02951,0
TXN007911,ACC100396,2026-07-14 08:01:00,309.36,N$,merchant_payment,CP03865,0
TXN007912,ACC100488,2026-06-05 01:54:00,304.02,N$,p2p_transfer,CP02752,0
TXN007913,ACC100150,2026-07-06 00:49:00,42.98,N$,merchant_payment,CP03648,0
TXN007914,ACC100664,2026-07-13 15:53:00,248.77,N$,merchant_payment,CP01405,0
TXN007915,ACC100648,2026-07-06 18:25:00,178.38,N$,cash_out,CP02788,0
TXN007916,ACC100429,2026-07-24 16:44:00,417.54,N$,merchant_payment,CP02049,0
TXN007917,ACC100509,2026-07-25 11:32:00,968.79,N$,cash_out,CP00752,0
TXN007918,ACC100087,2026-06-29 05:53:00,84.24,N$,merchant_payment,CP02049,0
TXN007919,ACC100286,2026-07-17 13:35:00,106.3,N$,merchant_payment,CP01338,0
TXN007920,ACC100763,2026-07-13 00:23:00,477.17,N$,cash_out,CP02659,0
TXN007921,ACC100403,2026-06-24 03:47:00,1316.65,N$,cash_out,CP03280,0
TXN007922,ACC100717,2026-07-25 16:11:00,149.62,N$,cash_out,CP00911,0
TXN007923,ACC100345,2026-07-25 16:02:00,355.49,N$,p2p_transfer,CP02790,0
TXN007924,ACC100591,2026-06-10 07:52:00,315.96,N$,cash_out,CP01780,0
TXN007925,ACC100599,2026-06-14 10:11:00,306.86,N$,merchant_payment,CP01386,0
TXN007926,ACC100667,2026-07-22 21:20:00,374.36,N$,cash_out,CP03167,0
TXN007927,ACC100795,2026-06-09 10:28:00,1535.86,N$,cash_out,CP03996,0
TXN007928,ACC100107,2026-07-28 06:22:00,44.75,N$,p2p_transfer,CP01829,0
TXN007929,ACC100475,2026-06-04 11:47:00,425.74,N$,p2p_transfer,CP00297,0
TXN007930,ACC100186,2026-06-08 22:01:00,262.28,N$,p2p_transfer,CP00627,0
TXN007931,ACC100165,2026-06-05 20:10:00,284.99,N$,p2p_transfer,CP02858,0
TXN007932,ACC100173,2026-07-09 12:08:00,844.76,N$,p2p_transfer,CP02880,0
TXN007933,ACC100649,2026-06-23 08:31:00,323.74,N$,merchant_payment,CP00248,0
TXN007934,ACC100428,2026-07-03 03:35:00,369.86,N$,p2p_transfer,CP01970,0
TXN007935,ACC100581,2026-06-22 19:32:00,574.28,N$,bill_payment,CP03298,0
TXN007936,ACC100518,2026-06-15 16:24:00,375.82,N$,merchant_payment,CP00819,0
TXN007937,ACC100076,2026-07-26 03:22:00,293.24,N$,cash_out,CP01746,0
TXN007938,ACC100039,2026-07-27 19:25:00,371.68,N$,cash_out,CP03839,0
TXN007939,ACC100738,2026-07-02 05:17:00,196.75,N$,p2p_transfer,CP01752,0
TXN007940,ACC100036,2026-07-02 06:35:00,4275.97,N$,merchant_payment,CP01497,0
TXN007941,ACC100581,2026-06-08 15:10:00,317.6,N$,p2p_transfer,CP03230,0
TXN007942,ACC100711,2026-07-25 00:07:00,322.65,N$,bill_payment,CP01192,0
TXN007943,ACC100250,2026-07-19 00:44:00,1107.14,N$,p2p_transfer,CP00900,0
TXN007944,ACC100577,2026-06-13 20:40:00,680.22,N$,cash_out,CP01591,0
TXN007945,ACC100729,2026-06-15 10:53:00,306.34,N$,p2p_transfer,CP00714,0
TXN007946,ACC100643,2026-07-13 18:21:00,273.3,N$,merchant_payment,CP03590,0
TXN007947,ACC100428,2026-06-25 20:59:00,208.22,N$,p2p_transfer,CP02893,0
TXN007948,ACC100682,2026-07-02 23:26:00,519.94,N$,p2p_transfer,CP03787,0
TXN007949,ACC100198,2026-07-24 19:12:00,2112.37,N$,cash_out,CP01929,0
TXN007950,ACC100220,2026-06-22 10:27:00,864.2,N$,p2p_transfer,CP00441,0
TXN007951,ACC100005,2026-06-24 14:00:00,1482.49,N$,p2p_transfer,CP02419,0
TXN007952,ACC100032,2026-06-28 19:43:00,734.74,N$,merchant_payment,CP02493,0
TXN007953,ACC100492,2026-06-16 09:08:00,382.15,N$,p2p_transfer,CP01055,0
TXN007954,ACC100028,2026-06-27 18:03:00,516.92,N$,p2p_transfer,CP01180,0
TXN007955,ACC100245,2026-06-10 15:07:00,341.98,N$,merchant_payment,CP02073,0
TXN007956,ACC100490,2026-07-27 02:20:00,464.57,N$,p2p_transfer,CP02605,0
TXN007957,ACC100734,2026-06-23 23:37:00,345.44,N$,p2p_transfer,CP00674,0
TXN007958,ACC100063,2026-07-23 11:00:00,505.73,N$,p2p_transfer,CP01037,0
TXN007959,ACC100312,2026-06-29 09:56:00,401.51,N$,cash_out,CP02674,0
TXN007960,ACC100365,2026-06-01 21:21:00,2480.27,N$,p2p_transfer,CP01886,0
TXN007961,ACC100176,2026-06-26 10:19:00,885.02,N$,merchant_payment,CP02997,0
TXN007962,ACC100726,2026-06-16 02:56:00,337.47,N$,bill_payment,CP01470,0
TXN007963,ACC100642,2026-06-23 18:19:00,219.12,N$,merchant_payment,CP01157,0
TXN007964,ACC100652,2026-06-18 09:48:00,731.88,N$,cash_out,CP00550,0
TXN007965,ACC100670,2026-07-25 08:26:00,562.72,N$,p2p_transfer,CP00596,0
TXN007966,ACC100079,2026-06-30 23:05:00,134.62,N$,bill_payment,CP01622,0
TXN007967,ACC100492,2026-06-01 00:46:00,282.56,N$,p2p_transfer,CP00884,0
TXN007968,ACC100490,2026-07-22 16:50:00,589.98,N$,merchant_payment,CP01198,0
TXN007969,ACC100088,2026-06-18 21:24:00,1072.61,N$,bill_payment,CP01372,0
TXN007970,ACC100473,2026-06-15 13:15:00,433.91,N$,cash_out,CP02712,0
TXN007971,ACC100084,2026-06-07 21:20:00,911.64,N$,bill_payment,CP02308,0
TXN007972,ACC100775,2026-07-03 12:36:00,593.99,N$,p2p_transfer,CP01485,0
TXN007973,ACC100249,2026-07-13 16:54:00,1886.5,N$,p2p_transfer,CP03289,0
TXN007974,ACC100486,2026-07-07 00:05:00,2245.54,N$,p2p_transfer,CP00939,0
TXN007975,ACC100524,2026-06-05 03:52:00,158.02,N$,merchant_payment,CP03345,0
TXN007976,ACC100700,2026-06-29 10:21:00,370.27,N$,p2p_transfer,CP01240,0
TXN007977,ACC100615,2026-07-10 18:20:00,209.91,N$,merchant_payment,CP01586,0
TXN007978,ACC100585,2026-07-23 04:29:00,83.8,N$,p2p_transfer,CP01531,0
TXN007979,ACC100554,2026-06-17 01:36:00,109.1,N$,p2p_transfer,CP00149,0
TXN007980,ACC100059,2026-06-21 05:55:00,1808.54,N$,p2p_transfer,CP01183,0
TXN007981,ACC100004,2026-06-04 14:42:00,490.54,N$,merchant_payment,CP02737,0
TXN007982,ACC100724,2026-07-30 00:53:00,1274.86,N$,merchant_payment,CP02012,0
TXN007983,ACC100316,2026-06-03 01:51:00,457.61,N$,merchant_payment,CP02790,0
TXN007984,ACC100558,2026-06-29 13:08:00,746.12,N$,merchant_payment,CP03738,0
TXN007985,ACC100572,2026-06-08 10:20:00,174.9,N$,merchant_payment,CP02585,0
TXN007986,ACC100213,2026-06-12 11:17:00,476.32,N$,merchant_payment,CP01999,0
TXN007987,ACC100561,2026-07-04 19:27:00,248.82,N$,p2p_transfer,CP02102,0
TXN007988,ACC100547,2026-06-30 08:37:00,189.69,N$,p2p_transfer,CP02733,0
TXN007989,ACC100342,2026-07-11 03:13:00,635.53,N$,merchant_payment,CP01115,0
TXN007990,ACC100205,2026-06-02 15:40:00,130.38,N$,p2p_transfer,CP00716,0
TXN007991,ACC100412,2026-07-17 07:41:00,682.37,N$,merchant_payment,CP00627,0
TXN007992,ACC100435,2026-07-30 17:12:00,114.32,N$,bill_payment,CP03935,0
TXN007993,ACC100224,2026-07-26 18:18:00,732.97,N$,p2p_transfer,CP00695,0
TXN007994,ACC100277,2026-06-04 02:48:00,1145.0,N$,merchant_payment,CP00096,0
TXN007995,ACC100583,2026-07-06 19:08:00,233.54,N$,merchant_payment,CP03713,0
TXN007996,ACC100425,2026-07-18 18:51:00,247.28,N$,merchant_payment,CP01443,0
TXN007997,ACC100369,2026-07-13 01:07:00,966.39,N$,bill_payment,CP03843,0
TXN007998,ACC100774,2026-06-11 10:14:00,1134.21,N$,merchant_payment,CP02347,0
TXN007999,ACC100500,2026-07-15 12:59:00,132.94,N$,p2p_transfer,CP03283,0
TXN008000,ACC100436,2026-06-19 20:38:00,338.44,N$,p2p_transfer,CP01831,0
TXN008001,ACC100289,2026-07-15 08:36:00,72.99,N$,merchant_payment,CP03951,0
TXN008002,ACC100522,2026-06-04 04:59:00,737.88,N$,cash_out,CP03247,0
TXN008003,ACC100486,2026-07-02 01:58:00,515.4,N$,merchant_payment,CP00699,0
TXN008004,ACC100332,2026-06-18 13:15:00,163.13,N$,p2p_transfer,CP02381,0
TXN008005,ACC100701,2026-06-10 04:14:00,450.82,N$,cash_out,CP00769,0
TXN008006,ACC100700,2026-06-01 02:46:00,179.78,N$,cash_out,CP02074,0
TXN008007,ACC100194,2026-06-24 16:50:00,575.15,N$,merchant_payment,CP01081,0
TXN008008,ACC100421,2026-06-09 01:11:00,611.79,N$,p2p_transfer,CP02417,0
TXN008009,ACC100215,2026-07-18 00:53:00,2418.62,N$,cash_out,CP01678,0
TXN008010,ACC100501,2026-07-08 12:37:00,1184.15,N$,merchant_payment,CP00452,0
TXN008011,ACC100295,2026-07-28 16:25:00,10316.45,N$,cash_out,CP02916,1
