event_id,account_id,timestamp,device_id,login_result,mfa_flag,failure_reason,latitude,longitude,is_account_takeover
AUTH010744,ACC100538,2026-07-26 07:47:00,DEV02252,success,1,none,-17.8007,15.6984,0
AUTH010745,ACC100094,2026-07-05 01:25:00,DEV01983,success,1,none,-17.7235,15.6087,0
AUTH010746,ACC100013,2026-07-14 23:25:00,DEV02086,failed,1,none,-22.5848,17.0666,0
AUTH010747,ACC100270,2026-06-05 08:58:00,DEV03440,success,0,bad_otp,-16.158,17.9097,1
AUTH010748,ACC100794,2026-07-16 10:42:00,DEV04926,success,1,bad_password,-22.6575,14.543,0
AUTH010749,ACC100159,2026-07-03 15:40:00,DEV00611,success,1,bad_password,-17.9276,19.7323,0
AUTH010750,ACC100058,2026-06-16 22:48:00,DEV03521,success,1,bad_password,-26.5405,18.0694,0
AUTH010751,ACC100070,2026-07-02 19:22:00,DEV04107,success,1,none,-22.9447,14.5271,0
AUTH010752,ACC100234,2026-07-14 13:22:00,DEV02069,success,1,none,-26.5155,18.1299,0
AUTH010753,ACC100491,2026-06-10 12:54:00,DEV01965,failed,1,none,-23.0208,14.5606,0
AUTH010754,ACC100120,2026-06-25 08:02:00,DEV03766,success,1,none,-22.5387,17.0744,0
AUTH010755,ACC100131,2026-06-23 01:19:00,DEV03617,failed,1,none,-26.5362,18.1559,0
AUTH010756,ACC100459,2026-07-06 00:55:00,DEV02618,success,1,none,-22.986,14.4586,0
AUTH010757,ACC100289,2026-07-08 12:08:00,DEV01661,success,0,bad_password,-23.0055,14.4471,0
AUTH010758,ACC100415,2026-06-22 04:10:00,DEV00692,success,1,none,-22.6221,14.5113,0
AUTH010759,ACC100232,2026-06-25 13:33:00,DEV01990,success,1,none,-22.5981,17.14,0
AUTH010760,ACC100148,2026-06-27 21:25:00,DEV02475,success,1,none,-22.6947,14.5265,0
AUTH010761,ACC100065,2026-06-30 13:49:00,DEV04520,success,1,bad_password,-22.5376,17.061,0
AUTH010762,ACC100217,2026-06-24 20:48:00,DEV02452,success,1,none,-17.9335,19.7723,0
AUTH010763,ACC100601,2026-07-24 10:02:00,DEV01191,success,1,none,-17.9223,19.7358,0
AUTH010764,ACC100360,2026-06-28 21:25:00,DEV04752,success,1,bad_password,-17.9247,19.7657,0
AUTH010765,ACC100487,2026-06-25 07:37:00,DEV03801,success,1,bad_password,-17.8497,15.7372,0
AUTH010766,ACC100180,2026-06-02 19:55:00,DEV04675,success,0,bad_password,-22.9214,14.435,0
AUTH010767,ACC100035,2026-07-01 00:51:00,DEV04228,success,1,none,-26.6305,18.1855,0
AUTH010768,ACC100355,2026-07-25 17:23:00,DEV00819,success,1,none,-22.5871,14.6163,0
AUTH010769,ACC100531,2026-06-27 17:01:00,DEV04834,success,1,device_mismatch,-11.2084,20.6255,1
AUTH010770,ACC100705,2026-07-20 10:00:00,DEV02301,success,1,none,-22.5255,17.0092,0
AUTH010771,ACC100121,2026-06-01 23:00:00,DEV04309,success,1,none,-26.5295,18.1237,0
AUTH010772,ACC100337,2026-07-05 16:13:00,DEV00210,success,1,none,-26.6552,18.0753,0
AUTH010773,ACC100317,2026-07-08 15:06:00,DEV01900,success,1,bad_password,-17.7793,15.716,0
AUTH010774,ACC100340,2026-07-26 20:24:00,DEV03822,success,1,none,-26.5115,18.0829,0
AUTH010775,ACC100353,2026-07-13 23:50:00,DEV02761,success,1,none,-22.522,17.0758,0
AUTH010776,ACC100768,2026-06-06 05:49:00,DEV00522,success,0,none,-17.9905,19.7478,0
AUTH010777,ACC100138,2026-07-01 02:13:00,DEV02487,success,1,none,-22.9126,14.5161,0
AUTH010778,ACC100378,2026-07-26 17:04:00,DEV03716,success,1,none,-17.9419,19.7931,0
AUTH010779,ACC100669,2026-07-16 21:07:00,DEV04260,success,1,none,-17.7209,15.6608,0
AUTH010780,ACC100127,2026-06-04 05:55:00,DEV04265,success,1,none,-17.9948,19.6931,0
AUTH010781,ACC100629,2026-06-22 08:08:00,DEV02518,success,1,none,-22.5593,17.1097,0
AUTH010782,ACC100089,2026-06-06 18:32:00,DEV04377,success,1,bad_password,-17.7685,15.7109,0
AUTH010783,ACC100443,2026-06-28 09:08:00,DEV02858,success,1,none,-17.8211,19.7689,0
AUTH010784,ACC100533,2026-07-26 10:25:00,DEV01409,success,1,bad_password,-22.6275,14.5498,0
AUTH010785,ACC100744,2026-07-03 21:57:00,DEV00888,success,1,none,-17.8274,19.7903,0
AUTH010786,ACC100009,2026-07-09 07:47:00,DEV03733,success,1,bad_password,-17.8262,15.6944,0
AUTH010787,ACC100571,2026-06-18 06:00:00,DEV02200,success,0,bad_password,-22.9944,14.5612,0
AUTH010788,ACC100517,2026-07-18 13:12:00,DEV03666,success,1,bad_password,-22.9393,14.4703,0
AUTH010789,ACC100011,2026-07-03 11:26:00,DEV03272,success,0,bad_password,-22.5628,17.125,0
AUTH010790,ACC100664,2026-06-03 07:51:00,DEV02863,success,1,bad_password,-22.657,14.4563,0
AUTH010791,ACC100030,2026-07-03 17:17:00,DEV04259,success,1,none,-22.5727,17.0868,0
AUTH010792,ACC100473,2026-07-09 20:03:00,DEV00302,success,1,none,-17.8341,15.6939,0
AUTH010793,ACC100452,2026-06-18 19:08:00,DEV00177,success,1,none,-17.7844,15.6667,0
AUTH010794,ACC100776,2026-06-05 00:53:00,DEV00604,success,1,bad_password,-17.9175,19.8416,0
AUTH010795,ACC100792,2026-06-27 14:01:00,DEV00923,success,1,none,-26.5891,18.0737,0
AUTH010796,ACC100573,2026-06-21 21:35:00,DEV04756,success,1,bad_password,-22.911,14.5629,0
AUTH010797,ACC100333,2026-06-09 17:48:00,DEV00769,success,0,none,-17.8003,15.6248,0
AUTH010798,ACC100550,2026-06-22 02:16:00,DEV01422,success,1,none,-17.9173,19.754,0
AUTH010799,ACC100651,2026-06-05 02:44:00,DEV03116,failed,1,bad_password,-17.8226,15.6505,0
AUTH010800,ACC100699,2026-06-15 10:08:00,DEV03172,success,1,none,-23.0637,14.5136,0
AUTH010801,ACC100668,2026-06-28 10:01:00,DEV04343,success,1,none,-22.9526,14.4343,0
AUTH010802,ACC100366,2026-06-09 13:28:00,DEV03361,success,1,none,-23.0307,14.4768,0
AUTH010803,ACC100669,2026-07-09 23:41:00,DEV04260,success,1,none,-17.8693,15.7,0
AUTH010804,ACC100218,2026-06-02 07:34:00,DEV04269,success,1,none,-26.6282,18.1077,0
AUTH010805,ACC100325,2026-06-15 15:17:00,DEV03505,success,1,none,-17.8199,15.6691,0
AUTH010806,ACC100339,2026-06-27 20:14:00,DEV04355,success,1,none,-17.8881,19.7284,0
AUTH010807,ACC100468,2026-06-26 17:21:00,DEV01003,success,0,none,-17.944,19.7388,0
AUTH010808,ACC100230,2026-07-09 15:58:00,DEV01019,success,1,none,-26.478,18.1059,0
AUTH010809,ACC100590,2026-06-11 02:53:00,DEV01212,failed,1,none,-22.5362,17.1985,0
AUTH010810,ACC100747,2026-07-04 09:59:00,DEV03996,success,1,none,-26.5429,18.157,0
AUTH010811,ACC100687,2026-07-14 12:10:00,DEV00492,success,1,none,-22.5621,17.0755,0
AUTH010812,ACC100763,2026-06-17 10:13:00,DEV00434,success,1,none,-26.6275,18.1502,0
AUTH010813,ACC100242,2026-06-18 14:28:00,DEV04731,success,1,bad_password,-22.691,14.4187,0
AUTH010814,ACC100075,2026-06-10 05:33:00,DEV04552,success,1,bad_password,-26.5336,18.0763,0
AUTH010815,ACC100590,2026-06-06 20:34:00,DEV01212,success,1,none,-22.5864,17.1077,0
AUTH010816,ACC100351,2026-07-18 12:28:00,DEV01276,success,1,none,-17.8605,19.7958,0
AUTH010817,ACC100114,2026-07-22 08:38:00,DEV00541,success,1,none,-22.5887,17.1196,0
AUTH010818,ACC100242,2026-07-03 10:39:00,DEV04731,success,1,none,-22.6412,14.5411,0
AUTH010819,ACC100038,2026-07-10 05:19:00,DEV03741,success,1,bad_password,-22.7172,14.5309,0
AUTH010820,ACC100018,2026-07-13 16:46:00,DEV00663,success,1,none,-17.9376,19.7158,0
AUTH010821,ACC100163,2026-07-13 13:14:00,DEV02505,success,1,none,-17.9995,19.8054,0
AUTH010822,ACC100345,2026-06-21 18:12:00,DEV02676,success,1,none,-22.4751,17.0727,0
AUTH010823,ACC100688,2026-06-13 17:26:00,DEV00640,success,1,none,-17.8214,15.685,0
AUTH010824,ACC100761,2026-06-04 02:47:00,DEV03733,success,0,none,-26.555,18.1865,0
AUTH010825,ACC100707,2026-06-15 15:12:00,DEV00181,success,1,none,-22.5719,17.0144,0
AUTH010826,ACC100550,2026-07-01 08:11:00,DEV01422,success,0,none,-17.9114,19.7493,0
AUTH010827,ACC100771,2026-06-20 13:42:00,DEV00610,success,1,none,-17.7746,15.7335,0
AUTH010828,ACC100188,2026-07-17 23:47:00,DEV03217,success,1,none,-22.9401,14.5523,0
AUTH010829,ACC100695,2026-07-05 04:55:00,DEV00267,success,1,bad_password,-17.7508,15.652,0
AUTH010830,ACC100099,2026-06-05 06:14:00,DEV04619,success,1,bad_password,-17.6912,15.5889,0
AUTH010831,ACC100623,2026-07-13 18:21:00,DEV04516,success,0,none,-22.9643,14.4201,0
AUTH010832,ACC100092,2026-07-17 21:12:00,DEV03120,success,1,none,-26.638,18.1386,0
AUTH010833,ACC100736,2026-07-25 11:15:00,DEV03458,success,0,none,-17.8993,19.7644,0
AUTH010834,ACC100144,2026-06-19 11:36:00,DEV03179,success,1,bad_password,-22.9513,14.5076,0
AUTH010835,ACC100553,2026-07-17 16:49:00,DEV02656,success,1,none,-17.9762,19.7693,0
AUTH010836,ACC100421,2026-06-15 17:21:00,DEV04405,success,1,none,-17.7463,15.6586,0
AUTH010837,ACC100486,2026-07-15 06:56:00,DEV02004,success,1,none,-22.6928,14.4663,0
AUTH010838,ACC100586,2026-06-26 10:33:00,DEV00886,success,1,none,-17.6886,15.6227,0
AUTH010839,ACC100683,2026-07-13 07:14:00,DEV01618,success,1,none,-26.6181,18.1691,0
AUTH010840,ACC100521,2026-07-26 22:27:00,DEV00644,success,1,bad_password,-22.5669,17.0896,0
AUTH010841,ACC100755,2026-06-28 12:32:00,DEV03182,success,1,bad_password,-17.8909,19.7241,0
AUTH010842,ACC100711,2026-06-14 18:48:00,DEV02529,failed,1,none,-22.5864,17.0705,0
AUTH010843,ACC100488,2026-06-01 05:02:00,DEV01341,success,0,none,-26.5281,18.1779,0
AUTH010844,ACC100792,2026-06-04 08:14:00,DEV00923,success,1,none,-26.4882,18.0937,0
AUTH010845,ACC100777,2026-07-28 02:42:00,DEV04312,success,1,none,-17.8682,19.8432,0
AUTH010846,ACC100113,2026-07-05 13:23:00,DEV00191,success,1,none,-17.9262,19.7649,0
AUTH010847,ACC100100,2026-07-18 19:18:00,DEV01074,failed,1,none,-22.8895,14.6029,0
AUTH010848,ACC100406,2026-07-23 01:36:00,DEV04155,success,1,none,-23.0056,14.4739,0
AUTH010849,ACC100669,2026-06-13 20:01:00,DEV04260,success,1,bad_password,-17.7035,15.7271,0
AUTH010850,ACC100034,2026-06-12 14:57:00,DEV01856,success,1,bad_password,-17.9711,19.7077,0
AUTH010851,ACC100349,2026-06-18 23:09:00,DEV01435,success,1,bad_password,-22.8853,14.4255,0
AUTH010852,ACC100559,2026-07-03 23:30:00,DEV02446,success,1,none,-22.688,14.4809,0
AUTH010853,ACC100355,2026-07-16 05:13:00,DEV00819,success,1,bad_password,-22.6652,14.6169,0
AUTH010854,ACC100599,2026-07-05 16:09:00,DEV02309,success,1,none,-26.5733,18.1762,0
AUTH010855,ACC100707,2026-06-03 03:24:00,DEV00181,success,1,none,-22.5719,17.0776,0
AUTH010856,ACC100572,2026-07-13 12:05:00,DEV00898,success,0,bad_password,-22.7883,14.6084,0
AUTH010857,ACC100559,2026-07-04 03:43:00,DEV02446,success,1,none,-22.6032,14.5658,0
AUTH010858,ACC100362,2026-06-19 06:22:00,DEV03863,success,1,bad_password,-17.778,15.7651,0
AUTH010859,ACC100630,2026-06-28 05:29:00,DEV04000,success,1,none,-22.7035,14.4676,0
AUTH010860,ACC100408,2026-06-06 21:31:00,DEV02250,success,1,none,-26.5998,18.1385,0
AUTH010861,ACC100471,2026-06-04 14:40:00,DEV02205,success,1,none,-17.7764,15.6073,0
AUTH010862,ACC100481,2026-07-06 16:11:00,DEV03424,success,0,none,-17.6762,15.7265,0
AUTH010863,ACC100546,2026-06-14 15:00:00,DEV01328,success,1,bad_password,-17.846,15.6774,0
AUTH010864,ACC100284,2026-07-20 05:59:00,DEV01538,success,1,none,-22.7186,14.4759,0
AUTH010865,ACC100166,2026-07-30 10:14:00,DEV01451,success,0,none,-17.9291,19.7609,0
AUTH010866,ACC100548,2026-07-25 02:36:00,DEV04409,success,1,none,-17.9067,19.8059,0
AUTH010867,ACC100547,2026-06-28 22:36:00,DEV03576,success,0,bad_password,-26.6317,18.1092,0
AUTH010868,ACC100644,2026-06-03 08:22:00,DEV04474,failed,0,none,-22.7068,14.4244,0
AUTH010869,ACC100598,2026-07-14 23:17:00,DEV04224,failed,0,bad_otp,-16.6015,19.8408,1
AUTH010870,ACC100063,2026-07-02 17:31:00,DEV02477,success,1,none,-17.929,19.7119,0
AUTH010871,ACC100731,2026-07-08 16:03:00,DEV01916,success,1,none,-22.7484,14.4864,0
AUTH010872,ACC100440,2026-06-11 16:54:00,DEV00655,success,1,none,-22.5173,17.0417,0
AUTH010873,ACC100782,2026-06-19 04:25:00,DEV03935,success,1,none,-26.5965,18.0968,0
AUTH010874,ACC100273,2026-07-01 09:46:00,DEV01826,success,1,bad_password,-26.5961,18.1124,0
AUTH010875,ACC100013,2026-07-22 12:28:00,DEV02086,success,0,none,-22.5626,17.1269,0
AUTH010876,ACC100567,2026-07-19 07:02:00,DEV02765,success,0,none,-22.9906,14.5153,0
AUTH010877,ACC100202,2026-06-17 22:34:00,DEV02603,success,1,none,-22.977,14.5498,0
AUTH010878,ACC100039,2026-06-13 14:06:00,DEV03306,success,1,none,-22.6451,17.0895,0
AUTH010879,ACC100144,2026-07-05 21:22:00,DEV03179,success,1,bad_password,-22.9393,14.4921,0
AUTH010880,ACC100576,2026-07-18 08:08:00,DEV04271,success,1,none,-22.96,14.4729,0
AUTH010881,ACC100663,2026-07-17 17:22:00,DEV02674,success,0,none,-22.9595,14.4683,0
AUTH010882,ACC100587,2026-06-20 12:25:00,DEV01284,success,1,none,-22.9796,14.5135,0
AUTH010883,ACC100027,2026-06-09 19:00:00,DEV02062,success,0,bad_password,-17.9094,19.7938,0
AUTH010884,ACC100351,2026-06-02 11:23:00,DEV01276,success,1,none,-17.9056,19.739,0
AUTH010885,ACC100149,2026-06-10 21:25:00,DEV03093,success,0,none,-26.513,18.0938,0
AUTH010886,ACC100127,2026-07-04 11:22:00,DEV04265,success,1,bad_password,-17.9012,19.7618,0
AUTH010887,ACC100285,2026-06-30 08:18:00,DEV01089,success,1,none,-22.5978,17.0122,0
AUTH010888,ACC100153,2026-06-12 06:59:00,DEV01786,success,1,none,-17.7694,15.7221,0
AUTH010889,ACC100007,2026-06-09 20:30:00,DEV02356,success,0,none,-22.6917,14.5251,0
AUTH010890,ACC100667,2026-07-25 06:37:00,DEV00408,success,1,none,-17.8019,15.7294,0
AUTH010891,ACC100751,2026-06-18 19:40:00,DEV03704,success,1,none,-17.9158,19.8165,0
AUTH010892,ACC100409,2026-07-30 22:54:00,DEV03689,success,1,none,-22.6299,17.1605,0
AUTH010893,ACC100184,2026-07-06 03:36:00,DEV00768,failed,0,none,-23.0404,14.5036,0
AUTH010894,ACC100037,2026-07-17 20:47:00,DEV02813,success,1,none,-22.9316,14.5586,0
AUTH010895,ACC100395,2026-06-28 00:04:00,DEV01242,success,1,bad_password,-26.6164,18.1888,0
AUTH010896,ACC100708,2026-07-16 03:11:00,DEV00898,success,1,none,-26.5403,18.0963,0
AUTH010897,ACC100391,2026-07-08 13:40:00,DEV04358,success,1,none,-17.9088,19.8022,0
AUTH010898,ACC100289,2026-07-10 00:49:00,DEV01661,success,1,none,-22.9773,14.5146,0
AUTH010899,ACC100723,2026-07-17 11:13:00,DEV00166,success,1,none,-17.7865,15.6138,0
AUTH010900,ACC100299,2026-07-06 10:25:00,DEV01028,success,1,none,-22.6519,14.437,0
AUTH010901,ACC100062,2026-06-21 17:05:00,DEV02827,success,1,none,-22.7434,14.4823,0
AUTH010902,ACC100438,2026-06-30 06:27:00,DEV01835,success,1,none,-17.9677,19.8914,0
AUTH010903,ACC100003,2026-07-24 13:33:00,DEV03613,success,0,none,-22.572,17.063,0
AUTH010904,ACC100663,2026-06-07 15:59:00,DEV02674,success,1,none,-22.9687,14.5358,0
AUTH010905,ACC100557,2026-06-11 14:11:00,DEV03616,success,1,none,-22.5645,17.1382,0
AUTH010906,ACC100018,2026-06-02 08:47:00,DEV00663,success,0,bad_password,-17.9533,19.6774,0
AUTH010907,ACC100325,2026-06-01 17:52:00,DEV03505,success,1,none,-17.6698,15.6689,0
AUTH010908,ACC100337,2026-07-04 21:51:00,DEV00210,success,1,none,-26.6475,18.0483,0
AUTH010909,ACC100313,2026-07-12 04:47:00,DEV03103,success,1,none,-17.7331,15.6178,0
AUTH010910,ACC100473,2026-06-13 11:14:00,DEV00302,success,1,bad_password,-17.8045,15.6795,0
AUTH010911,ACC100531,2026-06-20 14:20:00,DEV04834,success,0,device_mismatch,-19.745,14.9754,1
AUTH010912,ACC100789,2026-06-20 18:21:00,DEV00089,success,1,none,-17.9371,19.7915,0
AUTH010913,ACC100293,2026-07-15 17:42:00,DEV02829,success,1,none,-17.8143,15.6912,0
AUTH010914,ACC100278,2026-06-20 13:27:00,DEV02256,success,1,none,-22.7514,14.518,0
AUTH010915,ACC100480,2026-06-21 01:29:00,DEV02649,success,1,none,-26.6998,18.1747,0
AUTH010916,ACC100419,2026-07-08 20:06:00,DEV00662,success,1,none,-22.5238,17.116,0
AUTH010917,ACC100192,2026-06-09 10:22:00,DEV01755,success,0,bad_password,-22.647,17.0724,0
AUTH010918,ACC100739,2026-07-21 18:58:00,DEV02495,success,1,bad_password,-26.6226,18.1136,0
AUTH010919,ACC100645,2026-07-12 09:40:00,DEV03985,success,1,bad_password,-26.5207,18.1232,0
AUTH010920,ACC100717,2026-06-05 23:43:00,DEV03596,success,1,none,-17.8811,19.6738,0
AUTH010921,ACC100150,2026-07-09 13:49:00,DEV04901,failed,1,none,-22.5008,17.0817,0
AUTH010922,ACC100216,2026-06-24 02:58:00,DEV03627,success,1,bad_password,-17.7812,15.6718,0
AUTH010923,ACC100148,2026-06-04 14:33:00,DEV02475,success,0,none,-22.6375,14.5654,0
AUTH010924,ACC100608,2026-06-05 07:18:00,DEV04499,failed,1,bad_password,-22.9427,14.5302,0
AUTH010925,ACC100410,2026-06-25 00:00:00,DEV02928,success,0,device_mismatch,-23.4771,14.6702,1
AUTH010926,ACC100555,2026-06-13 03:35:00,DEV01198,success,1,bad_password,-26.4976,18.1393,0
AUTH010927,ACC100563,2026-06-09 03:20:00,DEV01688,success,0,none,-26.599,18.1715,0
AUTH010928,ACC100198,2026-07-05 15:20:00,DEV04678,success,1,bad_password,-17.9384,19.7521,0
AUTH010929,ACC100625,2026-07-14 09:02:00,DEV03852,success,1,bad_password,-22.5775,17.1173,0
AUTH010930,ACC100610,2026-07-12 03:40:00,DEV00754,success,1,none,-22.6691,14.4577,0
AUTH010931,ACC100634,2026-07-10 00:30:00,DEV02218,success,1,none,-17.7671,15.6485,0
AUTH010932,ACC100090,2026-07-03 16:13:00,DEV04937,success,1,bad_password,-26.5968,18.153,0
AUTH010933,ACC100581,2026-06-20 04:02:00,DEV01658,success,1,none,-22.8919,14.4331,0
AUTH010934,ACC100174,2026-06-14 12:05:00,DEV01041,success,1,bad_password,-26.4691,18.0272,0
AUTH010935,ACC100177,2026-06-10 10:39:00,DEV01603,success,0,none,-22.4628,17.0166,0
AUTH010936,ACC100388,2026-06-01 13:43:00,DEV00042,success,1,bad_password,-17.998,19.7932,0
AUTH010937,ACC100061,2026-07-20 07:09:00,DEV04444,success,1,bad_password,-22.6226,14.6275,0
AUTH010938,ACC100258,2026-06-14 15:56:00,DEV04138,success,0,none,-26.5682,18.0992,0
AUTH010939,ACC100290,2026-07-24 14:29:00,DEV01317,success,1,bad_password,-17.9052,19.7199,0
AUTH010940,ACC100632,2026-07-18 09:44:00,DEV02465,success,0,bad_password,-17.7731,15.628,0
AUTH010941,ACC100069,2026-06-27 10:45:00,DEV04678,success,1,none,-22.9591,14.587,0
AUTH010942,ACC100632,2026-07-23 04:38:00,DEV02465,success,0,none,-17.7583,15.7077,0
AUTH010943,ACC100482,2026-07-08 22:10:00,DEV03066,success,0,none,-26.5636,18.1283,0
AUTH010944,ACC100193,2026-06-11 23:08:00,DEV04861,success,1,none,-22.6496,17.0996,0
AUTH010945,ACC100030,2026-07-16 00:54:00,DEV04259,success,1,none,-22.5497,17.1505,0
AUTH010946,ACC100386,2026-06-27 03:27:00,DEV00673,success,1,none,-22.9844,14.5371,0
AUTH010947,ACC100157,2026-06-02 06:23:00,DEV00313,success,0,none,-22.9224,14.5495,0
AUTH010948,ACC100218,2026-06-15 18:06:00,DEV04269,success,1,bad_password,-26.5538,18.2232,0
AUTH010949,ACC100454,2026-07-12 14:44:00,DEV03613,success,0,bad_password,-22.6264,14.5779,0
AUTH010950,ACC100173,2026-06-26 17:11:00,DEV03605,success,1,none,-17.9049,19.7629,0
AUTH010951,ACC100505,2026-07-21 20:23:00,DEV02063,success,1,none,-22.6025,17.0586,0
AUTH010952,ACC100153,2026-06-16 21:02:00,DEV01786,success,1,bad_password,-17.8455,15.7216,0
AUTH010953,ACC100397,2026-06-27 14:50:00,DEV04760,success,1,bad_password,-17.9129,19.7066,0
AUTH010954,ACC100105,2026-07-18 02:37:00,DEV02509,success,1,bad_password,-22.5578,17.1156,0
AUTH010955,ACC100754,2026-06-01 22:22:00,DEV01082,success,0,bad_password,-17.9416,19.8149,0
AUTH010956,ACC100713,2026-06-02 16:30:00,DEV00378,success,0,none,-17.8794,19.7439,0
AUTH010957,ACC100564,2026-06-13 18:20:00,DEV01293,success,1,none,-22.7902,14.4479,0
AUTH010958,ACC100301,2026-07-20 08:31:00,DEV02780,failed,1,bad_password,-17.9202,19.7131,0
AUTH010959,ACC100490,2026-06-21 19:57:00,DEV01682,success,1,none,-18.0583,19.7504,0
AUTH010960,ACC100777,2026-07-23 19:12:00,DEV04312,success,1,bad_password,-17.923,19.7301,0
AUTH010961,ACC100482,2026-07-16 05:13:00,DEV03066,success,1,none,-26.5227,18.1434,0
AUTH010962,ACC100311,2026-07-16 07:58:00,DEV02248,success,1,none,-22.5746,17.0757,0
AUTH010963,ACC100499,2026-06-23 03:47:00,DEV02865,success,1,none,-26.5386,18.031,0
AUTH010964,ACC100445,2026-06-09 23:11:00,DEV04253,success,0,bad_password,-22.9338,14.5193,0
AUTH010965,ACC100367,2026-06-11 12:01:00,DEV02966,success,1,none,-26.5751,18.0902,0
AUTH010966,ACC100791,2026-07-29 11:11:00,DEV01276,success,1,bad_password,-22.5554,17.0715,0
AUTH010967,ACC100717,2026-07-13 21:11:00,DEV03596,success,1,none,-17.925,19.8133,0
AUTH010968,ACC100383,2026-07-01 17:28:00,DEV00148,success,0,none,-17.919,19.7257,0
AUTH010969,ACC100436,2026-06-07 18:55:00,DEV03527,failed,1,none,-22.6492,14.5181,0
AUTH010970,ACC100633,2026-06-05 15:47:00,DEV03956,success,1,none,-22.9723,14.5135,0
AUTH010971,ACC100102,2026-07-02 07:10:00,DEV02432,success,1,none,-17.829,15.7132,0
AUTH010972,ACC100267,2026-07-05 00:34:00,DEV01214,success,1,bad_password,-17.7686,15.7287,0
AUTH010973,ACC100462,2026-07-28 02:34:00,DEV02542,success,1,none,-22.6786,14.5411,0
AUTH010974,ACC100294,2026-07-29 09:03:00,DEV04804,success,1,none,-17.9629,19.7408,0
AUTH010975,ACC100706,2026-06-16 07:25:00,DEV01067,success,0,none,-22.5063,17.0487,0
AUTH010976,ACC100484,2026-07-02 15:22:00,DEV03230,success,1,bad_password,-22.5309,17.0311,0
AUTH010977,ACC100125,2026-06-10 00:20:00,DEV03166,success,1,none,-22.5775,17.0085,0
AUTH010978,ACC100559,2026-06-23 05:32:00,DEV02446,success,1,none,-22.6098,14.5714,0
AUTH010979,ACC100165,2026-07-03 23:09:00,DEV03972,success,1,bad_password,-26.6523,18.1477,0
AUTH010980,ACC100276,2026-06-23 19:56:00,DEV03272,success,1,bad_password,-17.7942,15.7535,0
AUTH010981,ACC100634,2026-07-05 23:24:00,DEV02218,success,1,none,-17.6841,15.6406,0
AUTH010982,ACC100413,2026-07-28 14:46:00,DEV01826,success,1,none,-17.9869,19.7943,0
AUTH010983,ACC100465,2026-07-28 22:15:00,DEV02698,success,0,none,-17.9588,19.7878,0
AUTH010984,ACC100515,2026-06-22 00:26:00,DEV04740,success,0,none,-17.8051,15.6666,0
AUTH010985,ACC100696,2026-06-06 12:02:00,DEV02405,success,1,none,-17.8154,15.738,0
AUTH010986,ACC100715,2026-07-01 22:18:00,DEV02228,success,1,bad_password,-17.8309,19.773,0
AUTH010987,ACC100298,2026-06-30 01:11:00,DEV00922,success,0,none,-22.5951,17.1332,0
AUTH010988,ACC100632,2026-06-18 22:54:00,DEV02465,success,1,none,-17.7714,15.5987,0
AUTH010989,ACC100491,2026-06-15 17:55:00,DEV01965,success,0,bad_password,-23.0077,14.5215,0
AUTH010990,ACC100199,2026-07-19 17:17:00,DEV04561,success,1,none,-17.7705,15.6161,0
AUTH010991,ACC100669,2026-07-02 09:31:00,DEV04260,success,0,none,-17.7497,15.7121,0
AUTH010992,ACC100366,2026-07-29 07:22:00,DEV03361,success,1,bad_password,-22.9174,14.5399,0
AUTH010993,ACC100440,2026-06-29 02:58:00,DEV00655,success,1,bad_password,-22.661,17.1129,0
AUTH010994,ACC100425,2026-06-10 01:33:00,DEV00191,success,1,none,-22.9549,14.5756,0
AUTH010995,ACC100346,2026-06-17 14:56:00,DEV03920,success,1,none,-26.5255,18.1578,0
AUTH010996,ACC100626,2026-07-11 09:35:00,DEV02529,success,0,none,-22.7631,14.4782,0
AUTH010997,ACC100046,2026-06-11 07:06:00,DEV01555,success,1,bad_password,-17.7891,15.7191,0
AUTH010998,ACC100746,2026-07-18 15:31:00,DEV02155,success,1,bad_password,-23.031,14.4998,0
AUTH010999,ACC100103,2026-07-28 02:02:00,DEV02178,success,1,none,-22.7129,14.5806,0
AUTH011000,ACC100324,2026-06-24 11:38:00,DEV00119,success,0,none,-26.5133,18.133,0
AUTH011001,ACC100098,2026-06-11 22:30:00,DEV00834,success,1,none,-22.7113,14.5252,0
AUTH011002,ACC100786,2026-06-17 12:37:00,DEV00903,success,1,none,-22.6379,17.1529,0
AUTH011003,ACC100009,2026-07-07 11:54:00,DEV03733,success,0,bad_password,-17.7298,15.619,0
AUTH011004,ACC100227,2026-07-16 10:31:00,DEV02095,success,1,none,-22.5944,17.0218,0
AUTH011005,ACC100182,2026-06-15 16:09:00,DEV01278,success,1,none,-17.9263,19.7426,0
AUTH011006,ACC100500,2026-07-21 10:09:00,DEV02440,success,1,none,-22.721,14.5428,0
AUTH011007,ACC100047,2026-06-23 04:35:00,DEV04160,success,1,none,-17.9632,19.6916,0
AUTH011008,ACC100443,2026-06-19 03:01:00,DEV02858,success,1,none,-17.9364,19.7883,0
AUTH011009,ACC100228,2026-06-21 14:03:00,DEV04207,failed,1,bad_password,-26.5319,18.0268,0
AUTH011010,ACC100475,2026-07-26 01:03:00,DEV03559,success,1,bad_password,-22.6732,14.5143,0
AUTH011011,ACC100769,2026-06-10 01:17:00,DEV04327,success,1,none,-22.5332,17.0866,0
AUTH011012,ACC100768,2026-06-01 04:25:00,DEV00522,failed,0,none,-18.0078,19.8063,0
